SourceNode,InteractionType,TargetNode,DEPREL,SententialDistance,SourceNodeIndex,TargetNodeIndex
gyakran:ADV,pp,otthon:NOUN,advcl,-11,11850,11861
évtized:NOUN,pp,hosszú:ADJ,amod:att,1,11864,11863
figyelmeztet:VERB,pp,évtized:NOUN,nmod:obl,7,11871,11864
évtized:NOUN,pp,keresztül:ADP,case,-1,11864,11865
tél:NOUN,pp,minden:DET,det,1,11867,11866
figyelmeztet:VERB,pp,tél:NOUN,nmod:obl,4,11871,11867
karácsonyfatűz:NOUN,pp,a:DET,det,1,11869,11868
veszély:NOUN,pp,karácsonyfatűz:NOUN,nmod:att,1,11870,11869
figyelmeztet:VERB,pp,veszély:NOUN,nmod:obl,1,11871,11870
tűzoltó:NOUN,pp,a:DET,det,1,11873,11872
figyelmeztet:VERB,pp,tűzoltó:NOUN,nsubj,-2,11871,11873
esztendő:NOUN,pp,az:DET,det,2,11877,11875
esztendő:NOUN,pp,elmúlt:ADJ,amod:att,1,11877,11876
meg+változik:VERB,pp,esztendő:NOUN,nmod:obl,3,11880,11877
meg+változik:VERB,pp,azonban:CCONJ,cc,2,11880,11878
meg+változik:VERB,pp,jelentős:ADJ,amod:mode,1,11880,11879
szokás:NOUN,pp,ünneplési:ADJ,amod:att,1,11882,11881
meg+változik:VERB,pp,szokás:NOUN,nsubj,-2,11880,11882
hív:VERB,pp,s:CCONJ,cc,5,11889,11884
fenyő:NOUN,pp,lángoló:ADJ,amod:att,1,11886,11885
hív:VERB,pp,fenyő:NOUN,nmod:obl,3,11889,11886
hív:VERB,pp,csak:ADV,advmod:mode,2,11889,11887
hív:VERB,pp,elvétve:ADV,advmod:mode,1,11889,11888
meg+változik:VERB,pp,hív:VERB,conj,-9,11880,11889
tűzoltó:NOUN,pp,a:DET,det,1,11891,11890
hív:VERB,pp,tűzoltó:NOUN,obj,-2,11889,11891
tájékozódik:VERB,pp,mint:ADV,advmod:mode,9,11902,11893
alezredes:NOUN,pp,Dobson:PROPN,appos,2,11896,11894
Dobson:PROPN,pp,Tibor:PROPN,flat:name,-1,11894,11895
tájékozódik:VERB,pp,alezredes:NOUN,nsubj,6,11902,11896
tűzoltóság:NOUN,pp,a:DET,det,1,11899,11898
szóvivő:NOUN,pp,tűzoltóság:NOUN,nmod:att,1,11900,11899
alezredes:NOUN,pp,szóvivő:NOUN,appos,-4,11896,11900
tájékozódik:VERB,pp,lap:NOUN,obj,1,11902,11901
lép:VERB,pp,tájékozódik:VERB,advcl,5,11907,11902
veszélyforrás:NOUN,pp,új:ADJ,amod:att,1,11905,11904
lép:VERB,pp,veszélyforrás:NOUN,nmod:obl,2,11907,11905
lép:VERB,pp,elő:ADV,compound:preverb,-1,11907,11908
koszorú:NOUN,pp,az:DET,det,2,11912,11910
koszorú:NOUN,pp,adventi:ADJ,amod:att,1,11912,11911
lép:VERB,pp,koszorú:NOUN,nsubj,-5,11907,11912
karácsonyfa:NOUN,pp,a:DET,det,1,11916,11915
rész:NOUN,pp,karácsonyfa:NOUN,nmod:att,2,11918,11916
rész:NOUN,pp,nagy:ADJ,amod:att,1,11918,11917
díszít:VERB,pp,rész:NOUN,obj,5,11923,11918
díszít:VERB,pp,ma:ADV,advmod:tlocy,4,11923,11919
díszít:VERB,pp,már:ADV,advmod:tlocy,3,11923,11920
gyertya:NOUN,pp,elektromos:ADJ,amod:att,1,11922,11921
díszít:VERB,pp,gyertya:NOUN,nmod:obl,1,11923,11922
keletkezik:VERB,pp,ezért:CCONJ,cc,4,11929,11925
keletkezik:VERB,pp,tűz:NOUN,nsubj,3,11929,11926
ritka:ADJ,pp,nagyon:ADV,advmod:mode,1,11928,11927
keletkezik:VERB,pp,ritka:ADJ,amod:mode,1,11929,11928
díszít:VERB,pp,keletkezik:VERB,conj,-6,11923,11929
mond:VERB,pp,ez:PRON,ccomp:obj,20,11951,11931
ez:PRON,pp,is:CCONJ,cc,-1,11931,11932
ez:PRON,pp,inkább:ADV,advmod:mode,-2,11931,11933
ez:PRON,pp,csak:ADV,advmod:mode,-3,11931,11934
nap:NOUN,pp,a:DET,det,2,11937,11935
nap:NOUN,pp,januári:ADJ,amod:att,1,11937,11936
ez:PRON,pp,nap:NOUN,nmod:obl,-6,11931,11937
ki+szárad:VERB,pp,amikorra:ADV,advmod:tlocy,4,11943,11939
fa:NOUN,pp,a:DET,det,1,11941,11940
ki+szárad:VERB,pp,fa:NOUN,nsubj,2,11943,11941
ki+szárad:VERB,pp,már:ADV,advmod:tlocy,1,11943,11942
nap:NOUN,pp,ki+szárad:VERB,acl,-6,11937,11943
borít:VERB,pp,és:CCONJ,cc,5,11949,11944
csillagszóró:NOUN,pp,egy:DET,det,1,11946,11945
borít:VERB,pp,csillagszóró:NOUN,nsubj,3,11949,11946
csillagszóró:NOUN,pp,is:CCONJ,cc,-1,11946,11947
borít:VERB,pp,láng:NOUN,nmod:obl,1,11949,11948
ki+szárad:VERB,pp,borít:VERB,conj,-6,11943,11949
alezredes:NOUN,pp,az:DET,det,1,11953,11952
mond:VERB,pp,alezredes:NOUN,nsubj,-2,11951,11953
több:DET,pp,sokkal:ADV,advmod:mode,1,11957,11956
feladat:NOUN,pp,több:DET,det,1,11958,11957
ad:VERB,pp,feladat:NOUN,obj,1,11959,11958
tűzoltó:NOUN,pp,a:DET,det,1,11961,11960
ad:VERB,pp,tűzoltó:NOUN,iobj,-2,11959,11961
koszorú:NOUN,pp,az:DET,det,2,11964,11962
koszorú:NOUN,pp,adventi:ADJ,amod:att,1,11964,11963
okozta:ADJ,pp,koszorú:NOUN,nmod:att,1,11965,11964
kár:NOUN,pp,okozta:ADJ,amod:att,1,11966,11965
ad:VERB,pp,kár:NOUN,nsubj,-7,11959,11966
szám:NOUN,pp,nagy:ADJ,amod:att,1,11969,11968
fordul:VERB,pp,szám:NOUN,nmod:obl,1,11970,11969
fordul:VERB,pp,elő:ADV,compound:preverb,-1,11970,11971
koszorú:NOUN,pp,a:DET,det,1,11973,11972
okozta:ADJ,pp,koszorú:NOUN,nmod:att,1,11974,11973
tűzeset:NOUN,pp,okozta:ADJ,amod:att,2,11976,11974
tűzeset:NOUN,pp,munkahelyi:ADJ,amod:att,1,11976,11975
fordul:VERB,pp,tűzeset:NOUN,nsubj,-6,11970,11976
tudható:ADJ,pp,ez:PRON,nsubj,2,11980,11978
tudható:ADJ,pp,az:PRON,nmod:obl,1,11980,11979
tudható:ADJ,pp,be:ADV,compound:preverb,-1,11980,11981
hagy:VERB,pp,hogy:SCONJ,mark,5,11988,11983
gyertya:NOUN,pp,a:DET,det,2,11986,11984
gyertya:NOUN,pp,meggyújtott:ADJ,amod:att,1,11986,11985
hagy:VERB,pp,gyertya:NOUN,obj,2,11988,11986
hagy:VERB,pp,maga:PRON,nmod:obl,1,11988,11987
tudható:ADJ,pp,hagy:VERB,ccomp:obl,-8,11980,11988
dolgozó:NOUN,pp,a:DET,det,1,11990,11989
hagy:VERB,pp,dolgozó:NOUN,nsubj,-2,11988,11990
végig+ég:VERB,pp,az:PRON,nsubj,2,11994,11992
végig+ég:VERB,pp,időközben:ADV,advmod:tlocy,1,11994,11993
hagy:VERB,pp,végig+ég:VERB,conj,-6,11988,11994
lobbant:VERB,pp,és:CCONJ,cc,2,11998,11996
lobbant:VERB,pp,láng:NOUN,nmod:obl,1,11998,11997
hagy:VERB,pp,lobbant:VERB,conj,-10,11988,11998
koszorú:NOUN,pp,a:DET,det,1,12000,11999
anyag:NOUN,pp,koszorú:NOUN,nmod:att,2,12002,12000
anyag:NOUN,pp,száraz:ADJ,amod:att,1,12002,12001
lobbant:VERB,pp,anyag:NOUN,obj,-4,11998,12002
koszorú:NOUN,pp,az:DET,det,2,12006,12004
koszorú:NOUN,pp,adventi:ADJ,amod:att,1,12006,12005
jelent:VERB,pp,koszorú:NOUN,nsubj,7,12013,12006
jelent:VERB,pp,ráadás:NOUN,nmod:obl,6,12013,12007
hónap:NOUN,pp,egy:NUM,nummod,1,12009,12008
jelent:VERB,pp,hónap:NOUN,nmod:obl,4,12013,12009
hónap:NOUN,pp,át:ADP,case,-1,12009,12010
jelent:VERB,pp,folyamatos:ADJ,amod:mode,2,12013,12011
jelent:VERB,pp,veszély:NOUN,obj,1,12013,12012
kér:VERB,pp,ezért:ADV,advmod:mode,4,12019,12015
tűzoltóság:NOUN,pp,a:DET,det,1,12017,12016
kér:VERB,pp,tűzoltóság:NOUN,nsubj,2,12019,12017
kér:VERB,pp,az:PRON,obj,1,12019,12018
jelent:VERB,pp,kér:VERB,conj,-6,12013,12019
hagy:VERB,pp,hogy:SCONJ,mark,6,12027,12021
hagy:VERB,pp,soha:ADV,advmod:tlocy,5,12027,12022
hagy:VERB,pp,még:ADV,advmod:tlocy,3,12027,12024
hagy:VERB,pp,perc:NOUN,nmod:obl,2,12027,12025
perc:NOUN,pp,se:ADV,advmod,-1,12025,12026
kér:VERB,pp,hagy:VERB,ccomp:obj,-8,12019,12027
hagy:VERB,pp,őrizetlen:ADJ,amod:mode,-1,12027,12028
koszorú:NOUN,pp,a:DET,det,1,12030,12029
meggyújtott:ADJ,pp,koszorú:NOUN,nmod:obl,1,12031,12030
gyertya:NOUN,pp,meggyújtott:ADJ,amod:att,1,12032,12031
hagy:VERB,pp,gyertya:NOUN,obj,-5,12027,12032
itt:ADV,pp,Kokó:PROPN,nsubj,1,12035,12034
ott:ADV,pp,Kokó:PROPN,nsubj,1,12038,12037
itt:ADV,pp,ott:ADV,conj,-3,12035,12038
mindenütt:ADV,pp,Kokó:PROPN,nsubj,1,12041,12040
itt:ADV,pp,mindenütt:ADV,conj,-6,12035,12041
boksz:NOUN,pp,a:DET,det,5,12048,12043
boksz:NOUN,pp,magyar:ADJ,amod:att,4,12048,12044
boksz:NOUN,pp,profi:ADJ,parataxis,2,12048,12046
nagykövet:NOUN,pp,boksz:NOUN,nmod:att,2,12050,12048
nagykövet:NOUN,pp,utazó:ADJ,amod:att,1,12050,12049
jár:VERB,pp,nagykövet:NOUN,nsubj,8,12058,12050
nagykövet:NOUN,pp,Kovács:PROPN,appos,-2,12050,12052
Kovács:PROPN,pp,István:PROPN,flat:name,-1,12052,12053
eleje:NOUN,pp,november:NOUN,nmod:att,1,12055,12054
jár:VERB,pp,eleje:NOUN,nmod:obl,3,12058,12055
jár:VERB,pp,Las:PROPN,nmod:obl,2,12058,12056
Las:PROPN,pp,Vegas:PROPN,flat:name,-1,12056,12057
jár:VERB,pp,de:CCONJ,cc,-2,12058,12060
jár:VERB,pp,sajnos:INTJ,advmod:mode,-3,12058,12061
jár:VERB,pp,balszerencse:NOUN,conj,-4,12058,12062
jár:VERB,pp,is:CCONJ,cc,-5,12058,12063
meg+akadályoz:VERB,pp,hiszen:CCONJ,cc,3,12068,12065
orr:NOUN,pp,törött:ADJ,amod:att,1,12067,12066
meg+akadályoz:VERB,pp,orr:NOUN,nsubj,1,12068,12067
jár:VERB,pp,meg+akadályoz:VERB,conj,-10,12058,12068
csata:NOUN,pp,első:ADJ,amod:att,2,12071,12069
csata:NOUN,pp,tengerentúli:ADJ,amod:att,1,12071,12070
meg+akadályoz:VERB,pp,csata:NOUN,obj,-3,12068,12071
nyal:VERB,pp,sokáig:ADV,advmod:tto,2,12075,12073
nyal:VERB,pp,nem:ADV,advmod,1,12075,12074
nyal:VERB,pp,seb:NOUN,obj,-1,12075,12076
nyal:VERB,pp,itthon:ADV,advmod:locy,-2,12075,12077
hivatalos:ADJ,pp,hiszen:CCONJ,cc,4,12083,12079
4.:NOUN,pp,december:NOUN,nmod:att,1,12081,12080
hivatalos:ADJ,pp,4.:NOUN,nmod:obl,2,12083,12081
hivatalos:ADJ,pp,Hamburg:PROPN,nmod:obl,1,12083,12082
nyal:VERB,pp,hivatalos:ADJ,conj,-8,12075,12083
vb-címmérkőzés:NOUN,pp,Dariusz:PROPN,nmod:att,2,12086,12084
Dariusz:PROPN,pp,Michalczewski:PROPN,flat:name,-1,12084,12085
hivatalos:ADJ,pp,vb-címmérkőzés:NOUN,nmod:obl,-3,12083,12086
ünnep:NOUN,pp,az:DET,det,1,12089,12088
talál:VERB,pp,ünnep:NOUN,nsubj,2,12091,12089
talál:VERB,pp,itthon:ADV,advmod:locy,1,12091,12090
irány:NOUN,pp,aztán:ADV,advmod:mode,2,12095,12093
irány:NOUN,pp,viszont:CCONJ,cc,1,12095,12094
talál:VERB,pp,irány:NOUN,conj,-4,12091,12095
irány:NOUN,pp,újra:ADV,advmod:mode,-1,12095,12096
irány:NOUN,pp,Németország:PROPN,nsubj,-2,12095,12097
kell:VERB,pp,hiszen:CCONJ,cc,2,12101,12099
kell:VERB,pp,készül:VERB,xcomp,1,12101,12100
talál:VERB,pp,kell:VERB,conj,-10,12091,12101
fellépés:NOUN,pp,a:DET,det,5,12107,12102
30-i:ADJ,pp,január:NOUN,nmod:att,1,12104,12103
fellépés:NOUN,pp,30-i:ADJ,amod:att,3,12107,12104
fellépés:NOUN,pp,következő:ADJ,amod:att,1,12107,12106
készül:VERB,pp,fellépés:NOUN,nmod:obl,-7,12100,12107
Eb-címmeccs:NOUN,pp,majd:CCONJ,cc,4,12113,12109
Eb-címmeccs:NOUN,pp,remény:NOUN,nmod,3,12113,12110
remény:NOUN,pp,szerint:ADP,case,-1,12110,12111
Eb-címmeccs:NOUN,pp,az:DET,det,1,12113,12112
fellépés:NOUN,pp,Eb-címmeccs:NOUN,conj,-6,12107,12113
ellenfél:NOUN,pp,valamint:CCONJ,cc,5,12120,12115
2000:NUM,pp,még:ADV,advmod:tlocy,1,12117,12116
ellenfél:NOUN,pp,2000:NUM,nmod:obl,3,12120,12117
ellenfél:NOUN,pp,a:DET,det,2,12120,12118
ellenfél:NOUN,pp,nagy:ADJ,amod:att,1,12120,12119
fellépés:NOUN,pp,ellenfél:NOUN,conj,-13,12107,12120
ellenfél:NOUN,pp,Hamed:PROPN,appos,-2,12120,12122
ellenfél:NOUN,pp,ellen:ADP,case,-3,12120,12123
néz:VERB,pp,élvezet:NOUN,nmod:obl,1,12126,12125
néz:VERB,pp,Kovács:PROPN,nsubj,-1,12126,12127
Kovács:PROPN,pp,István:PROPN,flat:name,-1,12127,12128
fénykép:NOUN,pp,az:DET,det,4,12133,12129
fénykép:NOUN,pp,a:DET,det,3,12133,12130
fénykép:NOUN,pp,Las:PROPN,amod:att,2,12133,12131
Las:PROPN,pp,Vegas-i:ADJ,flat:name,-1,12131,12132
néz:VERB,pp,fénykép:NOUN,obj,-7,12126,12133
képez:VERB,pp,amely:PRON,nsubj,15,12150,12135
sporthetilap:NOUN,pp,a:DET,det,5,12141,12136
sporthetilap:NOUN,pp,SZTÁR:PROPN,appos,4,12141,12137
SZTÁR:PROPN,pp,Sport:PROPN,flat:name,-1,12137,12138
sporthetilap:NOUN,pp,színes:ADJ,amod:att,2,12141,12139
sporthetilap:NOUN,pp,képes:ADJ,amod:att,1,12141,12140
szám:NOUN,pp,sporthetilap:NOUN,nmod:att,2,12143,12141
szám:NOUN,pp,következő:ADJ,amod:att,1,12143,12142
megjelenő:ADJ,pp,szám:NOUN,nmod:obl,1,12144,12143
összeállítás:NOUN,pp,megjelenő:ADJ,amod:att,4,12148,12144
szóló:ADJ,pp,róla:PRON,nmod:obl,1,12147,12146
összeállítás:NOUN,pp,szóló:ADJ,amod:att,1,12148,12147
alap:NOUN,pp,összeállítás:NOUN,nmod:att,1,12149,12148
képez:VERB,pp,alap:NOUN,obj,1,12150,12149
fénykép:NOUN,pp,képez:VERB,acl,-17,12133,12150
komorul:VERB,pp,csak:ADV,advmod:mode,2,12154,12152
komorul:VERB,pp,akkor:ADV,advmod:tlocy,1,12154,12153
komorul:VERB,pp,el:ADV,compound:preverb,-1,12154,12155
tekintet:NOUN,pp,a:DET,det,1,12157,12156
komorul:VERB,pp,tekintet:NOUN,nsubj,-3,12154,12157
mosolyog:VERB,pp,amikor:ADV,advmod:tlocy,4,12163,12159
fotó:NOUN,pp,az:DET,det,2,12162,12160
fotó:NOUN,pp,egyik:DET,det,1,12162,12161
mosolyog:VERB,pp,fotó:NOUN,nmod:obl,1,12163,12162
komorul:VERB,pp,mosolyog:VERB,advcl,-9,12154,12163
transzparens:NOUN,pp,a:DET,det,1,12165,12164
mosolyog:VERB,pp,transzparens:NOUN,obl,-2,12163,12165
transzparens:NOUN,pp,előtt:ADP,case,-1,12165,12166
áll:VERB,pp,ami:PRON,nmod:obl,10,12178,12168
gála:NOUN,pp,a:DET,det,1,12170,12169
szereplő:NOUN,pp,gála:NOUN,nmod:att,2,12172,12170
szereplő:NOUN,pp,egyik:DET,det,1,12172,12171
áll:VERB,pp,szereplő:NOUN,nmod:obl,6,12178,12172
név:NOUN,pp,az:DET,det,2,12175,12173
név:NOUN,pp,ő:PRON,nmod:att,1,12175,12174
áll:VERB,pp,név:NOUN,nsubj,3,12178,12175
név:NOUN,pp,is:CCONJ,cc,-1,12175,12176
áll:VERB,pp,ott:ADV,advmod:locy,1,12178,12177
transzparens:NOUN,pp,áll:VERB,advcl,-13,12165,12178
hét:NOUN,pp,nem:ADV,advmod,3,12184,12181
hét:NOUN,pp,az:DET,det,2,12184,12182
hét:NOUN,pp,én:PRON,nmod:att,1,12184,12183
mereng:VERB,pp,hét:NOUN,ccomp:obl,6,12190,12184
hét:NOUN,pp,van:AUX,cop,-1,12184,12185
három:NUM,pp,az:DET,det,2,12188,12186
három:NUM,pp,utóbbi:ADJ,amod:att,1,12188,12187
hét:NOUN,pp,három:NUM,nsubj,-4,12184,12188
kiválóság:NOUN,pp,a:DET,det,9,12200,12191
veretlen:ADJ,pp,profi:NOUN,nmod:obl,1,12193,12192
kiválóság:NOUN,pp,veretlen:ADJ,amod:att,7,12200,12193
kiválóság:NOUN,pp,amatőr:ADJ,amod:att,6,12200,12194
kiválóság:NOUN,pp,olimpiai:ADJ,amod:att,5,12200,12195
olimpiai:ADJ,pp,világ-:NOUN,conj,-2,12195,12197
Európa-bajnok:NOUN,pp,és:CCONJ,cc,1,12199,12198
olimpiai:ADJ,pp,Európa-bajnok:NOUN,conj,-4,12195,12199
mereng:VERB,pp,kiválóság:NOUN,nsubj,-10,12190,12200
ki+megy:VERB,pp,Las:PROPN,nmod:obl,-1,12203,12204
Las:PROPN,pp,Vegas:PROPN,flat:name,-1,12204,12205
el+törik:VERB,pp,s:CCONJ,cc,6,12213,12207
edzés:NOUN,pp,az:DET,det,2,12210,12208
edzés:NOUN,pp,egyik:DET,det,1,12210,12209
el+törik:VERB,pp,edzés:NOUN,nmod:obl,3,12213,12210
hely:NOUN,pp,három:NUM,nummod,1,12212,12211
el+törik:VERB,pp,hely:NOUN,nmod:obl,1,12213,12212
ki+megy:VERB,pp,el+törik:VERB,conj,-10,12203,12213
orr:NOUN,pp,az:DET,det,1,12215,12214
el+törik:VERB,pp,orr:NOUN,nsubj,-2,12213,12215
lép:VERB,pp,emiatt:ADV,advmod:mode,2,12219,12217
lép:VERB,pp,nem:ADV,advmod,1,12219,12218
lép:VERB,pp,ring:NOUN,nmod:obl,-1,12219,12220
keres:VERB,pp,nem:ADV,advmod,1,12223,12222
lép:VERB,pp,keres:VERB,conj,-4,12219,12223
keres:VERB,pp,pénz:NOUN,obj,-1,12223,12224
veszt:VERB,pp,sőt:CCONJ,cc,2,12228,12226
veszt:VERB,pp,még:ADV,advmod:tlocy,1,12228,12227
lép:VERB,pp,veszt:VERB,conj,-9,12219,12228
veszt:VERB,pp,is:CCONJ,cc,-1,12228,12229
meg+áll:VERB,pp,hiszen:CCONJ,cc,5,12236,12231
adódó:ADJ,pp,játékszenvedély:NOUN,nmod:obl,1,12233,12232
meg+áll:VERB,pp,adódó:ADJ,amod:mode,3,12236,12233
nyerőautomata:NOUN,pp,minden:DET,det,1,12235,12234
meg+áll:VERB,pp,nyerőautomata:NOUN,nmod:obl,1,12236,12235
lép:VERB,pp,meg+áll:VERB,conj,-17,12219,12236
kör:NOUN,pp,egy:DET,det,1,12238,12237
meg+áll:VERB,pp,kör:NOUN,nmod:obl,-2,12236,12238
tesz:VERB,pp,bár:SCONJ,mark,2,12242,12240
tesz:VERB,pp,ne:ADV,advmod,1,12242,12241
tesz:VERB,pp,volna:AUX,aux,-1,12242,12243
rossz:ADJ,pp,azért:CCONJ,cc,4,12250,12246
rossz:ADJ,pp,nem:ADV,advmod,3,12250,12247
rossz:ADJ,pp,lehet:AUX,cop,2,12250,12248
rossz:ADJ,pp,olyan:ADV,advmod:mode,1,12250,12249
élvez:VERB,pp,közelről:ADV,advmod:tfrom,1,12252,12251
rossz:ADJ,pp,élvez:VERB,csubj,-2,12250,12252
nehézsúly:NOUN,pp,a:DET,det,1,12254,12253
Lewis-Holyfield-csúcsrangadó:NOUN,pp,nehézsúly:NOUN,nmod:att,1,12255,12254
élvez:VERB,pp,Lewis-Holyfield-csúcsrangadó:NOUN,obj,-3,12252,12255
sor:NOUN,pp,a:DET,det,2,12260,12258
sor:NOUN,pp,negyedik:ADJ,amod:att,1,12260,12259
ül:VERB,pp,sor:NOUN,nmod:obl,5,12265,12260
közel:ADV,pp,tehát:CCONJ,cc,2,12264,12262
közel:ADV,pp,tényleg:ADV,advmod:mode,1,12264,12263
sor:NOUN,pp,közel:ADV,conj,-4,12260,12264
élvez:VERB,pp,de:CCONJ,cc,3,12270,12267
élvez:VERB,pp,annyira:ADV,advmod:mode,2,12270,12268
élvez:VERB,pp,nem:ADV,advmod,1,12270,12269
ül:VERB,pp,élvez:VERB,conj,-5,12265,12270
látszik:VERB,pp,mert:SCONJ,mark,4,12277,12273
tét:NOUN,pp,a:DET,det,1,12275,12274
látszik:VERB,pp,tét:NOUN,nsubj,2,12277,12275
látszik:VERB,pp,erős:ADJ,amod:mode,1,12277,12276
egyrészt:ADV,pp,látszik:VERB,advcl,-5,12272,12277
sztár:NOUN,pp,a:DET,det,2,12280,12278
sztár:NOUN,pp,két:NUM,nummod,1,12280,12279
teljesítmény:NOUN,pp,sztár:NOUN,nmod:att,1,12281,12280
látszik:VERB,pp,teljesítmény:NOUN,nmod:obl,-4,12277,12281
egyrészt:ADV,pp,másrészt:ADV,conj,-11,12272,12283
veszt:VERB,pp,mert:SCONJ,mark,2,12286,12284
veszt:VERB,pp,az:PRON,nsubj,1,12286,12285
másrészt:ADV,pp,veszt:VERB,advcl,-3,12283,12286
szurkol:VERB,pp,aki:PRON,nmod:obl,1,12289,12288
az:PRON,pp,szurkol:VERB,acl,-4,12285,12289
az:PRON,pp,Holyfield:PROPN,appos,-6,12285,12291
ismerkedik:VERB,pp,vele:PRON,nmod:obl,5,12298,12293
ismerkedik:VERB,pp,még:ADV,advmod:tlocy,4,12298,12294
ismerkedik:VERB,pp,1991:NUM,nmod:obl,3,12298,12295
ismerkedik:VERB,pp,Tampa:PROPN,nmod:obl,1,12298,12297
ismerkedik:VERB,pp,össze:ADV,compound:preverb,-1,12298,12299
pasas:NOUN,pp,szimpatikus:ADJ,amod:att,3,12304,12301
szimpatikus:ADJ,pp,közvetlen:ADJ,conj,-2,12301,12303
ismerkedik:VERB,pp,pasas:NOUN,parataxis,-6,12298,12304
független:ADJ,pp,az:PRON,nmod:obl,1,12308,12307
lankad:VERB,pp,független:ADJ,amod:mode,14,12322,12308
sikerül:VERB,pp,hogy:SCONJ,mark,3,12313,12310
lép:VERB,pp,ezúttal:ADV,advmod:tlocy,4,12315,12311
sikerül:VERB,pp,nem:ADV,advmod,1,12313,12312
lankad:VERB,pp,sikerül:VERB,advcl,9,12322,12313
lép:VERB,pp,ring:NOUN,nmod:obl,1,12315,12314
sikerül:VERB,pp,lép:VERB,xcomp,-2,12313,12315
sikerül:VERB,pp,sérülés:NOUN,obl,-3,12313,12316
sérülés:NOUN,pp,miatt:ADP,case,-1,12316,12317
népszerűség:NOUN,pp,itthoni:ADJ,amod:att,1,12320,12319
lankad:VERB,pp,népszerűség:NOUN,nsubj,2,12322,12320
lankad:VERB,pp,nem:ADV,advmod,1,12322,12321
vesz:VERB,pp,már:ADV,advmod:tlocy,3,12327,12324
vesz:VERB,pp,mindenki:PRON,nsubj,2,12327,12325
vesz:VERB,pp,készpénz:NOUN,nmod:obl,1,12327,12326
vár:VERB,pp,és:CCONJ,cc,2,12330,12328
vár:VERB,pp,nagyon:ADV,advmod:mode,1,12330,12329
vesz:VERB,pp,vár:VERB,conj,-3,12327,12330
címmeccs:NOUN,pp,budapesti:ADJ,amod:att,2,12333,12331
címmeccs:NOUN,pp,Európa-bajnoki:ADJ,amod:att,1,12333,12332
vár:VERB,pp,címmeccs:NOUN,obj,-3,12330,12333
Sport:PROPN,pp,a:DET,det,3,12338,12335
megjelent:ADJ,pp,most:ADV,advmod:tlocy,1,12337,12336
Sport:PROPN,pp,megjelent:ADJ,amod:att,1,12338,12337
címlap:NOUN,pp,Sport:PROPN,nmod:att,3,12341,12338
Sport:PROPN,pp,'99:PROPN,flat:name,-1,12338,12339
Sport:PROPN,pp,évkönyv:PROPN,flat:name,-2,12338,12340
kép:NOUN,pp,címlap:NOUN,nmod:att,2,12343,12341
kép:NOUN,pp,nagy:ADJ,amod:att,1,12343,12342
feszít:VERB,pp,kép:NOUN,nmod:obl,2,12345,12343
feszít:VERB,pp,ön:PRON,nsubj,1,12345,12344
vesz:VERB,pp,feszít:VERB,conj,-18,12327,12345
sztori:NOUN,pp,hát:ADV,advmod:mode,4,12352,12348
sztori:NOUN,pp,ez:PRON,nsubj,3,12352,12349
sztori:NOUN,pp,egy:DET,det,2,12352,12350
sztori:NOUN,pp,külön:ADJ,amod:att,1,12352,12351
kerül:VERB,pp,neki:PRON,nmod:att,5,12359,12354
kerül:VERB,pp,is:CCONJ,cc,4,12359,12355
kéz:NOUN,pp,a:DET,det,1,12357,12356
ügy:NOUN,pp,kéz:NOUN,nmod:att,1,12358,12357
kerül:VERB,pp,ügy:NOUN,nmod:obl,1,12359,12358
kiadvány:NOUN,pp,a:DET,det,1,12361,12360
kerül:VERB,pp,kiadvány:NOUN,nsubj,-2,12359,12361
talál:VERB,pp,de:CCONJ,cc,3,12366,12363
talál:VERB,pp,belül:ADV,advmod:locy,2,12366,12364
talál:VERB,pp,nem:ADV,advmod,1,12366,12365
kerül:VERB,pp,talál:VERB,conj,-7,12359,12366
talál:VERB,pp,meg:PART,compound:preverb,-1,12366,12367
cikk:NOUN,pp,a:DET,det,3,12371,12368
készült:ADJ,pp,róla:PRON,nmod:obl,1,12370,12369
cikk:NOUN,pp,készült:ADJ,amod:att,1,12371,12370
talál:VERB,pp,cikk:NOUN,obj,-5,12366,12371
fel+hív:VERB,pp,közben:ADV,advmod:tlocy,8,12381,12373
fel+hív:VERB,pp,Molnár:PROPN,nsubj,7,12381,12374
Molnár:PROPN,pp,Dániel:PROPN,flat:name,-1,12374,12375
Magyar:PROPN,pp,a:DET,det,1,12378,12377
riporter:NOUN,pp,Magyar:PROPN,nmod:att,2,12380,12378
Magyar:PROPN,pp,Rádió:PROPN,flat:name,-1,12378,12379
Molnár:PROPN,pp,riporter:NOUN,appos,-6,12374,12380
lel:VERB,pp,hogy:SCONJ,mark,3,12386,12383
lel:VERB,pp,ő:PRON,nsubj,2,12386,12384
lel:VERB,pp,sem:ADV,advmod,1,12386,12385
fel+hív:VERB,pp,lel:VERB,ccomp:obl,-5,12381,12386
anyag:NOUN,pp,az:DET,det,1,12388,12387
lel:VERB,pp,anyag:NOUN,obj,-2,12386,12388
kér:VERB,pp,s:CCONJ,cc,8,12398,12390
kér:VERB,pp,ezért:ADV,advmod:mode,7,12398,12391
sportújságíró-társadalom:NOUN,pp,az:DET,det,3,12395,12392
sportújságíró-társadalom:NOUN,pp,egész:ADJ,amod:att,2,12395,12393
sportújságíró-társadalom:NOUN,pp,magyar:ADJ,amod:att,1,12395,12394
