SourceNode,InteractionType,TargetNode,DEPREL,SententialDistance,SourceNodeIndex,TargetNodeIndex
творити:VERB,pp,вина:NOUN,obl,3,10801,10798
творити:VERB,pp,далече:ADV,advmod,2,10801,10799
творити:VERB,pp,молитва:NOUN,obj,1,10801,10800
приѩти:VERB,pp,творити:VERB,advcl,3,10804,10801
приѩти:VERB,pp,сь:ADJ,obl,2,10804,10802
сь:ADJ,pp,ради:ADP,case,-1,10802,10803
осѫждениѥ:NOUN,pp,лихъ:ADJ,amod,1,10806,10805
приѩти:VERB,pp,осѫждениѥ:NOUN,obj,-2,10804,10806
горѥ:INTJ,pp,вꙑ:PRON,iobj,-1,10807,10808
горѥ:INTJ,pp,кънигъчии:NOUN,vocative,-2,10807,10809
кънигъчии:NOUN,pp,и:CCONJ,cc,-1,10809,10810
кънигъчии:NOUN,pp,фарисеи:NOUN,conj,-2,10809,10811
кънигъчии:NOUN,pp,лицемѣръ:NOUN,conj,-3,10809,10812
затварꙗти:VERB,pp,ꙗко:SCONJ,mark,1,10814,10813
горѥ:INTJ,pp,затварꙗти:VERB,advcl,-7,10807,10814
затварꙗти:VERB,pp,цѣсарьствиѥ:NOUN,obj,-1,10814,10815
цѣсарьствиѥ:NOUN,pp,небесьскъ:ADJ,amod,-1,10815,10816
чловѣкъ:NOUN,pp,прѣдъ:ADP,case,1,10818,10817
затварꙗти:VERB,pp,чловѣкъ:NOUN,obl,-4,10814,10818
горѥ:INTJ,pp,вꙑ:PRON,iobj,-1,10819,10820
горѥ:INTJ,pp,кънигъчии:NOUN,vocative,-2,10819,10821
кънигъчии:NOUN,pp,и:CCONJ,cc,-1,10821,10822
кънигъчии:NOUN,pp,фарисеи:NOUN,conj,-2,10821,10823
кънигъчии:NOUN,pp,ѵпокритъ:NOUN,conj,-3,10821,10824
прѣходити:VERB,pp,ꙗко:SCONJ,mark,1,10826,10825
горѥ:INTJ,pp,прѣходити:VERB,advcl,-7,10819,10826
прѣходити:VERB,pp,морѥ:NOUN,obj,-1,10826,10827
морѥ:NOUN,pp,и:CCONJ,cc,-1,10827,10828
морѥ:NOUN,pp,соуша:NOUN,conj,-2,10827,10829
прѣходити:VERB,pp,сътворити:VERB,advcl,-4,10826,10830
пришьльць:NOUN,pp,ѥдинъ:NUM,nummod,1,10832,10831
сътворити:VERB,pp,пришьльць:NOUN,obj,-2,10830,10832
прѣходити:VERB,pp,и:CCONJ,cc,-7,10826,10833
бꙑти:VERB,pp,ѥгда:ADV,advmod,1,10835,10834
творити:VERB,pp,бꙑти:VERB,advcl,1,10836,10835
прѣходити:VERB,pp,творити:VERB,conj,-10,10826,10836
творити:VERB,pp,и:PRON,obj,-1,10836,10837
творити:VERB,pp,сꙑнъ#1:NOUN,xcomp,-2,10836,10838
сꙑнъ#1:NOUN,pp,геона:NOUN,nmod,-1,10838,10839
сꙑнъ#1:NOUN,pp,соугоубъ:ADJ,amod,-2,10838,10840
соугоубъ:ADJ,pp,вꙑ:PRON,iobj,-1,10840,10841
горѥ:INTJ,pp,вꙑ:PRON,iobj,-1,10842,10843
горѥ:INTJ,pp,вождь:NOUN,vocative,-2,10842,10844
вождь:NOUN,pp,слѣпъ:ADJ,amod,-1,10844,10845
вождь:NOUN,pp,глаголати:VERB,acl,-2,10844,10846
клѧти:VERB,pp,иже:PRON,nsubj,2,10849,10847
иже:PRON,pp,аще:ADV,advmod,-1,10847,10848
бꙑти:VERB,pp,клѧти:VERB,nsubj,4,10853,10849
клѧти:VERB,pp,себе:AUX,aux,-1,10849,10850
клѧти:VERB,pp,црькꙑ:NOUN,obl,-2,10849,10851
бꙑти:VERB,pp,ничьтоже:ADJ,xcomp,1,10853,10852
бꙑти:VERB,pp,а:CCONJ,cc,7,10861,10854
клѧти:VERB,pp,иже:PRON,nsubj,1,10856,10855
бꙑти:VERB,pp,клѧти:VERB,nsubj,5,10861,10856
клѧти:VERB,pp,себе:AUX,aux,-1,10856,10857
клѧти:VERB,pp,злато:NOUN,obl,-2,10856,10858
злато:NOUN,pp,црькъвьнъ:ADJ,amod,-1,10858,10859
бꙑти:VERB,pp,длъжьнъ:ADJ,xcomp,1,10861,10860
бꙑти:VERB,pp,боуи:ADJ,vocative,5,10867,10862
боуи:ADJ,pp,и:CCONJ,cc,-1,10862,10863
боуи:ADJ,pp,слѣпъ:ADJ,conj,-2,10862,10864
бꙑти:VERB,pp,къто:PRON,nsubj,2,10867,10865
бꙑти:VERB,pp,болии:ADJ,xcomp,1,10867,10866
злато:NOUN,pp,ли:ADV,advmod,-1,10868,10869
злато:NOUN,pp,ли:CCONJ,cc,-2,10868,10870
злато:NOUN,pp,црькꙑ:NOUN,conj,-3,10868,10871
црькꙑ:NOUN,pp,свѧтити:VERB,acl,-1,10871,10872
свѧтити:VERB,pp,злато:NOUN,obj,-1,10872,10873
бꙑти:VERB,pp,и:CCONJ,cc,7,10881,10874
клѧти:VERB,pp,иже:PRON,nsubj,2,10877,10875
иже:PRON,pp,аще:ADV,advmod,-1,10875,10876
бꙑти:VERB,pp,клѧти:VERB,nsubj,4,10881,10877
клѧти:VERB,pp,себе:AUX,aux,-1,10877,10878
клѧти:VERB,pp,олътарь:NOUN,obl,-2,10877,10879
бꙑти:VERB,pp,ничьтоже:ADJ,xcomp,1,10881,10880
бꙑти:VERB,pp,а:CCONJ,cc,10,10892,10882
клѧти:VERB,pp,иже:PRON,nsubj,1,10884,10883
бꙑти:VERB,pp,клѧти:VERB,nsubj,8,10892,10884
клѧти:VERB,pp,себе:AUX,aux,-1,10884,10885
клѧти:VERB,pp,даръ:NOUN,obl,-2,10884,10886
бꙑти:VERB,pp,иже:PRON,nsubj,1,10888,10887
даръ:NOUN,pp,бꙑти:VERB,acl,-2,10886,10888
и:PRON,pp,врьхоу:ADP,case,1,10890,10889
бꙑти:VERB,pp,и:PRON,xcomp,-2,10888,10890
бꙑти:VERB,pp,длъжьнъ:ADJ,xcomp,1,10892,10891
бꙑти:VERB,pp,боуи:ADJ,vocative,5,10898,10893
боуи:ADJ,pp,и:CCONJ,cc,-1,10893,10894
боуи:ADJ,pp,слѣпъ:ADJ,conj,-2,10893,10895
бꙑти:VERB,pp,чьто:PRON,nsubj,2,10898,10896
бꙑти:VERB,pp,бо:ADV,discourse,1,10898,10897
бꙑти:VERB,pp,болии:ADJ,xcomp,-1,10898,10899
даръ:NOUN,pp,ли:ADV,advmod,-1,10900,10901
даръ:NOUN,pp,или:CCONJ,cc,-2,10900,10902
даръ:NOUN,pp,олътарь:NOUN,conj,-3,10900,10903
олътарь:NOUN,pp,свѧщати:VERB,acl,-1,10903,10904
свѧщати:VERB,pp,даръ:NOUN,obj,-1,10904,10905
клѧти:VERB,pp,клѧти:VERB,nsubj,4,10910,10906
клѧти:VERB,pp,себе:AUX,aux,-1,10906,10907
клѧти:VERB,pp,оубо:ADV,discourse,2,10910,10908
клѧти:VERB,pp,олътарь:NOUN,obl,-3,10906,10909
клѧти:VERB,pp,себе:AUX,aux,-1,10910,10911
клѧти:VERB,pp,и:PRON,obl,-2,10910,10912
и:PRON,pp,и:CCONJ,cc,-1,10912,10913
и:PRON,pp,бꙑти:VERB,conj,-2,10912,10914
и:PRON,pp,врьхоу:ADP,case,1,10916,10915
бꙑти:VERB,pp,и:PRON,xcomp,-2,10914,10916
клѧти:VERB,pp,и:CCONJ,cc,4,10921,10917
клѧти:VERB,pp,клѧти:VERB,nsubj,3,10921,10918
клѧти:VERB,pp,себе:AUX,aux,-1,10918,10919
клѧти:VERB,pp,црькꙑ:NOUN,iobj,-2,10918,10920
клѧти:VERB,pp,себе:AUX,aux,-1,10921,10922
клѧти:VERB,pp,и:PRON,iobj,-2,10921,10923
и:PRON,pp,и:CCONJ,cc,-1,10923,10924
и:PRON,pp,жити:VERB,conj,-2,10923,10925
и:PRON,pp,въ:ADP,case,1,10927,10926
жити:VERB,pp,и:PRON,obl,-2,10925,10927
клѧти:VERB,pp,и:CCONJ,cc,4,10932,10928
клѧти:VERB,pp,клѧти:VERB,nsubj,3,10932,10929
клѧти:VERB,pp,себе:AUX,aux,-1,10929,10930
клѧти:VERB,pp,небо:NOUN,obl,-2,10929,10931
клѧти:VERB,pp,себе:AUX,aux,-1,10932,10933
клѧти:VERB,pp,прѣстолъ:NOUN,obl,-2,10932,10934
прѣстолъ:NOUN,pp,божии:ADJ,amod,-1,10934,10935
прѣстолъ:NOUN,pp,и:CCONJ,cc,-2,10934,10936
прѣстолъ:NOUN,pp,сѣдѣти:VERB,conj,-3,10934,10937
и:PRON,pp,на:ADP,case,1,10939,10938
сѣдѣти:VERB,pp,и:PRON,obl,-2,10937,10939
горѥ:INTJ,pp,вꙑ:PRON,iobj,-1,10940,10941
горѥ:INTJ,pp,кънигъчии:NOUN,vocative,-2,10940,10942
кънигъчии:NOUN,pp,и:CCONJ,cc,-1,10942,10943
кънигъчии:NOUN,pp,фарисеи:NOUN,conj,-2,10942,10944
кънигъчии:NOUN,pp,лицемѣръ:NOUN,conj,-3,10942,10945
отъдесѧтьствовати:VERB,pp,ꙗко:SCONJ,mark,1,10947,10946
горѥ:INTJ,pp,отъдесѧтьствовати:VERB,advcl,-7,10940,10947
отъдесѧтьствовати:VERB,pp,мѧта:NOUN,obj,-1,10947,10948
мѧта:NOUN,pp,и:CCONJ,cc,-1,10948,10949
мѧта:NOUN,pp,копръ:NOUN,conj,-2,10948,10950
мѧта:NOUN,pp,и:CCONJ,cc,-3,10948,10951
мѧта:NOUN,pp,кѵминъ:NOUN,conj,-4,10948,10952
отъдесѧтьствовати:VERB,pp,и:CCONJ,cc,-6,10947,10953
отъдесѧтьствовати:VERB,pp,оставити:VERB,conj,-7,10947,10954
оставити:VERB,pp,тѧжькъ:ADJ,obj,-1,10954,10955
тѧжькъ:ADJ,pp,законъ:NOUN,nmod,-1,10955,10956
тѧжькъ:ADJ,pp,сѫдъ:NOUN,appos,-2,10955,10957
сѫдъ:NOUN,pp,и:CCONJ,cc,-1,10957,10958
сѫдъ:NOUN,pp,милость:NOUN,conj,-2,10957,10959
сѫдъ:NOUN,pp,и:CCONJ,cc,-3,10957,10960
сѫдъ:NOUN,pp,вѣра:NOUN,conj,-4,10957,10961
сътворити:VERB,pp,сь:ADJ,obj,3,10965,10962
подобати:VERB,pp,же:ADV,discourse,1,10964,10963
подобати:VERB,pp,сътворити:VERB,xcomp,-1,10964,10965
сътворити:VERB,pp,и:CCONJ,cc,-1,10965,10966
оставити:VERB,pp,тъ:ADJ,obj,2,10969,10967
оставити:VERB,pp,не:ADV,advmod,1,10969,10968
сътворити:VERB,pp,оставити:VERB,conj,-4,10965,10969
вождь:NOUN,pp,слѣпъ:ADJ,advmod,-1,10970,10971
вождь:NOUN,pp,оцѣждати:VERB,acl,-2,10970,10972
оцѣждати:VERB,pp,мъшица:NOUN,obj,-1,10972,10973
оцѣждати:VERB,pp,а:CCONJ,cc,-2,10972,10974
поглъщати:VERB,pp,вельбѫдъ:NOUN,obj,1,10976,10975
оцѣждати:VERB,pp,поглъщати:VERB,conj,-4,10972,10976
горѥ:INTJ,pp,вꙑ:PRON,iobj,-1,10977,10978
горѥ:INTJ,pp,кънижьникъ:NOUN,vocative,-2,10977,10979
кънижьникъ:NOUN,pp,и:CCONJ,cc,-1,10979,10980
кънижьникъ:NOUN,pp,фарисеи:NOUN,conj,-2,10979,10981
кънижьникъ:NOUN,pp,ѵпокритъ:NOUN,conj,-3,10979,10982
очищати:VERB,pp,ꙗко:SCONJ,mark,1,10984,10983
горѥ:INTJ,pp,очищати:VERB,advcl,-7,10977,10984
очищати:VERB,pp,вънѣщьнь:ADJ,obj,-1,10984,10985
вънѣщьнь:ADJ,pp,стькльница:NOUN,nmod,-1,10985,10986
стькльница:NOUN,pp,и:CCONJ,cc,-1,10986,10987
стькльница:NOUN,pp,паропсида:NOUN,conj,-2,10986,10988
бꙑти:VERB,pp,ѫтрьѭдоу:ADV,advmod,2,10991,10989
бꙑти:VERB,pp,же:ADV,discourse,1,10991,10990
очищати:VERB,pp,бꙑти:VERB,conj,-7,10984,10991
бꙑти:VERB,pp,пльнъ:ADJ,xcomp,-1,10991,10992
пльнъ:ADJ,pp,хꙑщениѥ:NOUN,iobj,-1,10992,10993
хꙑщениѥ:NOUN,pp,и:CCONJ,cc,-1,10993,10994
хꙑщениѥ:NOUN,pp,нечистота:NOUN,conj,-2,10993,10995
очистити:VERB,pp,фарисеи:NOUN,vocative,2,10998,10996
фарисеи:NOUN,pp,слѣпъ:ADJ,amod,-1,10996,10997
очистити:VERB,pp,прѣжде:ADV,advmod,-1,10998,10999
очистити:VERB,pp,вънѫтрьнь:ADJ,obj,-2,10998,11000
вънѫтрьнь:ADJ,pp,стькльница:NOUN,nmod,-1,11000,11001
стькльница:NOUN,pp,и:CCONJ,cc,-1,11001,11002
стькльница:NOUN,pp,паропсида:NOUN,conj,-2,11001,11003
бꙑти:VERB,pp,да:SCONJ,mark,1,11005,11004
очистити:VERB,pp,бꙑти:VERB,advcl,-7,10998,11005
вънѣщьнь:ADJ,pp,и:ADV,advmod,1,11007,11006
бꙑти:VERB,pp,вънѣщьнь:ADJ,nsubj,-2,11005,11007
вънѣщьнь:ADJ,pp,и:PRON,det,-1,11007,11008
бꙑти:VERB,pp,чисто:ADV,xcomp,-4,11005,11009
горѥ:INTJ,pp,вꙑ:PRON,iobj,-1,11010,11011
горѥ:INTJ,pp,кънижьникъ:NOUN,vocative,-2,11010,11012
кънижьникъ:NOUN,pp,и:CCONJ,cc,-1,11012,11013
кънижьникъ:NOUN,pp,фарисеи:NOUN,conj,-2,11012,11014
кънижьникъ:NOUN,pp,ѵпокритъ:NOUN,conj,-3,11012,11015
подобити:VERB,pp,ꙗко:SCONJ,mark,1,11017,11016
горѥ:INTJ,pp,подобити:VERB,advcl,-7,11010,11017
подобити:VERB,pp,себе:AUX,aux,-1,11017,11018
подобити:VERB,pp,гробъ:NOUN,iobj,-2,11017,11019
гробъ:NOUN,pp,повапьнити:VERB,acl,-1,11019,11020
бꙑти:VERB,pp,иже:PRON,nsubj,3,11024,11021
бꙑти:VERB,pp,вънѣѭдоу:ADV,advmod,2,11024,11022
бꙑти:VERB,pp,оубо:ADV,discourse,1,11024,11023
гробъ:NOUN,pp,бꙑти:VERB,acl,-5,11019,11024
бꙑти:VERB,pp,красьнъ:ADJ,xcomp,-1,11024,11025
бꙑти:VERB,pp,вънѫтрьѭдоу:ADV,advmod,3,11029,11026
бꙑти:VERB,pp,же:ADV,discourse,2,11029,11027
бꙑти:VERB,pp,пльнъ:ADJ,xcomp,1,11029,11028
бꙑти:VERB,pp,бꙑти:VERB,conj,-5,11024,11029
пльнъ:ADJ,pp,кость:NOUN,iobj,-2,11028,11030
кость:NOUN,pp,мрьтвъ:ADJ,amod,-1,11030,11031
кость:NOUN,pp,и:CCONJ,cc,-2,11030,11032
нечистота:NOUN,pp,вьсꙗкъ:ADJ,amod,1,11034,11033
кость:NOUN,pp,нечистота:NOUN,conj,-4,11030,11034
авлꙗти:VERB,pp,тако:ADV,advmod,5,11040,11035
вꙑ:PRON,pp,и:ADV,advmod,1,11037,11036
авлꙗти:VERB,pp,вꙑ:PRON,nsubj,3,11040,11037
авлꙗти:VERB,pp,вънѣѭдоу:ADV,advmod,2,11040,11038
авлꙗти:VERB,pp,оубо:ADV,discourse,1,11040,11039
авлꙗти:VERB,pp,себе:AUX,aux,-1,11040,11041
авлꙗти:VERB,pp,чловѣкъ:NOUN,iobj,-2,11040,11042
авлꙗти:VERB,pp,правьдьнъ:ADJ,xcomp,-3,11040,11043
бꙑти:VERB,pp,вънѫтрьѭдоу:ADV,advmod,2,11046,11044
бꙑти:VERB,pp,же:ADV,discourse,1,11046,11045
бꙑти:VERB,pp,пльнъ:ADJ,xcomp,-1,11046,11047
пльнъ:ADJ,pp,лицемѣриѥ:NOUN,iobj,-1,11047,11048
лицемѣриѥ:NOUN,pp,и:CCONJ,cc,-1,11048,11049
лицемѣриѥ:NOUN,pp,безакониѥ:NOUN,conj,-2,11048,11050
горѥ:INTJ,pp,вꙑ:PRON,iobj,-1,11051,11052
горѥ:INTJ,pp,кънижьникъ:NOUN,vocative,-2,11051,11053
кънижьникъ:NOUN,pp,и:CCONJ,cc,-1,11053,11054
кънижьникъ:NOUN,pp,фарисеи:NOUN,conj,-2,11053,11055
кънижьникъ:NOUN,pp,и:CCONJ,cc,-3,11053,11056
кънижьникъ:NOUN,pp,ѵпокритъ:NOUN,conj,-4,11053,11057
зьдати:VERB,pp,ꙗко:SCONJ,mark,1,11059,11058
горѥ:INTJ,pp,зьдати:VERB,advcl,-8,11051,11059
зьдати:VERB,pp,гробъ:NOUN,obj,-1,11059,11060
гробъ:NOUN,pp,пророчьскъ:ADJ,amod,-1,11060,11061
зьдати:VERB,pp,и:CCONJ,cc,-3,11059,11062
зьдати:VERB,pp,красити:VERB,conj,-4,11059,11063
красити:VERB,pp,рака:NOUN,obj,-1,11063,11064
рака:NOUN,pp,правьдьнъ:ADJ,amod,-1,11064,11065
зьдати:VERB,pp,и:CCONJ,cc,-7,11059,11066
зьдати:VERB,pp,глаголати:VERB,conj,-8,11059,11067
бꙑти:VERB,pp,аще:SCONJ,mark,2,11070,11068
бꙑти:VERB,pp,бꙑти:VERB,aux,1,11070,11069
бꙑти:VERB,pp,бꙑти:VERB,advcl,10,11080,11070
дьнь:NOUN,pp,въ:ADP,case,1,11072,11071
бꙑти:VERB,pp,дьнь:NOUN,obl,-2,11070,11072
дьнь:NOUN,pp,отьць:NOUN,nmod,-1,11072,11073
отьць:NOUN,pp,нашь:ADJ,nmod,-1,11073,11074
бꙑти:VERB,pp,не:ADV,advmod,5,11080,11075
бꙑти:VERB,pp,бꙑти:VERB,aux,4,11080,11076
бꙑти:VERB,pp,оубо:ADV,discourse,3,11080,11077
бꙑти:VERB,pp,обьщьникъ:NOUN,xcomp,2,11080,11078
обьщьникъ:NOUN,pp,и:PRON,nmod,-1,11078,11079
кръвь:NOUN,pp,въ:ADP,case,1,11082,11081
обьщьникъ:NOUN,pp,кръвь:NOUN,nmod,-4,11078,11082
кръвь:NOUN,pp,пророкъ:NOUN,nmod,-1,11082,11083
съвѣдѣтельствовати:VERB,pp,тъ:ADJ,obl,3,11087,11084
тъ:ADJ,pp,же:ADV,discourse,-1,11084,11085
съвѣдѣтельствовати:VERB,pp,самъ:ADJ,nsubj,1,11087,11086
съвѣдѣтельствовати:VERB,pp,себе:PRON,iobj,-1,11087,11088
бꙑти:VERB,pp,ꙗко:SCONJ,mark,2,11091,11089
бꙑти:VERB,pp,сꙑнъ#1:NOUN,xcomp,1,11091,11090
съвѣдѣтельствовати:VERB,pp,бꙑти:VERB,ccomp,-4,11087,11091
сꙑнъ#1:NOUN,pp,избити:VERB,acl,-2,11090,11092
избити:VERB,pp,пророкъ:NOUN,obj,-1,11092,11093
испльнити:VERB,pp,и:CCONJ,cc,2,11096,11094
испльнити:VERB,pp,вꙑ:PRON,nsubj,1,11096,11095
испльнити:VERB,pp,мѣра:NOUN,obj,-1,11096,11097
мѣра:NOUN,pp,отьць:NOUN,nmod,-1,11097,11098
отьць:NOUN,pp,вашь:ADJ,nmod,-1,11098,11099
оубѣжати:VERB,pp,змиꙗ:NOUN,vocative,4,11104,11100
оубѣжати:VERB,pp,ищѧдиѥ:NOUN,vocative,3,11104,11101
ищѧдиѥ:NOUN,pp,ехидьновъ:ADJ,amod,-1,11101,11102
оубѣжати:VERB,pp,како:ADV,advmod,1,11104,11103
сѫдъ:NOUN,pp,отъ:ADP,case,1,11106,11105
оубѣжати:VERB,pp,сѫдъ:NOUN,obl,-2,11104,11106
сѫдъ:NOUN,pp,геоньскъ:ADJ,amod,-1,11106,11107
сълати:VERB,pp,сь:ADJ,obl,4,11112,11108
сь:ADJ,pp,ради:ADP,case,-1,11108,11109
сълати:VERB,pp,се:INTJ,vocative,2,11112,11110
сълати:VERB,pp,азъ:PRON,nsubj,1,11112,11111
вꙑ:PRON,pp,къ:ADP,case,1,11114,11113
сълати:VERB,pp,вꙑ:PRON,obl,-2,11112,11114
сълати:VERB,pp,пророкъ:NOUN,obj,-3,11112,11115
пророкъ:NOUN,pp,и:CCONJ,cc,-1,11115,11116
пророкъ:NOUN,pp,прѣмѫдръ:ADJ,conj,-2,11115,11117
пророкъ:NOUN,pp,и:CCONJ,cc,-3,11115,11118
пророкъ:NOUN,pp,кънижьникъ:NOUN,conj,-4,11115,11119
оубити:VERB,pp,и:CCONJ,cc,3,11123,11120
и:PRON,pp,отъ:ADP,case,1,11122,11121
оубити:VERB,pp,и:PRON,obj,1,11123,11122
оубити:VERB,pp,и:CCONJ,cc,-1,11123,11124
оубити:VERB,pp,пропѧти:VERB,conj,-2,11123,11125
оубити:VERB,pp,и:CCONJ,cc,-3,11123,11126
и:PRON,pp,отъ:ADP,case,1,11128,11127
бити:VERB,pp,и:PRON,obj,1,11129,11128
оубити:VERB,pp,бити:VERB,conj,-6,11123,11129
съньмище:NOUN,pp,на:ADP,case,1,11131,11130
бити:VERB,pp,съньмище:NOUN,obl,-2,11129,11131
съньмище:NOUN,pp,вашь:ADJ,nmod,-1,11131,11132
бити:VERB,pp,и:CCONJ,cc,-4,11129,11133
бити:VERB,pp,изгънати:VERB,conj,-5,11129,11134
градъ:NOUN,pp,отъ:ADP,case,1,11136,11135
изгънати:VERB,pp,градъ:NOUN,obl,-2,11134,11136
градъ:NOUN,pp,въ:ADP,case,1,11138,11137
изгънати:VERB,pp,градъ:NOUN,obl,-4,11134,11138
прити:VERB,pp,да:ADV,advmod,1,11140,11139
вꙑ:PRON,pp,на:ADP,case,1,11142,11141
прити:VERB,pp,вꙑ:PRON,obl,-2,11140,11142
кръвь:NOUN,pp,вьсꙗкъ:ADJ,amod,1,11144,11143
прити:VERB,pp,кръвь:NOUN,nsubj,-4,11140,11144
кръвь:NOUN,pp,правьдьнъ:ADJ,amod,-1,11144,11145
кръвь:NOUN,pp,проливати:VERB,acl,-2,11144,11146
землꙗ:NOUN,pp,на:ADP,case,1,11148,11147
проливати:VERB,pp,землꙗ:NOUN,obl,-2,11146,11148
кръвь:NOUN,pp,отъ:ADP,case,1,11150,11149
проливати:VERB,pp,кръвь:NOUN,obl,-4,11146,11150
кръвь:NOUN,pp,авелъ:PROPN,nmod,-1,11150,11151
авелъ:PROPN,pp,правьдьнъ:ADJ,appos,-1,11151,11152
кръвь:NOUN,pp,до:ADP,case,1,11154,11153
проливати:VERB,pp,кръвь:NOUN,obl,-8,11146,11154
кръвь:NOUN,pp,захариꙗ:PROPN,nmod,-1,11154,11155
захариꙗ:PROPN,pp,сꙑнъ#1:NOUN,appos,-1,11155,11156
сꙑнъ#1:NOUN,pp,варахиинъ:ADJ,amod,-1,11156,11157
оубити:VERB,pp,иже:PRON,obj,1,11159,11158
захариꙗ:PROPN,pp,оубити:VERB,acl,-4,11155,11159
црькꙑ:NOUN,pp,междоу:ADP,case,1,11161,11160
оубити:VERB,pp,црькꙑ:NOUN,obl,-2,11159,11161
црькꙑ:NOUN,pp,и:CCONJ,cc,-1,11161,11162
црькꙑ:NOUN,pp,олътарь:NOUN,conj,-2,11161,11163
сь:ADJ,pp,вьсь:DET,det,1,11166,11165
прити:VERB,pp,сь:ADJ,nsubj,-2,11164,11166
родъ:NOUN,pp,на:ADP,case,1,11168,11167
прити:VERB,pp,родъ:NOUN,obl,-4,11164,11168
родъ:NOUN,pp,сь:DET,det,-1,11168,11169
въсхотѣти:VERB,pp,иѥроусалимъ:PROPN,vocative,11,11181,11170
иѥроусалимъ:PROPN,pp,избити:VERB,acl,-1,11170,11171
избити:VERB,pp,пророкъ:NOUN,obj,-1,11171,11172
избити:VERB,pp,и:CCONJ,cc,-2,11171,11173
побивати:VERB,pp,камениѥ:NOUN,obl,1,11175,11174
избити:VERB,pp,побивати:VERB,conj,-4,11171,11175
побивати:VERB,pp,посълати:VERB,obj,-1,11175,11176
тꙑ:PRON,pp,къ:ADP,case,1,11178,11177
посълати:VERB,pp,тꙑ:PRON,obl,-2,11176,11178
кратъ:NOUN,pp,коль:ADV,amod,1,11180,11179
въсхотѣти:VERB,pp,кратъ:NOUN,obl,1,11181,11180
въсхотѣти:VERB,pp,събьрати:VERB,xcomp,-1,11181,11182
събьрати:VERB,pp,чѧдо:NOUN,obj,-1,11182,11183
чѧдо:NOUN,pp,твои:ADJ,nmod,-1,11183,11184
събирати:VERB,pp,ꙗкоже:ADV,advmod,1,11186,11185
събьрати:VERB,pp,събирати:VERB,advcl,-4,11182,11186
събирати:VERB,pp,кокошь:NOUN,nsubj,-1,11186,11187
събирати:VERB,pp,пътеньць:NOUN,obj,-2,11186,11188
пътеньць:NOUN,pp,свои:ADJ,nmod,-1,11188,11189
крило:NOUN,pp,подъ:ADP,case,1,11191,11190
събирати:VERB,pp,крило:NOUN,obl,-5,11186,11191
въсхотѣти:VERB,pp,и:CCONJ,cc,-11,11181,11192
въсхотѣти:VERB,pp,не:ADV,advmod,1,11194,11193
въсхотѣти:VERB,pp,въсхотѣти:VERB,conj,-13,11181,11194
оставлꙗти:VERB,pp,се:INTJ,vocative,1,11196,11195
оставлꙗти:VERB,pp,себе:AUX,aux,-1,11196,11197
оставлꙗти:VERB,pp,вꙑ:PRON,iobj,-2,11196,11198
оставлꙗти:VERB,pp,домъ:NOUN,nsubj,-3,11196,11199
домъ:NOUN,pp,вашь:ADJ,nmod,-1,11199,11200
оставлꙗти:VERB,pp,поустъ:ADJ,xcomp,-5,11196,11201
имѣти:VERB,pp,не:ADV,advmod,1,11203,11202
имѣти:VERB,pp,видѣти:VERB,xcomp,-1,11203,11204
видѣти:VERB,pp,азъ:PRON,dep,-1,11204,11205
рещи:VERB,pp,доньде:SCONJ,mark,1,11207,11206
имѣти:VERB,pp,рещи:VERB,advcl,-4,11203,11207
благословлѥнъ:ADJ,pp,грѧсти:VERB,nsubj,-1,11208,11209
имѧ:NOUN,pp,въ:ADP,case,1,11211,11210
грѧсти:VERB,pp,имѧ:NOUN,obl,-2,11209,11211
имѧ:NOUN,pp,господьнь:ADJ,amod,-1,11211,11212
оуподобити:VERB,pp,тъгда:ADV,advmod,1,11214,11213
оуподобити:VERB,pp,себе:AUX,aux,-1,11214,11215
оуподобити:VERB,pp,цѣсарьствиѥ:NOUN,nsubj,-2,11214,11216
цѣсарьствиѥ:NOUN,pp,небесьскъ:ADJ,amod,-1,11216,11217
оуподобити:VERB,pp,десѧть:NUM,iobj,-4,11214,11218
десѧть:NUM,pp,дѣва:NOUN,nmod,-1,11218,11219
изити:VERB,pp,иже:PRON,nsubj,4,11224,11220
изити:VERB,pp,приѩти:VERB,advcl,3,11224,11221
приѩти:VERB,pp,свѣтильникъ:NOUN,obj,-1,11221,11222
свѣтильникъ:NOUN,pp,свои:ADJ,nmod,-1,11222,11223
дѣва:NOUN,pp,изити:VERB,acl,-5,11219,11224
изити:VERB,pp,противѫ:ADV,advmod,-1,11224,11225
противѫ:ADV,pp,женихъ:NOUN,iobj,-1,11225,11226
бꙑти:VERB,pp,пѧть:NUM,nsubj,2,11229,11227
бꙑти:VERB,pp,же:ADV,discourse,1,11229,11228
и:PRON,pp,отъ:ADP,case,1,11231,11230
пѧть:NUM,pp,и:PRON,nmod,-4,11227,11231
бꙑти:VERB,pp,боуи:ADJ,xcomp,-3,11229,11232
бꙑти:VERB,pp,и:CCONJ,cc,-4,11229,11233
бꙑти:VERB,pp,пѧть:NUM,conj,-5,11229,11234
пѧть:NUM,pp,мѫдръ:ADJ,orphan,-1,11234,11235
възѧти:VERB,pp,боуи:ADJ,nsubj,6,11242,11236
възѧти:VERB,pp,бо:ADV,discourse,5,11242,11237
възѧти:VERB,pp,приѩти:VERB,advcl,4,11242,11238
