SourceNode,InteractionType,TargetNode,DEPREL,SententialDistance,SourceNodeIndex,TargetNodeIndex
στιγμή:NOUN,pp,προσχώρηση:NOUN,nmod,-2,8997,8999
προσχώρηση:NOUN,pp,μου:PRON,nmod,-1,8999,9000
θέση:NOUN,pp,να:PART,aux,3,9004,9001
θέση:NOUN,pp,είμαι:AUX,cop,2,9004,9002
θέση:NOUN,pp,σε:ADP,case,1,9004,9003
θέτω:VERB,pp,θέση:NOUN,advcl,-27,8977,9004
πληρώ:VERB,pp,να:PART,aux,1,9006,9005
θέση:NOUN,pp,πληρώ:VERB,acl,-2,9004,9006
υποχρέωση:NOUN,pp,ο:DET,det,1,9008,9007
πληρώ:VERB,pp,υποχρέωση:NOUN,obj,-2,9006,9008
επιβάλλω:VERB,pp,που:PRON,nsubj:pass,1,9010,9009
υποχρέωση:NOUN,pp,επιβάλλω:VERB,acl:relcl,-2,9008,9010
οδηγία:NOUN,pp,με:ADP,case,3,9014,9011
οδηγία:NOUN,pp,ο:DET,det,2,9014,9012
οδηγία:NOUN,pp,παρών:ADJ,amod,1,9014,9013
επιβάλλω:VERB,pp,οδηγία:NOUN,obl,-4,9010,9014
προλαβαίνω:VERB,pp,ότι:SCONJ,mark,6,9023,9017
οδηγία:NOUN,pp,με:ADP,case,3,9021,9018
οδηγία:NOUN,pp,ο:DET,det,2,9021,9019
οδηγία:NOUN,pp,παρών:ADJ,amod,1,9021,9020
προλαβαίνω:VERB,pp,οδηγία:NOUN,obl,2,9023,9021
προλαβαίνω:VERB,pp,θα:PART,aux,1,9023,9022
ελπίζω:VERB,pp,προλαβαίνω:VERB,ccomp,-7,9016,9023
μειώνω:VERB,pp,και:CCONJ,cc,2,9026,9024
μειώνω:VERB,pp,θα:PART,aux,1,9026,9025
προλαβαίνω:VERB,pp,μειώνω:VERB,conj,-3,9023,9026
επίπτωση:NOUN,pp,ο:DET,det,2,9029,9027
επίπτωση:NOUN,pp,επιβλαβής:ADJ,amod,1,9029,9028
μειώνω:VERB,pp,επίπτωση:NOUN,obj,-3,9026,9029
συγκέντρωση:NOUN,pp,ο:DET,det,2,9032,9030
συγκέντρωση:NOUN,pp,ψηλός:ADJ,amod,1,9032,9031
επίπτωση:NOUN,pp,συγκέντρωση:NOUN,nmod,-3,9029,9032
συγκέντρωση:NOUN,pp,όζον:NOUN,nmod,-1,9032,9033
υγεία:NOUN,pp,σε:ADP,case,2,9036,9034
υγεία:NOUN,pp,ο:DET,det,1,9036,9035
επίπτωση:NOUN,pp,υγεία:NOUN,nmod,-7,9029,9036
άνθρωπος:NOUN,pp,ο:DET,det,1,9038,9037
υγεία:NOUN,pp,άνθρωπος:NOUN,nmod,-2,9036,9038
ανάπτυξη:NOUN,pp,και:CCONJ,cc,3,9042,9039
ανάπτυξη:NOUN,pp,σε:ADP,case,2,9042,9040
ανάπτυξη:NOUN,pp,ο:DET,det,1,9042,9041
υγεία:NOUN,pp,ανάπτυξη:NOUN,conj,-6,9036,9042
χλωρίδα:NOUN,pp,ο:DET,det,1,9044,9043
ανάπτυξη:NOUN,pp,χλωρίδα:NOUN,nmod,-2,9042,9044
αποτελώ:VERB,pp,και:CCONJ,cc,6,9051,9045
αποτελώ:VERB,pp,ότι:SCONJ,mark,5,9051,9046
μέρα:NOUN,pp,ο:DET,det,2,9049,9047
μέρα:NOUN,pp,σημερινός:ADJ,amod,1,9049,9048
αποτελώ:VERB,pp,μέρα:NOUN,nsubj,2,9051,9049
αποτελώ:VERB,pp,θα:PART,aux,1,9051,9050
προλαβαίνω:VERB,pp,αποτελώ:VERB,conj,-28,9023,9051
αποτελώ:VERB,pp,ορόσημο:NOUN,obj,-1,9051,9052
ποιότητα:NOUN,pp,για:ADP,case,3,9056,9053
ποιότητα:NOUN,pp,ο:DET,det,2,9056,9054
ποιότητα:NOUN,pp,μελλοντικός:ADJ,amod,1,9056,9055
αποτελώ:VERB,pp,ποιότητα:NOUN,obl,-5,9051,9056
ατμόσφαιρα:NOUN,pp,ο:DET,det,1,9058,9057
ποιότητα:NOUN,pp,ατμόσφαιρα:NOUN,nmod,-2,9056,9058
Ευρώπη:PROPN,pp,σε:ADP,case,2,9061,9059
Ευρώπη:PROPN,pp,ο:DET,det,1,9061,9060
ποιότητα:NOUN,pp,Ευρώπη:PROPN,nmod,-5,9056,9061
Άρσεναλ:X,pp,ο:DET,det,1,9064,9063
νικώ:VERB,pp,Άρσεναλ:X,nsubj,1,9065,9064
Μίλαν:X,pp,ο:DET,det,1,9067,9066
νικώ:VERB,pp,Μίλαν:X,obj,-2,9065,9067
σκορ:X,pp,με:ADP,case,1,9069,9068
νικώ:VERB,pp,σκορ:X,obl,-4,9065,9069
σκορ:X,pp,3:0:NUM,nmod,-1,9069,9070
νικώ:VERB,pp,χθες:ADV,advmod,4,9075,9071
Άρσεναλ:X,pp,ο:DET,det,1,9074,9073
νικώ:VERB,pp,Άρσεναλ:X,nsubj,1,9075,9074
Μίλαν:X,pp,ο:DET,det,1,9077,9076
νικώ:VERB,pp,Μίλαν:X,obj,-2,9075,9077
σκορ:X,pp,με:ADP,case,1,9079,9078
νικώ:VERB,pp,σκορ:X,obl,-4,9075,9079
σκορ:X,pp,3:0:NUM,nmod,-1,9079,9080
διάρκεια:NOUN,pp,κατά:ADP,case,2,9084,9082
διάρκεια:NOUN,pp,ο:DET,det,1,9084,9083
νικώ:VERB,pp,διάρκεια:NOUN,obl,-9,9075,9084
αγώνας:NOUN,pp,ο:DET,det,2,9087,9085
αγώνας:NOUN,pp,επαναληπτικός:ADJ,amod,1,9087,9086
διάρκεια:NOUN,pp,αγώνας:NOUN,nmod,-3,9084,9087
φάση:NOUN,pp,σε:ADP,case,2,9090,9088
φάση:NOUN,pp,ο:DET,det,1,9090,9089
αγώνας:NOUN,pp,φάση:NOUN,nmod,-3,9087,9090
16:NUM,pp,ο:DET,det,1,9092,9091
φάση:NOUN,pp,16:NUM,nmod,-2,9090,9092
Τσάμπιονς:X,pp,ο:DET,det,1,9094,9093
φάση:NOUN,pp,Τσάμπιονς:X,nmod,-4,9090,9094
Τσάμπιονς:X,pp,Λιγκ:X,flat,-1,9094,9095
Τσάμπιονς:X,pp,2011-2012:NUM,nmod,-2,9094,9096
αγώνας:NOUN,pp,ο:DET,det,2,9100,9098
αγώνας:NOUN,pp,πρώτος:NUM,amod,1,9100,9099
λήγω:VERB,pp,αγώνας:NOUN,nsubj,1,9101,9100
σκορ:X,pp,με:ADP,case,1,9103,9102
λήγω:VERB,pp,σκορ:X,obl,-2,9101,9103
σκορ:X,pp,4:0:NUM,nummod,-1,9103,9104
Μίλαν:X,pp,υπέρ:ADP,case,2,9107,9105
Μίλαν:X,pp,ο:DET,det,1,9107,9106
λήγω:VERB,pp,Μίλαν:X,obl,-6,9101,9107
Άρσεναλ:X,pp,ο:DET,det,1,9110,9109
καταφέρνω:VERB,pp,Άρσεναλ:X,nsubj,1,9111,9110
σκοράρω:VERB,pp,να:PART,aux,1,9113,9112
καταφέρνω:VERB,pp,σκοράρω:VERB,xcomp,-2,9111,9113
τέρμα:NOUN,pp,ο:DET,det,3,9117,9114
τέρμα:NOUN,pp,πρώτος:NUM,amod,2,9117,9115
τέρμα:NOUN,pp,μου:PRON,nmod,1,9117,9116
σκοράρω:VERB,pp,τέρμα:NOUN,obj,-4,9113,9117
λεπτό:NOUN,pp,μόλις:ADV,advmod,4,9122,9118
λεπτό:NOUN,pp,σε:ADP,case,3,9122,9119
λεπτό:NOUN,pp,ο:DET,det,2,9122,9120
λεπτό:NOUN,pp,έβδομος:NUM,amod,1,9122,9121
σκοράρω:VERB,pp,λεπτό:NOUN,obl,-9,9113,9122
σκοράρω:VERB,pp,χάρη:ADV,advmod,-11,9113,9124
κεφαλιά:NOUN,pp,σε:ADP,case,1,9126,9125
χάρη:ADV,pp,κεφαλιά:NOUN,obl,-2,9124,9126
Κασιλνί:X,pp,ο:DET,det,1,9128,9127
κεφαλιά:NOUN,pp,Κασιλνί:X,nmod,-2,9126,9128
λεπτό:NOUN,pp,είκοσι:NUM,nummod,1,9131,9130
αργά:ADV,pp,λεπτό:NOUN,obl,1,9132,9131
πετυχαίνω:VERB,pp,αργά:ADV,advmod,4,9136,9132
Ροζίτσκι:X,pp,ο:DET,det,1,9135,9134
πετυχαίνω:VERB,pp,Ροζίτσκι:X,nsubj,1,9136,9135
γκολ:X,pp,ο:DET,det,2,9139,9137
γκολ:X,pp,δεύτερος:NUM,amod,1,9139,9138
πετυχαίνω:VERB,pp,γκολ:X,obj,-3,9136,9139
τριπλασιάζω:VERB,pp,ενώ:SCONJ,mark,11,9151,9140
λεπτό:NOUN,pp,δύο:NUM,nummod,1,9142,9141
τριπλασιάζω:VERB,pp,λεπτό:NOUN,obl,9,9151,9142
λήξη:NOUN,pp,πριν:ADP,case,2,9145,9143
λήξη:NOUN,pp,ο:DET,det,1,9145,9144
λεπτό:NOUN,pp,λήξη:NOUN,nmod,-3,9142,9145
ημίχρονο:NOUN,pp,ο:DET,det,1,9147,9146
λήξη:NOUN,pp,ημίχρονο:NOUN,nmod,-2,9145,9147
Φαν:X,pp,ο:DET,det,1,9149,9148
τριπλασιάζω:VERB,pp,Φαν:X,nsubj,2,9151,9149
Φαν:X,pp,Πέρσι:X,flat,-1,9149,9150
πετυχαίνω:VERB,pp,τριπλασιάζω:VERB,advcl,-15,9136,9151
υπεροχή:NOUN,pp,ο:DET,det,1,9153,9152
τριπλασιάζω:VERB,pp,υπεροχή:NOUN,obj,-2,9151,9153
Άρσεναλ:X,pp,ο:DET,det,1,9155,9154
υπεροχή:NOUN,pp,Άρσεναλ:X,nmod,-2,9153,9155
τριπλασιάζω:VERB,pp,χάρη:ADV,advmod,-5,9151,9156
πέναλτι:NOUN,pp,σε:ADP,case,1,9158,9157
χάρη:ADV,pp,πέναλτι:NOUN,obl,-2,9156,9158
ηττώμαι:VERB,pp,αν:SCONJ,mark,2,9162,9160
αν:SCONJ,pp,και:CCONJ,fixed,-1,9160,9161
παίρνω:VERB,pp,ηττώμαι:VERB,advcl,4,9166,9162
Μίλαν:X,pp,ο:DET,det,1,9165,9164
παίρνω:VERB,pp,Μίλαν:X,nsubj,1,9166,9165
πρόκριση:NOUN,pp,ο:DET,det,1,9168,9167
παίρνω:VERB,pp,πρόκριση:NOUN,obj,-2,9166,9168
φάση:NOUN,pp,για:ADP,case,3,9172,9169
φάση:NOUN,pp,ο:DET,det,2,9172,9170
φάση:NOUN,pp,επόμενος:ADJ,amod,1,9172,9171
πρόκριση:NOUN,pp,φάση:NOUN,nmod,-4,9168,9172
Τσάμπιονς:X,pp,ο:DET,det,1,9174,9173
φάση:NOUN,pp,Τσάμπιονς:X,nmod,-2,9172,9174
Τσάμπιονς:X,pp,Λιγκ:X,flat,-1,9174,9175
νικώ:VERB,pp,παράλληλα:ADV,advmod,4,9181,9177
Μπενφίκα:X,pp,ο:DET,det,1,9180,9179
νικώ:VERB,pp,Μπενφίκα:X,nsubj,1,9181,9180
Ζενίτ:X,pp,ο:DET,det,1,9183,9182
νικώ:VERB,pp,Ζενίτ:X,obj,-2,9181,9183
Πετρούπολη:PROPN,pp,άγιος:ADJ,amod,1,9185,9184
Ζενίτ:X,pp,Πετρούπολη:PROPN,nmod,-2,9183,9185
σκορ:X,pp,με:ADP,case,1,9187,9186
νικώ:VERB,pp,σκορ:X,obl,-6,9181,9187
σκορ:X,pp,2:0:NUM,nmod,-1,9187,9188
προκρίνω:VERB,pp,και:CCONJ,cc,1,9190,9189
νικώ:VERB,pp,προκρίνω:VERB,conj,-9,9181,9190
φάση:NOUN,pp,σε:ADP,case,3,9194,9191
φάση:NOUN,pp,ο:DET,det,2,9194,9192
φάση:NOUN,pp,επόμενος:ADJ,amod,1,9194,9193
προκρίνω:VERB,pp,φάση:NOUN,obl,-4,9190,9194
πρόεδρος:NOUN,pp,κύριος:NOUN,nmod,1,9199,9198
ευχαριστώ:VERB,pp,πρόεδρος:NOUN,vocative,-3,9196,9199
βουλευτής:NOUN,pp,κυρία:NOUN,nmod,3,9204,9201
κύριος:NOUN,pp,και:CCONJ,cc,1,9203,9202
κυρία:NOUN,pp,κύριος:NOUN,conj,-2,9201,9203
πρόεδρος:NOUN,pp,βουλευτής:NOUN,conj,-5,9199,9204
κοινοβούλιο:NOUN,pp,ο:DET,det,2,9208,9206
κοινοβούλιο:NOUN,pp,ευρωπαϊκός:ADJ,amod,1,9208,9207
ευχαριστώ:VERB,pp,κοινοβούλιο:NOUN,obj,-12,9196,9208
λαμβάνω:VERB,pp,που:PRON,nsubj,1,9210,9209
κοινοβούλιο:NOUN,pp,λαμβάνω:VERB,acl:relcl,-2,9208,9210
πρωτοβουλία:NOUN,pp,ο:DET,det,1,9212,9211
λαμβάνω:VERB,pp,πρωτοβουλία:NOUN,obj,-2,9210,9212
καταρτίζω:VERB,pp,να:PART,aux,1,9214,9213
πρωτοβουλία:NOUN,pp,καταρτίζω:VERB,acl,-2,9212,9214
έκθεση:NOUN,pp,ένας:DET,det,1,9216,9215
καταρτίζω:VERB,pp,έκθεση:NOUN,obj,-2,9214,9216
έκθεση:NOUN,pp,σχετικά:ADV,advmod,-1,9216,9217
επίπτωση:NOUN,pp,με:ADP,case,2,9220,9218
επίπτωση:NOUN,pp,ο:DET,det,1,9220,9219
σχετικά:ADV,pp,επίπτωση:NOUN,obl,-3,9217,9220
μεταφορά:NOUN,pp,ο:DET,det,1,9222,9221
επίπτωση:NOUN,pp,μεταφορά:NOUN,nmod,-2,9220,9222
υγεία:NOUN,pp,σε:ADP,case,2,9225,9223
υγεία:NOUN,pp,ο:DET,det,1,9225,9224
επίπτωση:NOUN,pp,υγεία:NOUN,nmod,-5,9220,9225
έργο:NOUN,pp,είμαι:AUX,cop,3,9230,9227
έργο:NOUN,pp,ένας:DET,det,2,9230,9228
έργο:NOUN,pp,επίπονος:ADJ,amod,1,9230,9229
έργο:NOUN,pp,αυτός:PRON,nsubj,-1,9230,9231
οποίος:PRON,pp,σε:ADP,case,2,9234,9232
οποίος:PRON,pp,ο:DET,det,1,9234,9233
επιδίδω:VERB,pp,οποίος:PRON,obl,1,9235,9234
αυτός:PRON,pp,επιδίδω:VERB,acl:relcl,-4,9231,9235
κ.:NOUN,pp,ο:DET,det,1,9237,9236
επιδίδω:VERB,pp,κ.:NOUN,nsubj:pass,-2,9235,9237
κ.:NOUN,pp,Lucas:X,flat,-1,9237,9238
θέλω:VERB,pp,και:CCONJ,cc,1,9240,9239
έργο:NOUN,pp,θέλω:VERB,conj,-10,9230,9240
συγχαίρω:VERB,pp,να:PART,aux,2,9243,9241
συγχαίρω:VERB,pp,εγώ:PRON,obj,1,9243,9242
θέλω:VERB,pp,συγχαίρω:VERB,ccomp,-3,9240,9243
εργασία:NOUN,pp,για:ADP,case,2,9246,9244
εργασία:NOUN,pp,ο:DET,det,1,9246,9245
συγχαίρω:VERB,pp,εργασία:NOUN,obl,-3,9243,9246
εργασία:NOUN,pp,μου:PRON,nmod,-1,9246,9247
βίβλος:NOUN,pp,ο:DET,det,2,9251,9249
βίβλος:NOUN,pp,λευκός:ADJ,amod,1,9251,9250
τοποθετώ:VERB,pp,βίβλος:NOUN,nsubj,11,9262,9251
πολιτική:NOUN,pp,για:ADP,case,3,9255,9252
πολιτική:NOUN,pp,ο:DET,det,2,9255,9253
πολιτική:NOUN,pp,ευρωπαϊκός:ADJ,amod,1,9255,9254
βίβλος:NOUN,pp,πολιτική:NOUN,nmod,-4,9251,9255
πολιτική:NOUN,pp,μεταφορά:NOUN,nmod,-1,9255,9256
ορίζοντας:NOUN,pp,με:ADP,case,1,9258,9257
βίβλος:NOUN,pp,ορίζοντας:NOUN,nmod,-7,9251,9258
έτος:NOUN,pp,ο:DET,det,1,9260,9259
ορίζοντας:NOUN,pp,έτος:NOUN,nmod,-2,9258,9260
έτος:NOUN,pp,2010:NUM,nmod,-1,9260,9261
τοποθετώ:VERB,pp,ακριβώς:ADV,advmod,-1,9262,9263
πολίτης:NOUN,pp,ο:DET,det,1,9265,9264
τοποθετώ:VERB,pp,πολίτης:NOUN,obj,-3,9262,9265
χρήστης:NOUN,pp,ο:DET,det,1,9268,9267
πολίτης:NOUN,pp,χρήστης:NOUN,appos,-3,9265,9268
κέντρο:NOUN,pp,σε:ADP,case,2,9272,9270
κέντρο:NOUN,pp,ο:DET,det,1,9272,9271
τοποθετώ:VERB,pp,κέντρο:NOUN,obl,-10,9262,9272
πολιτική:NOUN,pp,ο:DET,det,1,9274,9273
κέντρο:NOUN,pp,πολιτική:NOUN,nmod,-2,9272,9274
πολιτική:NOUN,pp,μου:PRON,nmod,-1,9274,9275
στόχος:NOUN,pp,από:ADP,case,2,9280,9278
στόχος:NOUN,pp,ο:DET,det,1,9280,9279
ένας:NUM,pp,στόχος:NOUN,nmod,-3,9277,9280
θέτω:VERB,pp,που:PRON,obj,1,9282,9281
στόχος:NOUN,pp,θέτω:VERB,acl:relcl,-2,9280,9282
ένας:NUM,pp,είμαι:AUX,cop,-6,9277,9283
ένας:NUM,pp,απλά:ADV,advmod,-8,9277,9285
μειώνω:VERB,pp,να:PART,aux,1,9288,9287
ένας:NUM,pp,μειώνω:VERB,csubj,-11,9277,9288
μισός:ADJ,pp,σε:ADP,case,2,9291,9289
μισός:ADJ,pp,ο:DET,det,1,9291,9290
μειώνω:VERB,pp,μισός:ADJ,obl,-3,9288,9291
αριθμός:NOUN,pp,ο:DET,det,1,9293,9292
μειώνω:VERB,pp,αριθμός:NOUN,obj,-5,9288,9293
δυστύχημα:NOUN,pp,ο:DET,det,2,9296,9294
δυστύχημα:NOUN,pp,θανατηφόρος:ADJ,amod,1,9296,9295
αριθμός:NOUN,pp,δυστύχημα:NOUN,nmod,-3,9293,9296
αυτοκινητόδρομος:NOUN,pp,σε:ADP,case,2,9299,9297
αυτοκινητόδρομος:NOUN,pp,ο:DET,det,1,9299,9298
δυστύχημα:NOUN,pp,αυτοκινητόδρομος:NOUN,nmod,-3,9296,9299
αυτοκινητόδρομος:NOUN,pp,μου:PRON,nmod,-1,9299,9300
2010:NUM,pp,μέχρι:ADP,case,2,9303,9301
2010:NUM,pp,ο:DET,det,1,9303,9302
μειώνω:VERB,pp,2010:NUM,obl,-15,9288,9303
άτομο:NOUN,pp,από:ADP,case,4,9309,9305
άτομο:NOUN,pp,ο:DET,det,3,9309,9306
άτομο:NOUN,pp,σημερινός:ADJ,amod,2,9309,9307
άτομο:NOUN,pp,40.000:NUM,nummod,1,9309,9308
λίγος:ADJ,pp,άτομο:NOUN,obl,9,9318,9309
έτος:NOUN,pp,εκείνος:PRON,det,2,9313,9311
έτος:NOUN,pp,ο:DET,det,1,9313,9312
λίγος:ADJ,pp,έτος:NOUN,obl,5,9318,9313
θύμα:NOUN,pp,ο:DET,det,1,9315,9314
λίγος:ADJ,pp,θύμα:NOUN,nsubj,3,9318,9315
λίγος:ADJ,pp,να:PART,aux,2,9318,9316
λίγος:ADJ,pp,είμαι:AUX,cop,1,9318,9317
20.000:NUM,pp,από:ADP,case,1,9320,9319
λίγος:ADJ,pp,20.000:NUM,obl,-2,9318,9320
θέλω:VERB,pp,θα:PART,aux,1,9323,9322
υπενθυμίζω:VERB,pp,να:PART,aux,1,9325,9324
θέλω:VERB,pp,υπενθυμίζω:VERB,ccomp,-2,9323,9325
υπενθυμίζω:VERB,pp,ορισμένος:ADJ,obj,-1,9325,9326
μέτρο:NOUN,pp,από:ADP,case,3,9330,9327
μέτρο:NOUN,pp,ο:DET,det,2,9330,9328
μέτρο:NOUN,pp,τελευταίος:ADJ,amod,1,9330,9329
ορισμένος:ADJ,pp,μέτρο:NOUN,nmod,-4,9326,9330
παρουσιάζω:VERB,pp,που:PRON,obj,2,9333,9331
παρουσιάζω:VERB,pp,έχω:VERB,aux,1,9333,9332
μέτρο:NOUN,pp,παρουσιάζω:VERB,acl:relcl,-3,9330,9333
βελτίωση:NOUN,pp,για:ADP,case,2,9336,9334
βελτίωση:NOUN,pp,ο:DET,det,1,9336,9335
παρουσιάζω:VERB,pp,βελτίωση:NOUN,obl,-3,9333,9336
ασφάλεια:NOUN,pp,αυτός:PRON,det,2,9339,9337
ασφάλεια:NOUN,pp,ο:DET,det,1,9339,9338
βελτίωση:NOUN,pp,ασφάλεια:NOUN,nmod,-3,9336,9339
οδηγία:NOUN,pp,όπως:ADV,case,4,9345,9341
παράδειγμα:NOUN,pp,για:ADP,case,1,9343,9342
οδηγία:NOUN,pp,παράδειγμα:NOUN,nmod,2,9345,9343
οδηγία:NOUN,pp,ο:DET,det,1,9345,9344
μέτρο:NOUN,pp,οδηγία:NOUN,nmod,-15,9330,9345
εγκρίνω:VERB,pp,που:PRON,nsubj,1,9347,9346
οδηγία:NOUN,pp,εγκρίνω:VERB,acl:relcl,-2,9345,9347
εγκρίνω:VERB,pp,πρόσφατα:ADV,advmod,-1,9347,9348
εγκρίνω:VERB,pp,σχετικά:ADV,advmod,-2,9347,9349
ωράριο:NOUN,pp,με:ADP,case,2,9352,9350
ωράριο:NOUN,pp,ο:DET,det,1,9352,9351
σχετικά:ADV,pp,ωράριο:NOUN,obl,-3,9349,9352
ωράριο:NOUN,pp,εργασία:NOUN,nmod,-1,9352,9353
μεταφορά:NOUN,pp,για:ADP,case,3,9357,9354
μεταφορά:NOUN,pp,ο:DET,det,2,9357,9355
μεταφορά:NOUN,pp,οδικός:ADJ,amod,1,9357,9356
ωράριο:NOUN,pp,μεταφορά:NOUN,nmod,-5,9352,9357
οποίος:PRON,pp,ο:DET,det,1,9360,9359
έχω:VERB,pp,οποίος:PRON,nsubj,2,9362,9360
έχω:VERB,pp,θα:PART,aux,1,9362,9361
οδηγία:NOUN,pp,έχω:VERB,acl:relcl,-17,9345,9362
συνέπεια:NOUN,pp,σαφής:ADJ,amod,1,9364,9363
έχω:VERB,pp,συνέπεια:NOUN,obj,-2,9362,9364
ασφάλεια:NOUN,pp,για:ADP,case,2,9367,9365
ασφάλεια:NOUN,pp,ο:DET,det,1,9367,9366
συνέπεια:NOUN,pp,ασφάλεια:NOUN,nmod,-3,9364,9367
παρουσιάζω:VERB,pp,επιπλέον:ADV,advmod,5,9374,9369
επιτροπή:NOUN,pp,ο:DET,det,1,9372,9371
παρουσιάζω:VERB,pp,επιτροπή:NOUN,nsubj,2,9374,9372
παρουσιάζω:VERB,pp,έχω:VERB,aux,1,9374,9373
κοινοβούλιο:NOUN,pp,σε:ADP,case,2,9377,9375
κοινοβούλιο:NOUN,pp,ο:DET,det,1,9377,9376
παρουσιάζω:VERB,pp,κοινοβούλιο:NOUN,obl,-3,9374,9377
μέτρο:NOUN,pp,διάφορος:ADJ,amod,2,9380,9378
μέτρο:NOUN,pp,συγκεκριμένος:ADJ,amod,1,9380,9379
παρουσιάζω:VERB,pp,μέτρο:NOUN,obj,-6,9374,9380
βλέπω:VERB,pp,ορισμένος:ADJ,obj,3,9385,9382
βλέπω:VERB,pp,θα:PART,aux,2,9385,9383
βλέπω:VERB,pp,εγώ:PRON,expl,1,9385,9384
μέτρο:NOUN,pp,βλέπω:VERB,parataxis,-5,9380,9385
βλέπω:VERB,pp,σύντομα:ADV,advmod,-1,9385,9386
συντείνω:VERB,pp,που:PRON,nsubj,2,9390,9388
συντείνω:VERB,pp,όλος:ADJ,advcl,1,9390,9389
μέτρο:NOUN,pp,συντείνω:VERB,acl:relcl,-10,9380,9390
επίτευξη:NOUN,pp,σε:ADP,case,2,9393,9391
επίτευξη:NOUN,pp,ο:DET,det,1,9393,9392
συντείνω:VERB,pp,επίτευξη:NOUN,obl,-3,9390,9393
στόχος:NOUN,pp,ο:DET,det,2,9396,9394
στόχος:NOUN,pp,ίδιος:ADJ,amod,1,9396,9395
επίτευξη:NOUN,pp,στόχος:NOUN,nmod,-3,9393,9396
τροποποίηση:NOUN,pp,ο:DET,det,1,9399,9398
επίτευξη:NOUN,pp,τροποποίηση:NOUN,appos,-6,9393,9399
κανονισμός:NOUN,pp,ο:DET,det,1,9401,9400
τροποποίηση:NOUN,pp,κανονισμός:NOUN,nmod,-2,9399,9401
χρόνος:NOUN,pp,για:ADP,case,2,9404,9402
χρόνος:NOUN,pp,ο:DET,det,1,9404,9403
κανονισμός:NOUN,pp,χρόνος:NOUN,nmod,-3,9401,9404
χρόνος:NOUN,pp,οδήγηση:NOUN,nmod,-1,9404,9405
ανάπαυση:NOUN,pp,και:CCONJ,cc,1,9407,9406
οδήγηση:NOUN,pp,ανάπαυση:NOUN,conj,-2,9405,9407
εισαγωγή:NOUN,pp,ο:DET,det,1,9410,9409
τροποποίηση:NOUN,pp,εισαγωγή:NOUN,conj,-11,9399,9410
εισαγωγή:NOUN,pp,διάταξη:NOUN,nmod,-1,9410,9411
διάταξη:NOUN,pp,περιορισμός:NOUN,nmod,-1,9411,9412
ταχύτητα:NOUN,pp,ο:DET,det,1,9414,9413
περιορισμός:NOUN,pp,ταχύτητα:NOUN,nmod,-2,9412,9414
φορτηγός:ADJ,pp,σε:ADP,case,3,9418,9415
φορτηγός:ADJ,pp,ο:DET,det,2,9418,9416
φορτηγός:ADJ,pp,μικρός:ADJ,amod,1,9418,9417
περιορισμός:NOUN,pp,φορτηγός:ADJ,amod,-6,9412,9418
χρήση:NOUN,pp,ο:DET,det,2,9422,9420
χρήση:NOUN,pp,υποχρεωτικός:ADJ,amod,1,9422,9421
τροποποίηση:NOUN,pp,χρήση:NOUN,conj,-23,9399,9422
ζώνη:NOUN,pp,ο:DET,det,1,9424,9423
χρήση:NOUN,pp,ζώνη:NOUN,nmod,-2,9422,9424
ζώνη:NOUN,pp,ασφάλεια:NOUN,nmod,-1,9424,9425
όχημα:NOUN,pp,σε:ADP,case,3,9429,9426
όχημα:NOUN,pp,όλος:ADJ,amod,2,9429,9427
όχημα:NOUN,pp,ο:DET,det,1,9429,9428
χρήση:NOUN,pp,όχημα:NOUN,nmod,-7,9422,9429
λεωφορείο:NOUN,pp,συγκεκριμένα:ADV,advmod,4,9435,9431
λεωφορείο:NOUN,pp,και:CCONJ,cc,3,9435,9432
λεωφορείο:NOUN,pp,σε:ADP,case,2,9435,9433
λεωφορείο:NOUN,pp,ο:DET,det,1,9435,9434
όχημα:NOUN,pp,λεωφορείο:NOUN,conj,-6,9429,9435
καθιέρωση:NOUN,pp,ή:CCONJ,cc,2,9439,9437
καθιέρωση:NOUN,pp,ο:DET,det,1,9439,9438
τροποποίηση:NOUN,pp,καθιέρωση:NOUN,conj,-40,9399,9439
ταχογράφος:NOUN,pp,ο:DET,det,2,9442,9440
ταχογράφος:NOUN,pp,ψηφιακός:ADJ,amod,1,9442,9441
καθιέρωση:NOUN,pp,ταχογράφος:NOUN,nmod,-3,9439,9442
στοιχείο:NOUN,pp,ο:DET,det,2,9446,9444
στοιχείο:NOUN,pp,δεύτερος:NUM,amod,1,9446,9445
στοιχείο:NOUN,pp,είμαι:AUX,cop,-1,9446,9447
ρύπανση:NOUN,pp,ο:DET,det,2,9450,9448
ρύπανση:NOUN,pp,κυκλοφοριακός:ADJ,amod,1,9450,9449
στοιχείο:NOUN,pp,ρύπανση:NOUN,nsubj,-4,9446,9450
αφορώ:VERB,pp,όσο:ADV,advmod,1,9453,9452
υποχρεώνω:VERB,pp,αφορώ:VERB,advcl,14,9467,9453
εκπομπή:NOUN,pp,ο:DET,det,2,9456,9454
εκπομπή:NOUN,pp,ρυπογόνος:ADJ,amod,1,9456,9455
αφορώ:VERB,pp,εκπομπή:NOUN,obj,-3,9453,9456
όχημα:NOUN,pp,ο:DET,det,1,9458,9457
εκπομπή:NOUN,pp,όχημα:NOUN,nmod,-2,9456,9458
επίπεδο:NOUN,pp,και:CCONJ,cc,2,9461,9459
επίπεδο:NOUN,pp,ο:DET,det,1,9461,9460
