SourceNode,InteractionType,TargetNode,DEPREL,SententialDistance,SourceNodeIndex,TargetNodeIndex
and-haitan:VERB,pp,Fareisaius:NOUN,obl,2,15577,15575
and-haitan:VERB,pp,ni:ADV,advmod,1,15577,15576
ga-laubjan:VERB,pp,and-haitan:VERB,conj,-7,15570,15577
wairþan:VERB,pp,ei:SCONJ,mark,5,15583,15578
swnagoge*:NOUN,pp,us:ADP,case,1,15580,15579
us-wairpan:VERB,pp,swnagoge*:NOUN,obl,2,15582,15580
wairþan:VERB,pp,ni:ADV,advmod,2,15583,15581
wairþan:VERB,pp,us-wairpan:VERB,xcomp,1,15583,15582
and-haitan:VERB,pp,wairþan:VERB,advcl,-6,15577,15583
frijon:VERB,pp,auk:ADV,discourse,-1,15584,15585
frijon:VERB,pp,mais:ADV,advmod,-2,15584,15586
frijon:VERB,pp,hauheins:NOUN,obj,-3,15584,15587
hauheins:NOUN,pp,mannisks:ADJ,amod,-1,15587,15588
mais:ADV,pp,þau:ADV,advmod,-3,15586,15589
þau:ADV,pp,hauheins:NOUN,obj,-1,15589,15590
hauheins:NOUN,pp,guþ:NOUN,nmod,-1,15590,15591
hropjan:VERB,pp,iþ:CCONJ,cc,2,15594,15592
hropjan:VERB,pp,Iesus:PROPN,nsubj,1,15594,15593
hropjan:VERB,pp,jah:CCONJ,cc,-1,15594,15595
hropjan:VERB,pp,qiþan:VERB,conj,-2,15594,15596
ga-laubjan:VERB,pp,saei:PRON,nsubj,1,15598,15597
ga-laubjan:VERB,pp,ga-laubjan:VERB,nsubj,4,15602,15598
ik:PRON,pp,du:ADP,case,1,15600,15599
ga-laubjan:VERB,pp,ik:PRON,obl,-2,15598,15600
du:ADP,pp,ni:ADV,advmod,2,15603,15601
ik:PRON,pp,du:ADP,case,1,15604,15603
ga-laubjan:VERB,pp,ik:PRON,obl,-2,15602,15604
ik:PRON,pp,ak:CCONJ,cc,-1,15604,15605
sandjan:VERB,pp,du:ADP,case,2,15608,15606
sandjan:VERB,pp,sa:DET,det,1,15608,15607
ik:PRON,pp,sandjan:VERB,conj,-4,15604,15608
sandjan:VERB,pp,ik:PRON,obj,-1,15608,15609
saiƕan:VERB,pp,jah:CCONJ,cc,4,15614,15610
saiƕan:VERB,pp,saei:PRON,nsubj,1,15612,15611
saiƕan:VERB,pp,saiƕan:VERB,nsubj,2,15614,15612
saiƕan:VERB,pp,ik:PRON,obj,-1,15612,15613
sandjan:VERB,pp,sa:DET,det,1,15616,15615
saiƕan:VERB,pp,sandjan:VERB,obj,-2,15614,15616
sandjan:VERB,pp,ik:PRON,obj,-1,15616,15617
qiman:VERB,pp,ik:PRON,nsubj,5,15623,15618
qiman:VERB,pp,liuhaþ:NOUN,advmod,4,15623,15619
fairƕus:NOUN,pp,in:ADP,case,2,15622,15620
fairƕus:NOUN,pp,sa:DET,det,1,15622,15621
qiman:VERB,pp,fairƕus:NOUN,obl,1,15623,15622
wisan#3:VERB,pp,ei:SCONJ,mark,9,15633,15624
wisan#3:VERB,pp,ƕazuh:ADJ,nsubj,8,15633,15625
ga-laubjan:VERB,pp,saei:PRON,nsubj,1,15627,15626
ƕazuh:ADJ,pp,ga-laubjan:VERB,acl,-2,15625,15627
ik:PRON,pp,du:ADP,case,1,15629,15628
ga-laubjan:VERB,pp,ik:PRON,obl,-2,15627,15629
riqis:NOUN,pp,in:ADP,case,1,15631,15630
wisan#3:VERB,pp,riqis:NOUN,obl,2,15633,15631
wisan#3:VERB,pp,ni:ADV,advmod,1,15633,15632
qiman:VERB,pp,wisan#3:VERB,advcl,-10,15623,15633
stojan:VERB,pp,jah:CCONJ,cc,10,15644,15634
hausjan:VERB,pp,jabai:SCONJ,mark,3,15638,15635
hausjan:VERB,pp,ƕas:ADJ,nsubj,2,15638,15636
waurd:NOUN,pp,meins:ADJ,nmod,2,15639,15637
stojan:VERB,pp,hausjan:VERB,advcl,6,15644,15638
hausjan:VERB,pp,waurd:NOUN,iobj,-1,15638,15639
hausjan:VERB,pp,jah:CCONJ,cc,-2,15638,15640
hausjan:VERB,pp,ga-laubjan:VERB,conj,-3,15638,15641
stojan:VERB,pp,ik:PRON,nsubj,2,15644,15642
stojan:VERB,pp,ni:ADV,advmod,1,15644,15643
stojan:VERB,pp,is:PRON,obj,-1,15644,15645
ei:SCONJ,pp,nih:ADV,advmod,3,15649,15646
qiman:VERB,pp,þan:ADV,discourse,1,15648,15647
stojan:VERB,pp,ei:SCONJ,mark,1,15650,15649
qiman:VERB,pp,stojan:VERB,advcl,-2,15648,15650
stojan:VERB,pp,manaseþs:NOUN,obj,-1,15650,15651
ei:SCONJ,pp,ak:CCONJ,cc,-3,15649,15652
ga-nasjan:VERB,pp,ei:SCONJ,mark,1,15654,15653
ei:SCONJ,pp,ga-nasjan:VERB,conj,-5,15649,15654
ga-nasjan:VERB,pp,manaseþs:NOUN,obj,-1,15654,15655
fra-kunnan:VERB,pp,saei:PRON,nsubj,1,15657,15656
haban:VERB,pp,fra-kunnan:VERB,nsubj,7,15664,15657
fra-kunnan:VERB,pp,ik:PRON,iobj,-1,15657,15658
fra-kunnan:VERB,pp,jah:CCONJ,cc,-2,15657,15659
and-niman:VERB,pp,ni:ADV,advmod,1,15661,15660
fra-kunnan:VERB,pp,and-niman:VERB,conj,-4,15657,15661
and-niman:VERB,pp,waurd:NOUN,obj,-1,15661,15662
waurd:NOUN,pp,meins:ADJ,nmod,-1,15662,15663
stojan:VERB,pp,sa:DET,det,1,15666,15665
haban:VERB,pp,stojan:VERB,obj,-2,15664,15666
stojan:VERB,pp,sik:PRON,obj,-1,15666,15667
rodjan:VERB,pp,waurd:NOUN,nsubj,2,15670,15668
rodjan:VERB,pp,saei:PRON,obj,1,15670,15669
sa:ADJ,pp,rodjan:VERB,acl,1,15671,15670
stojan:VERB,pp,sa:ADJ,nsubj,1,15672,15671
stojan:VERB,pp,is:PRON,obj,-1,15672,15673
dags:NOUN,pp,in:ADP,case,2,15676,15674
dags:NOUN,pp,spedists:ADJ,amod,1,15676,15675
stojan:VERB,pp,dags:NOUN,obl,-4,15672,15676
rodjan:VERB,pp,unte:ADV,discourse,6,15683,15677
rodjan:VERB,pp,ik:PRON,nsubj,5,15683,15678
ik:PRON,pp,us:ADP,case,1,15680,15679
rodjan:VERB,pp,ik:PRON,obl,3,15683,15680
ik:PRON,pp,silba:PRON,det,-1,15680,15681
rodjan:VERB,pp,ni:ADV,advmod,1,15683,15682
rodjan:VERB,pp,ak:CCONJ,cc,-1,15683,15684
sandjan:VERB,pp,saei:PRON,nsubj,1,15686,15685
sah:ADJ,pp,sandjan:VERB,acl,3,15689,15686
sandjan:VERB,pp,ik:PRON,obj,-1,15686,15687
sah:ADJ,pp,atta:NOUN,appos,1,15689,15688
at-giban:VERB,pp,sah:ADJ,nsubj,3,15692,15689
at-giban:VERB,pp,ik:PRON,iobj,2,15692,15690
at-giban:VERB,pp,anabusns:NOUN,obj,1,15692,15691
rodjan:VERB,pp,at-giban:VERB,conj,-9,15683,15692
us-þwahan:VERB,pp,biþe:SCONJ,mark,2,15695,15693
qiþan:VERB,pp,þan:ADV,discourse,10,15704,15694
qiþan:VERB,pp,us-þwahan:VERB,advcl,9,15704,15695
us-þwahan:VERB,pp,fotus:NOUN,obj,-1,15695,15696
fotus:NOUN,pp,is:PRON,det,-1,15696,15697
us-þwahan:VERB,pp,jah:CCONJ,cc,-3,15695,15698
us-þwahan:VERB,pp,niman:VERB,conj,-4,15695,15699
niman:VERB,pp,wasti*:NOUN,obj,-1,15699,15700
wasti*:NOUN,pp,*seins:ADJ,nmod,-1,15700,15701
qiþan:VERB,pp,ana-kumbjan:VERB,advcl,2,15704,15702
qiþan:VERB,pp,aftra:ADV,advmod,1,15704,15703
is:PRON,pp,du:ADP,case,1,15706,15705
qiþan:VERB,pp,is:PRON,obl,-2,15704,15706
witan#1:VERB,pp,-u:ADV,advmod,-1,15707,15708
ga-taujan:VERB,pp,ƕas:PRON,obj,1,15710,15709
witan#1:VERB,pp,ga-taujan:VERB,obj,-3,15707,15710
ga-taujan:VERB,pp,jūs:PRON,iobj,-1,15710,15711
us-þwahan:VERB,pp,jabai:SCONJ,mark,3,15715,15712
skulan*:VERB,pp,nu:ADV,discourse,10,15723,15713
us-þwahan:VERB,pp,ik:PRON,nsubj,1,15715,15714
skulan*:VERB,pp,us-þwahan:VERB,advcl,8,15723,15715
us-þwahan:VERB,pp,jūs:PRON,iobj,-1,15715,15716
us-þwahan:VERB,pp,fotus:NOUN,obj,-2,15715,15717
ik:PRON,pp,frauja:NOUN,appos,-4,15714,15718
frauja:NOUN,pp,jah:CCONJ,cc,-1,15718,15719
frauja:NOUN,pp,laisareis:NOUN,conj,-2,15718,15720
jūs:PRON,pp,jah:ADV,advmod,1,15722,15721
skulan*:VERB,pp,jūs:PRON,nsubj,1,15723,15722
þwahan:VERB,pp,jūs:PRON,iobj,2,15726,15724
jūs:PRON,pp,misso:ADV,advmod,-1,15724,15725
skulan*:VERB,pp,þwahan:VERB,xcomp,-3,15723,15726
þwahan:VERB,pp,fotus:NOUN,obj,-1,15726,15727
frisahts:NOUN,pp,du:ADP,case,1,15729,15728
at-giban:VERB,pp,frisahts:NOUN,obl,2,15731,15729
at-giban:VERB,pp,auk:ADV,discourse,1,15731,15730
at-giban:VERB,pp,jūs:PRON,iobj,-1,15731,15732
taujan:VERB,pp,ei:SCONJ,mark,7,15740,15733
ga-taujan:VERB,pp,swaswe:ADV,advmod,2,15736,15734
ga-taujan:VERB,pp,ik:PRON,nsubj,1,15736,15735
swa:ADV,pp,ga-taujan:VERB,advcl,2,15738,15736
ga-taujan:VERB,pp,jūs:PRON,iobj,-1,15736,15737
taujan:VERB,pp,swa:ADV,advmod,2,15740,15738
taujan:VERB,pp,jūs:PRON,nsubj,1,15740,15739
at-giban:VERB,pp,taujan:VERB,advcl,-9,15731,15740
nist:VERB,pp,skalks:NOUN,nsubj,-1,15741,15742
nist:VERB,pp,maiza:ADJ,xcomp,-2,15741,15743
maiza:ADJ,pp,frauja:NOUN,iobj,-1,15743,15744
frauja:NOUN,pp,*seins:ADJ,nmod,-1,15744,15745
nist:VERB,pp,nih:CCONJ,cc,-5,15741,15746
nist:VERB,pp,apaustaulus:NOUN,conj,-6,15741,15747
apaustaulus:NOUN,pp,maiza:ADJ,orphan,-1,15747,15748
sandjan:VERB,pp,sa:DET,det,1,15750,15749
maiza:ADJ,pp,sandjan:VERB,iobj,-2,15748,15750
sandjan:VERB,pp,sik:PRON,obj,-1,15750,15751
witan#1:VERB,pp,þande:SCONJ,mark,2,15754,15752
witan#1:VERB,pp,sa:ADJ,obj,1,15754,15753
wisan#1:VERB,pp,witan#1:VERB,advcl,2,15756,15754
wisan#1:VERB,pp,audags:ADJ,xcomp,1,15756,15755
taujan:VERB,pp,jabai:SCONJ,mark,1,15758,15757
wisan#1:VERB,pp,taujan:VERB,advcl,-2,15756,15758
taujan:VERB,pp,sa:ADJ,obj,-1,15758,15759
qiþan:VERB,pp,ni:ADV,advmod,4,15764,15760
jūs:PRON,pp,bi:ADP,case,2,15763,15761
jūs:PRON,pp,alls:DET,det,1,15763,15762
qiþan:VERB,pp,jūs:PRON,obl,1,15764,15763
wairþan:VERB,pp,ei:SCONJ,mark,2,15768,15766
wairþan:VERB,pp,us-fulljan:VERB,xcomp,1,15768,15767
ak:CCONJ,pp,wairþan:VERB,advcl,-3,15765,15768
ga-meljan:VERB,pp,sa:DET,det,1,15770,15769
wairþan:VERB,pp,ga-meljan:VERB,nsubj,-2,15768,15770
matjan:VERB,pp,saei:PRON,nsubj,1,15772,15771
us-hafjan:VERB,pp,matjan:VERB,nsubj,4,15776,15772
ik:PRON,pp,miþ:ADP,case,1,15774,15773
matjan:VERB,pp,ik:PRON,obl,-2,15772,15774
matjan:VERB,pp,hlaifs:NOUN,obj,-3,15772,15775
ik:PRON,pp,ana:ADP,case,1,15778,15777
us-hafjan:VERB,pp,ik:PRON,obl,-2,15776,15778
us-hafjan:VERB,pp,fairzna:NOUN,obj,-3,15776,15779
fairzna:NOUN,pp,*seins:ADJ,nmod,-1,15779,15780
hi-:ADJ,pp,fram:ADP,case,1,15782,15781
qiþan:VERB,pp,hi-:ADJ,obl,1,15783,15782
qiþan:VERB,pp,jūs:PRON,iobj,-1,15783,15784
wairþan:VERB,pp,faurþizei:SCONJ,mark,1,15786,15785
qiþan:VERB,pp,wairþan:VERB,advcl,-3,15783,15786
ga-laubjan:VERB,pp,ei:SCONJ,mark,3,15790,15787
wairþan:VERB,pp,biþe:SCONJ,mark,1,15789,15788
ga-laubjan:VERB,pp,wairþan:VERB,advcl,1,15790,15789
qiþan:VERB,pp,ga-laubjan:VERB,advcl,-7,15783,15790
wisan#1:VERB,pp,þatei:SCONJ,mark,2,15793,15791
wisan#1:VERB,pp,ik:PRON,xcomp,1,15793,15792
ga-laubjan:VERB,pp,wisan#1:VERB,ccomp,-3,15790,15793
and-niman:VERB,pp,saei:PRON,nsubj,1,15795,15794
and-niman:VERB,pp,and-niman:VERB,nsubj,6,15801,15795
and-niman:VERB,pp,sa:ADJ,obj,-1,15795,15796
in-sandjan:VERB,pp,saei:PRON,obj,2,15799,15797
in-sandjan:VERB,pp,ik:PRON,nsubj,1,15799,15798
sa:ADJ,pp,in-sandjan:VERB,acl,-3,15796,15799
and-niman:VERB,pp,ik:PRON,obj,1,15801,15800
and-niman:VERB,pp,iþ:CCONJ,cc,4,15806,15802
and-niman:VERB,pp,saei:PRON,nsubj,2,15805,15803
and-niman:VERB,pp,ik:PRON,obj,1,15805,15804
and-niman:VERB,pp,and-niman:VERB,nsubj,1,15806,15805
sandjan:VERB,pp,sa:DET,det,1,15808,15807
and-niman:VERB,pp,sandjan:VERB,obj,-2,15806,15808
sandjan:VERB,pp,ik:PRON,obj,-1,15808,15809
qiþan:VERB,pp,sa:ADJ,obj,1,15811,15810
in-drobnan:VERB,pp,qiþan:VERB,advcl,2,15813,15811
in-drobnan:VERB,pp,Iesus:PROPN,nsubj,1,15813,15812
in-drobnan:VERB,pp,ahma:NOUN,obl,-1,15813,15814
in-drobnan:VERB,pp,jah:CCONJ,cc,-2,15813,15815
in-drobnan:VERB,pp,weitwodjan:VERB,conj,-3,15813,15816
in-drobnan:VERB,pp,jah:CCONJ,cc,-4,15813,15817
in-drobnan:VERB,pp,qiþan:VERB,conj,-5,15813,15818
qiþan:VERB,pp,amen:INTJ,vocative,2,15821,15819
qiþan:VERB,pp,amen:INTJ,vocative,1,15821,15820
qiþan:VERB,pp,jūs:PRON,iobj,-1,15821,15822
ga-lewjan:VERB,pp,þatei:SCONJ,mark,3,15826,15823
ga-lewjan:VERB,pp,ains:NUM,nsubj,2,15826,15824
ains:NUM,pp,jūs:PRON,nmod,-1,15824,15825
qiþan:VERB,pp,ga-lewjan:VERB,ccomp,-5,15821,15826
ga-lewjan:VERB,pp,ik:PRON,obj,-1,15826,15827
saiƕan:VERB,pp,þanuh:ADV,discourse,1,15829,15828
sik:PRON,pp,du:ADP,case,1,15831,15830
saiƕan:VERB,pp,sik:PRON,obl,-2,15829,15831
sik:PRON,pp,misso:ADV,advmod,-1,15831,15832
siponeis:NOUN,pp,sa:DET,det,1,15834,15833
saiƕan:VERB,pp,siponeis:NOUN,nsubj,-5,15829,15834
saiƕan:VERB,pp,þagkjan:VERB,advcl,-6,15829,15835
ƕarjis:PRON,pp,bi:ADP,case,1,15837,15836
qiþan:VERB,pp,ƕarjis:PRON,obl,1,15838,15837
þagkjan:VERB,pp,qiþan:VERB,ccomp,-3,15835,15838
wisan#1:VERB,pp,-uh:ADV,advmod,-1,15839,15840
wisan#1:VERB,pp,þan:ADV,discourse,-2,15839,15841
wisan#1:VERB,pp,ana-kumbjan:VERB,xcomp,-3,15839,15842
wisan#1:VERB,pp,ains:NUM,nsubj,-4,15839,15843
siponeis:NOUN,pp,sa:DET,det,1,15845,15844
ains:NUM,pp,siponeis:NOUN,nmod,-2,15843,15845
siponeis:NOUN,pp,is:PRON,det,-1,15845,15846
barms:NOUN,pp,in:ADP,case,1,15848,15847
ana-kumbjan:VERB,pp,barms:NOUN,obl,-6,15842,15848
barms:NOUN,pp,Iesus:PROPN,nmod,-1,15848,15849
frijon:VERB,pp,saei:PRON,obj,1,15851,15850
ains:NUM,pp,frijon:VERB,acl,-8,15843,15851
frijon:VERB,pp,Iesus:PROPN,nsubj,-1,15851,15852
bandwjan:VERB,pp,-uh:ADV,advmod,-1,15853,15854
bandwjan:VERB,pp,þan:ADV,discourse,-2,15853,15855
bandwjan:VERB,pp,sa:ADJ,iobj,-3,15853,15856
bandwjan:VERB,pp,Seimon:PROPN,nsubj,-4,15853,15857
Seimon:PROPN,pp,Paitrus:PROPN,flat:name,-1,15857,15858
fraihnan:VERB,pp,du:ADP,mark,1,15860,15859
bandwjan:VERB,pp,fraihnan:VERB,advcl,-7,15853,15860
wisan#1:VERB,pp,ƕas:PRON,xcomp,1,15862,15861
fraihnan:VERB,pp,wisan#1:VERB,ccomp,-2,15860,15862
saei:PRON,pp,bi:ADP,case,1,15864,15863
qiþan:VERB,pp,saei:PRON,obl,1,15865,15864
wisan#1:VERB,pp,qiþan:VERB,nsubj,-3,15862,15865
ana-kumbjan:VERB,pp,þan:ADV,discourse,-1,15866,15867
ana-kumbjan:VERB,pp,jains:ADJ,nsubj,-2,15866,15868
ana-kumbjan:VERB,pp,swa:ADV,advmod,-3,15866,15869
barms:NOUN,pp,ana:ADP,case,1,15871,15870
ana-kumbjan:VERB,pp,barms:NOUN,obl,-5,15866,15871
barms:NOUN,pp,Iesus:PROPN,nmod,-1,15871,15872
ana-kumbjan:VERB,pp,qiþan:VERB,conj,-7,15866,15873
ana-kumbjan:VERB,pp,-uh:CCONJ,cc,-8,15866,15874
qiþan:VERB,pp,is:PRON,iobj,-2,15873,15875
wisan#1:VERB,pp,sa:ADJ,xcomp,1,15877,15876
giban:VERB,pp,saei:PRON,iobj,5,15883,15878
giban:VERB,pp,ik:PRON,nsubj,4,15883,15879
giban:VERB,pp,uf-daupjan:VERB,advcl,3,15883,15880
hlaifs:NOUN,pp,sa:DET,det,1,15882,15881
uf-daupjan:VERB,pp,hlaifs:NOUN,obj,-2,15880,15882
sa:ADJ,pp,giban:VERB,acl,-7,15876,15883
giban:VERB,pp,jah:CCONJ,cc,4,15888,15884
giban:VERB,pp,uf-daupjan:VERB,advcl,3,15888,15885
hlaifs:NOUN,pp,sa:DET,det,1,15887,15886
uf-daupjan:VERB,pp,hlaifs:NOUN,obj,-2,15885,15887
giban:VERB,pp,Iudas:PROPN,iobj,-1,15888,15889
Iudas:PROPN,pp,Seimon:PROPN,nmod,-1,15889,15890
Iudas:PROPN,pp,Iskariotes:PROPN,flat:name,-2,15889,15891
ga-leiþan:VERB,pp,jah:CCONJ,cc,5,15897,15892
hlaifs:NOUN,pp,afar:ADP,case,2,15895,15893
hlaifs:NOUN,pp,sa:DET,det,1,15895,15894
þan:ADV,pp,hlaifs:NOUN,appos,1,15896,15895
ga-leiþan:VERB,pp,þan:ADV,advmod,1,15897,15896
jains:ADJ,pp,in:ADP,case,1,15899,15898
ga-leiþan:VERB,pp,jains:ADJ,obl,-2,15897,15899
ga-leiþan:VERB,pp,Satana:PROPN,nsubj,-3,15897,15900
qiþan:VERB,pp,þan:ADV,discourse,-1,15901,15902
is:PRON,pp,du:ADP,case,1,15904,15903
qiþan:VERB,pp,is:PRON,obl,-3,15901,15904
qiþan:VERB,pp,Iesus:PROPN,nsubj,-4,15901,15905
qiþan:VERB,pp,sah:ADJ,obj,8,15914,15906
witan#1:VERB,pp,þan:ADV,discourse,3,15910,15907
witan#1:VERB,pp,ainshun:ADJ,nsubj,2,15910,15908
ainshun:ADJ,pp,ni:ADV,advmod,-1,15908,15909
ana-kumbjan:VERB,pp,sa:DET,det,1,15912,15911
ainshun:ADJ,pp,ana-kumbjan:VERB,nmod,-4,15908,15912
qiþan:VERB,pp,duƕe:ADV,advmod,1,15914,15913
witan#1:VERB,pp,qiþan:VERB,ccomp,-4,15910,15914
qiþan:VERB,pp,is:PRON,iobj,-1,15914,15915
munan#1:VERB,pp,sums:ADJ,nsubj,1,15917,15916
qiþan:VERB,pp,ei:SCONJ,mark,6,15924,15918
haban:VERB,pp,unte:SCONJ,mark,2,15921,15919
haban:VERB,pp,arka:NOUN,obj,1,15921,15920
munan#1:VERB,pp,haban:VERB,advcl,-4,15917,15921
haban:VERB,pp,Iudas:PROPN,nsubj,-1,15921,15922
qiþan:VERB,pp,saei:PRON,obj,1,15924,15923
munan#1:VERB,pp,qiþan:VERB,ccomp,-7,15917,15924
qiþan:VERB,pp,is:PRON,iobj,-1,15924,15925
qiþan:VERB,pp,Iesus:PROPN,nsubj,-2,15924,15926
munan#1:VERB,pp,bugjan:VERB,parataxis,-10,15917,15927
þaurban:VERB,pp,saei:PRON,iobj,1,15929,15928
bugjan:VERB,pp,þaurban:VERB,obj,-2,15927,15929
dulþs:NOUN,pp,du:ADP,case,1,15931,15930
þaurban:VERB,pp,dulþs:NOUN,obl,-2,15929,15931
ei:SCONJ,pp,aiþþau:CCONJ,cc,-14,15918,15932
unleþs:ADJ,pp,sa:DET,det,1,15934,15933
giban:VERB,pp,unleþs:ADJ,iobj,3,15937,15934
giban:VERB,pp,ei:SCONJ,mark,2,15937,15935
giban:VERB,pp,ƕas:ADJ,obj,1,15937,15936
ei:SCONJ,pp,giban:VERB,conj,-19,15918,15937
and-niman:VERB,pp,biþe:SCONJ,mark,1,15939,15938
ga-leiþan:VERB,pp,and-niman:VERB,advcl,5,15944,15939
hlaifs:NOUN,pp,sa:DET,det,1,15941,15940
and-niman:VERB,pp,hlaifs:NOUN,obj,-2,15939,15941
ga-leiþan:VERB,pp,jains:ADJ,nsubj,2,15944,15942
ga-leiþan:VERB,pp,suns:ADV,advmod,1,15944,15943
ga-leiþan:VERB,pp,ūt:ADV,advmod,-1,15944,15945
wisan#1:VERB,pp,-uh:CCONJ,cc,-1,15946,15947
wisan#1:VERB,pp,þan:ADV,discourse,-2,15946,15948
wisan#1:VERB,pp,nahts:NOUN,xcomp,-3,15946,15949
ga-leiþan:VERB,pp,þan:SCONJ,mark,1,15951,15950
wisan#1:VERB,pp,ga-leiþan:VERB,advcl,-5,15946,15951
ga-leiþan:VERB,pp,ūt:ADV,advmod,-1,15951,15952
wairþan:VERB,pp,nu:ADV,advmod,2,15955,15953
wairþan:VERB,pp,ga-sweran:VERB,xcomp,1,15955,15954
wairþan:VERB,pp,sunus:NOUN,nsubj,-1,15955,15956
sunus:NOUN,pp,manna#2:NOUN,nmod,-1,15956,15957
wairþan:VERB,pp,jah:CCONJ,cc,-3,15955,15958
wisan#1:VERB,pp,guþ:NOUN,nsubj,2,15961,15959
wisan#1:VERB,pp,hauhjan:VERB,xcomp,1,15961,15960
wairþan:VERB,pp,wisan#1:VERB,conj,-6,15955,15961
is:PRON,pp,in:ADP,case,1,15963,15962
hauhjan:VERB,pp,is:PRON,obl,-3,15960,15963
wisan#1:VERB,pp,jabai:SCONJ,mark,4,15968,15964
hauhjan:VERB,pp,nu:ADV,discourse,8,15973,15965
wisan#1:VERB,pp,guþ:NOUN,nsubj,2,15968,15966
wisan#1:VERB,pp,hauhjan:VERB,xcomp,1,15968,15967
hauhjan:VERB,pp,wisan#1:VERB,advcl,5,15973,15968
is:PRON,pp,in:ADP,case,1,15970,15969
hauhjan:VERB,pp,is:PRON,obl,-3,15967,15970
hauhjan:VERB,pp,jah:ADV,advmod,2,15973,15971
hauhjan:VERB,pp,guþ:NOUN,nsubj,1,15973,15972
hauhjan:VERB,pp,is:PRON,obj,-1,15973,15974
sik:PRON,pp,in:ADP,case,1,15976,15975
hauhjan:VERB,pp,sik:PRON,obl,-3,15973,15976
hauhjan:VERB,pp,jah:CCONJ,cc,-4,15973,15977
hauhjan:VERB,pp,suns:ADV,advmod,1,15979,15978
hauhjan:VERB,pp,hauhjan:VERB,conj,-6,15973,15979
hauhjan:VERB,pp,is:PRON,obj,-1,15979,15980
wisan#1:VERB,pp,barnilo:NOUN,vocative,6,15987,15981
mel:NOUN,pp,nauh:ADV,amod,2,15984,15982
mel:NOUN,pp,leitils:ADJ,amod,1,15984,15983
wisan#1:VERB,pp,mel:NOUN,obl,3,15987,15984
jūs:PRON,pp,miþ:ADP,case,1,15986,15985
wisan#1:VERB,pp,jūs:PRON,xcomp,1,15987,15986
sokjan:VERB,pp,ik:PRON,obj,-1,15988,15989
sokjan:VERB,pp,jah:CCONJ,cc,-2,15988,15990
qiþan:VERB,pp,swaswe:ADV,advmod,1,15992,15991
qiþan:VERB,pp,qiþan:VERB,advcl,13,16005,15992
qiþan:VERB,pp,du:ADP,advmod,-1,15992,15993
du:ADP,pp,Iudaius:NOUN,ccomp,-1,15993,15994
qiþan:VERB,pp,ei:SCONJ,ccomp,-3,15992,15995
gaggan:VERB,pp,þadei:ADV,advmod,2,15998,15996
gaggan:VERB,pp,ik:PRON,nsubj,1,15998,15997
qiman:VERB,pp,gaggan:VERB,advcl,4,16002,15998
magan*:VERB,pp,jūs:PRON,nsubj,2,16001,15999
magan*:VERB,pp,ni:ADV,advmod,1,16001,16000
sokjan:VERB,pp,magan*:VERB,parataxis,-13,15988,16001
magan*:VERB,pp,qiman:VERB,xcomp,-1,16001,16002
jūs:PRON,pp,jah:ADV,advmod,1,16004,16003
qiþan:VERB,pp,jūs:PRON,iobj,1,16005,16004
sokjan:VERB,pp,qiþan:VERB,conj,-17,15988,16005
qiþan:VERB,pp,nu:ADV,advmod,-1,16005,16006
giban:VERB,pp,anabusns:NOUN,obj,2,16009,16007
anabusns:NOUN,pp,niujis:ADJ,amod,-1,16007,16008
giban:VERB,pp,jūs:PRON,iobj,-1,16009,16010
frijon:VERB,pp,ei:SCONJ,mark,1,16012,16011
anabusns:NOUN,pp,frijon:VERB,acl,-5,16007,16012
frijon:VERB,pp,jūs:PRON,obj,-1,16012,16013
jūs:PRON,pp,misso:ADV,advmod,-1,16013,16014
frijon:VERB,pp,swe:ADV,advmod,2,16017,16015
frijon:VERB,pp,ik:PRON,nsubj,1,16017,16016
frijon:VERB,pp,frijon:VERB,advcl,5,16022,16017
frijon:VERB,pp,jūs:PRON,obj,-1,16017,16018
frijon:VERB,pp,þei:SCONJ,mark,3,16022,16019
jūs:PRON,pp,jah:ADV,advmod,1,16021,16020
frijon:VERB,pp,jūs:PRON,nsubj,1,16022,16021
jūs:PRON,pp,misso:ADV,advmod,1,16024,16023
frijon:VERB,pp,jūs:PRON,obj,-2,16022,16024
sa:ADJ,pp,bi:ADP,case,1,16026,16025
uf-kunnan:VERB,pp,sa:ADJ,obl,1,16027,16026
uf-kunnan:VERB,pp,alls:ADJ,nsubj,-1,16027,16028
wisan#1:VERB,pp,þei:SCONJ,mark,3,16032,16029
siponeis:NOUN,pp,meins:ADJ,nmod,1,16031,16030
wisan#1:VERB,pp,siponeis:NOUN,xcomp,1,16032,16031
uf-kunnan:VERB,pp,wisan#1:VERB,ccomp,-5,16027,16032
haban:VERB,pp,jabai:SCONJ,mark,2,16035,16033
haban:VERB,pp,frijaþwa:NOUN,obj,1,16035,16034
uf-kunnan:VERB,pp,haban:VERB,advcl,-8,16027,16035
jūs:PRON,pp,miþ:ADP,case,1,16037,16036
haban:VERB,pp,jūs:PRON,obl,-2,16035,16037
jūs:PRON,pp,misso:ADV,advmod,-1,16037,16038
qiþan:VERB,pp,þanuh:ADV,discourse,1,16040,16039
is:PRON,pp,du:ADP,case,1,16042,16041
qiþan:VERB,pp,is:PRON,obl,-2,16040,16042
qiþan:VERB,pp,Seimon:PROPN,nsubj,-3,16040,16043
Seimon:PROPN,pp,Paitrus:PROPN,flat:name,-1,16043,16044
