SourceNode,InteractionType,TargetNode,DEPREL,SententialDistance,SourceNodeIndex,TargetNodeIndex
werk:NOUN,pp,daaraan:PRON,amod,-1,7409,7410
gradeer:VERB,pp,om:ADP,case,7,7418,7411
lê:ADJ,pp,goed:ADV,advmod,1,7413,7412
nedersetting:NOUN,pp,lê:ADJ,amod,2,7415,7413
nedersetting:NOUN,pp,informeel:ADJ,amod,1,7415,7414
gradeer:VERB,pp,nedersetting:NOUN,obj,3,7418,7415
gradeer:VERB,pp,op:ADV,compound:prt,2,7418,7416
gradeer:VERB,pp,te:PART,mark,1,7418,7417
werk:NOUN,pp,gradeer:VERB,xcomp,-9,7409,7418
om:ADP,pp,en:CCONJ,cc,-8,7411,7419
verskaf:VERB,pp,om:ADP,case,13,7433,7420
2014:SYM,pp,teen:ADP,case,1,7422,7421
verskaf:VERB,pp,2014:SYM,obl,11,7433,7422
huishouding:NOUN,pp,aan:ADP,case,4,7427,7423
huishouding:NOUN,pp,minstens:ADV,advmod,3,7427,7424
minstens:ADV,pp,500:SYM,dep,-1,7424,7425
500:SYM,pp,000:SYM,dep,-1,7425,7426
verskaf:VERB,pp,huishouding:NOUN,iobj,6,7433,7427
diens:NOUN,pp,behoorlik:ADJ,amod,1,7429,7428
verskaf:VERB,pp,diens:NOUN,obj,4,7433,7429
diens:NOUN,pp,en:CCONJ,cc,-1,7429,7430
diens:NOUN,pp,grondbesit:NOUN,conj,-2,7429,7431
verskaf:VERB,pp,te:PART,mark,1,7433,7432
om:ADP,pp,verskaf:VERB,obl,-22,7411,7433
beplan:VERB,pp,ons:PRON,nsubj,1,7436,7435
sit:VERB,pp,om:ADP,case,17,7454,7437
grond:NOUN,pp,baie:DET,amod,8,7446,7438
baie:DET,pp,as:SCONJ,amod,-1,7438,7439
as:SCONJ,pp,6:SYM,dep,-1,7439,7440
6:SYM,pp,000:SYM,dep,-1,7440,7441
6:SYM,pp,hektaar:NOUN,nmod,-2,7440,7442
lê:ADJ,pp,goed:ADV,advmod,1,7444,7443
grond:NOUN,pp,lê:ADJ,amod,2,7446,7444
grond:NOUN,pp,openbaar:ADJ,amod,1,7446,7445
sit:VERB,pp,grond:NOUN,obj,8,7454,7446
behuising:NOUN,pp,vir:ADP,case,4,7451,7447
behuising:NOUN,pp,lae-inkomste:ADJ,amod,3,7451,7448
lae-inkomste:ADJ,pp,en:CCONJ,cc,-1,7448,7449
lae-inkomste:ADJ,pp,bekostigbaar:ADJ,conj,-2,7448,7450
grond:NOUN,pp,behuising:NOUN,nmod,-5,7446,7451
sit:VERB,pp,opsy:ADP,amod,2,7454,7452
sit:VERB,pp,te:PART,mark,1,7454,7453
beplan:VERB,pp,sit:VERB,obl,-18,7436,7454
sleutelinisiatief:NOUN,pp,'n:DET,det,2,7458,7456
sleutelinisiatief:NOUN,pp,nuut:ADJ,amod,1,7458,7457
akkommodeer:VERB,pp,sleutelinisiatief:NOUN,nsubj,6,7464,7458
wees:AUX,pp,sal:AUX,aux,1,7460,7459
akkommodeer:VERB,pp,wees:AUX,cop,4,7464,7460
akkommodeer:VERB,pp,om:ADP,case,3,7464,7461
akkommodeer:VERB,pp,mens:NOUN,obj,2,7464,7462
akkommodeer:VERB,pp,te:PART,mark,1,7464,7463
akkommodeer:VERB,pp,wie:PRON,amod,-1,7464,7465
salaris:NOUN,pp,se:PART,det,1,7467,7466
hoog:ADJ,pp,salaris:NOUN,nsubj,2,7469,7467
is:AUX,pp,te:PART,mark,2,7470,7468
wie:PRON,pp,hoog:ADJ,obj,-4,7465,7469
hoog:ADJ,pp,is:AUX,cop,-1,7469,7470
ontvang:VERB,pp,om:ADP,case,3,7474,7471
ontvang:VERB,pp,regeringsubsisie:NOUN,obj,2,7474,7472
ontvang:VERB,pp,te:PART,mark,1,7474,7473
hoog:ADJ,pp,ontvang:VERB,obl,-5,7469,7474
wie:PRON,pp,maar:CCONJ,cc,-11,7465,7476
verdien:VERB,pp,wat:PRON,nsubj,3,7480,7477
verdien:VERB,pp,te:ADV,mark,2,7480,7478
verdien:VERB,pp,min:DET,amod,1,7480,7479
wie:PRON,pp,verdien:VERB,ccomp,-15,7465,7480
kwalifiseer:VERB,pp,om:ADP,case,6,7487,7481
bankverbandlening:NOUN,pp,vir:ADP,case,3,7485,7482
bankverbandlening:NOUN,pp,'n:DET,det,2,7485,7483
bankverbandlening:NOUN,pp,normaal:ADJ,amod,1,7485,7484
kwalifiseer:VERB,pp,bankverbandlening:NOUN,obl,2,7487,7485
kwalifiseer:VERB,pp,te:PART,mark,1,7487,7486
verdien:VERB,pp,kwalifiseer:VERB,obl,-7,7480,7487
sit:VERB,pp,ons:PRON,nsubj,8,7497,7489
sit:VERB,pp,sal:AUX,aux,7,7497,7490
waarborgfonds:NOUN,pp,'n:DET,det,1,7492,7491
sit:VERB,pp,waarborgfonds:NOUN,obj,5,7497,7492
R1:SYM,pp,van:ADP,case,1,7494,7493
waarborgfonds:NOUN,pp,R1:SYM,nmod,-2,7492,7494
R1:SYM,pp,biljoen:NUM,dep,-1,7494,7495
sit:VERB,pp,opsy:ADP,amod,1,7497,7496
sit:VERB,pp,as:SCONJ,amod,-1,7497,7498
as:SCONJ,pp,aansporingsmaatreël:NOUN,dep,-1,7498,7499
moedig:VERB,pp,om:ADP,case,8,7508,7500
bank:NOUN,pp,die:DET,det,2,7503,7501
bank:NOUN,pp,privaat:ADJ,amod,1,7503,7502
moedig:VERB,pp,bank:NOUN,obj,5,7508,7503
bank:NOUN,pp,en:CCONJ,cc,-1,7503,7504
bank:NOUN,pp,behuisingsektor:NOUN,conj,-2,7503,7505
moedig:VERB,pp,aan:ADV,compound:prt,2,7508,7506
moedig:VERB,pp,te:PART,mark,1,7508,7507
aansporingsmaatreël:NOUN,pp,moedig:VERB,xcomp,-9,7499,7508
ontwikkel:VERB,pp,om:ADP,case,4,7513,7509
produk:NOUN,pp,nuut:ADJ,amod,1,7511,7510
ontwikkel:VERB,pp,produk:NOUN,obj,2,7513,7511
ontwikkel:VERB,pp,te:PART,mark,1,7513,7512
moedig:VERB,pp,ontwikkel:VERB,obl,-5,7508,7513
voorsien:VERB,pp,om:ADP,case,7,7521,7514
vraag:NOUN,pp,in:ADP,case,2,7517,7515
vraag:NOUN,pp,hierdie:DET,det,1,7517,7516
voorsien:VERB,pp,vraag:NOUN,obl,4,7521,7517
behuising:NOUN,pp,na:ADP,case,1,7519,7518
vraag:NOUN,pp,behuising:NOUN,nmod,-2,7517,7519
voorsien:VERB,pp,te:PART,mark,1,7521,7520
ontwikkel:VERB,pp,voorsien:VERB,obl,-8,7513,7521
jaar:NOUN,pp,verlede:ADJ,amod,1,7524,7523
sê:VERB,pp,jaar:NOUN,nmod,3,7527,7524
sê:VERB,pp,het:AUX,aux,2,7527,7525
sê:VERB,pp,ons:PRON,nsubj,1,7527,7526
sê:VERB,pp,dat:SCONJ,amod,-1,7527,7528
het:VERB,pp,mens:NOUN,nsubj,7,7536,7529
platteland:NOUN,pp,op:ADP,case,2,7532,7530
platteland:NOUN,pp,die:DET,det,1,7532,7531
mens:NOUN,pp,platteland:NOUN,nmod,-3,7529,7532
het:VERB,pp,ook:ADV,advmod,3,7536,7533
reg:NOUN,pp,die:DET,det,1,7535,7534
het:VERB,pp,reg:NOUN,obj,1,7536,7535
dat:SCONJ,pp,het:VERB,dep,-8,7528,7536
het:VERB,pp,om:ADP,case,9,7546,7537
het:VERB,pp,elektrisiteit:NOUN,obj,8,7546,7538
elektrisiteit:NOUN,pp,water:NOUN,conj,-2,7538,7540
water:NOUN,pp,spoeltoilet:NOUN,conj,-2,7540,7542
spoeltoilet:NOUN,pp,en:CCONJ,cc,-1,7542,7543
spoeltoilet:NOUN,pp,pad:NOUN,conj,-2,7542,7544
het:VERB,pp,te:PART,mark,1,7546,7545
het:VERB,pp,het:VERB,obl,-10,7536,7546
sê:VERB,pp,ons:PRON,nsubj,2,7550,7548
sê:VERB,pp,het:AUX,aux,1,7550,7549
het:VERB,pp,hulle:PRON,nsubj,6,7557,7551
het:VERB,pp,moet:AUX,aux,5,7557,7552
het:VERB,pp,sportsentrum:NOUN,obj,4,7557,7553
sportsentrum:NOUN,pp,en:CCONJ,cc,-1,7553,7554
inkopiesentrum:NOUN,pp,goed:ADJ,amod,1,7556,7555
sportsentrum:NOUN,pp,inkopiesentrum:NOUN,conj,-3,7553,7556
sê:VERB,pp,het:VERB,dep,-7,7550,7557
het:VERB,pp,soos:SCONJ,amod,-1,7557,7558
soos:SCONJ,pp,dié:DET,dep,-1,7558,7559
stad:NOUN,pp,in:ADP,case,2,7562,7560
stad:NOUN,pp,die:DET,det,1,7562,7561
dié:DET,pp,stad:NOUN,obl,-3,7559,7562
verband:NOUN,pp,in:ADP,case,2,7566,7564
verband:NOUN,pp,hierdie:DET,det,1,7566,7565
loods:VERB,pp,verband:NOUN,obl,19,7585,7566
loods:VERB,pp,het:AUX,aux,18,7585,7567
loods:VERB,pp,ons:PRON,nsubj,17,7585,7568
Augustus:PROPN,pp,in:ADP,case,1,7570,7569
loods:VERB,pp,Augustus:PROPN,obl,15,7585,7570
jaar:NOUN,pp,verlede:ADJ,amod,1,7572,7571
Augustus:PROPN,pp,jaar:NOUN,dep,-2,7570,7572
loodsterrein:NOUN,pp,die:DET,det,2,7575,7573
loodsterrein:NOUN,pp,eerste:ADJ,nummod,1,7575,7574
loods:VERB,pp,loodsterrein:NOUN,obj,10,7585,7575
Landelike-ontwikkelingsprogram:NOUN,pp,van:ADP,case,3,7579,7576
Landelike-ontwikkelingsprogram:NOUN,pp,die:DET,det,2,7579,7577
Landelike-ontwikkelingsprogram:NOUN,pp,omvat:ADJ,amod,1,7579,7578
loodsterrein:NOUN,pp,Landelike-ontwikkelingsprogram:NOUN,nmod,-4,7575,7579
Giyani:PROPN,pp,in:ADP,case,1,7581,7580
Landelike-ontwikkelingsprogram:NOUN,pp,Giyani:PROPN,nmod,-2,7579,7581
Giyani:PROPN,pp,Limpopo:PROPN,flat,-2,7581,7583
bou:VERB,pp,Sedertdien:ADV,advmod,4,7591,7587
bou:VERB,pp,is:AUX,aux:pass,3,7591,7588
huis:NOUN,pp,231:ADJ,amod,1,7590,7589
bou:VERB,pp,huis:NOUN,obj,1,7591,7590
maak:VERB,pp,vordering:NOUN,nsubj:pass,3,7596,7593
maak:VERB,pp,is:AUX,aux:pass,2,7596,7594
maak:VERB,pp,ook:ADV,advmod,1,7596,7595
voorsiening:NOUN,pp,met:ADP,case,2,7599,7597
voorsiening:NOUN,pp,die:DET,det,1,7599,7598
maak:VERB,pp,voorsiening:NOUN,obl,-3,7596,7599
infrastruktuur:NOUN,pp,van:ADP,case,1,7601,7600
voorsiening:NOUN,pp,infrastruktuur:NOUN,nmod,-2,7599,7601
ondersteun:VERB,pp,om:ADP,case,7,7609,7602
ondersteun:VERB,pp,landbou-ontwikkeling:NOUN,obj,6,7609,7603
landbou-ontwikkeling:NOUN,pp,en:CCONJ,cc,-1,7603,7604
landbou-ontwikkeling:NOUN,pp,opleiding:NOUN,conj,-2,7603,7605
gemeenskapsleier:NOUN,pp,vir:ADP,case,1,7607,7606
opleiding:NOUN,pp,gemeenskapsleier:NOUN,nmod,-2,7605,7607
ondersteun:VERB,pp,te:PART,mark,1,7609,7608
infrastruktuur:NOUN,pp,ondersteun:VERB,xcomp,-8,7601,7609
verbeter:VERB,pp,toegang:NOUN,nsubj,6,7617,7611
gesondheids-:X,pp,tot:ADP,case,1,7613,7612
toegang:NOUN,pp,gesondheids-:X,nmod,-2,7611,7613
gesondheids-:X,pp,en:CCONJ,cc,-1,7613,7614
gesondheids-:X,pp,onderwysgerief:NOUN,conj,-2,7613,7615
verbeter:VERB,pp,het:AUX,aux,1,7617,7616
implementeer:VERB,pp,ons:PRON,nsubj,1,7620,7619
implementeer:VERB,pp,tans:ADV,advmod,-1,7620,7621
program:NOUN,pp,soortgelyk:ADJ,amod,1,7623,7622
implementeer:VERB,pp,program:NOUN,obj,-3,7620,7623
terrein:NOUN,pp,in:ADP,case,2,7626,7624
terrein:NOUN,pp,sewe:NUM,nummod,1,7626,7625
implementeer:VERB,pp,terrein:NOUN,obl,-6,7620,7626
land:NOUN,pp,regoor:ADP,case,2,7629,7627
land:NOUN,pp,die:DET,det,1,7629,7628
terrein:NOUN,pp,land:NOUN,nmod,-3,7626,7629
voordeel:NOUN,pp,tot:ADP,case,1,7632,7631
implementeer:VERB,pp,voordeel:NOUN,obl,-12,7620,7632
wyk:NOUN,pp,van:ADP,case,2,7635,7633
wyk:NOUN,pp,21:SYM,nummod,1,7635,7634
voordeel:NOUN,pp,wyk:NOUN,nmod,-3,7632,7635
beoog:VERB,pp,ons:PRON,nsubj,1,7638,7637
het:VERB,pp,om:ADP,case,8,7647,7639
2014:SYM,pp,teen:ADP,case,1,7641,7640
het:VERB,pp,2014:SYM,obl,6,7647,7641
het:VERB,pp,terrein:NOUN,obj,5,7647,7642
wyk:NOUN,pp,in:ADP,case,2,7645,7643
wyk:NOUN,pp,160:SYM,nummod,1,7645,7644
terrein:NOUN,pp,wyk:NOUN,nmod,-3,7642,7645
het:VERB,pp,te:PART,mark,1,7647,7646
beoog:VERB,pp,het:VERB,obl,-9,7638,7647
mikpunt:NOUN,pp,ons:PRON,det,1,7650,7649
is:AUX,pp,mikpunt:NOUN,nsubj,1,7651,7650
is:AUX,pp,dat:SCONJ,amod,-1,7651,7652
voorsien:VERB,pp,60%:SYM,obj,15,7668,7653
huishouding:NOUN,pp,van:ADP,case,1,7655,7654
60%:SYM,pp,huishouding:NOUN,obl,-2,7653,7655
terrein:NOUN,pp,in:ADP,case,2,7658,7656
terrein:NOUN,pp,hierdie:DET,det,1,7658,7657
huishouding:NOUN,pp,terrein:NOUN,nmod,-3,7655,7658
2014:SYM,pp,teen:ADP,case,1,7660,7659
voorsien:VERB,pp,2014:SYM,obl,8,7668,7660
produksie:NOUN,pp,uit:ADP,case,2,7663,7661
produksie:NOUN,pp,eie:ADJ,amod,1,7663,7662
voorsien:VERB,pp,produksie:NOUN,obl,5,7668,7663
voedselbehoefte:NOUN,pp,in:ADP,case,2,7666,7664
voedselbehoefte:NOUN,pp,hul:PRON,det,1,7666,7665
voorsien:VERB,pp,voedselbehoefte:NOUN,obl,2,7668,7666
voorsien:VERB,pp,sal:AUX,aux,1,7668,7667
dat:SCONJ,pp,voorsien:VERB,dep,-16,7652,7668
maak:VERB,pp,tree:NOUN,nmod,6,7676,7670
tree:NOUN,pp,vir:ADP,dep,-1,7670,7671
vir:ADP,pp,tree:VERB,dep,-1,7671,7672
maak:VERB,pp,sal:AUX,aux,3,7676,7673
maak:VERB,pp,ons:PRON,nsubj,2,7676,7674
maak:VERB,pp,dit:PRON,obj,1,7676,7675
maak:VERB,pp,soos:SCONJ,dep,-2,7676,7678
spreekwoord:NOUN,pp,die:DET,det,1,7680,7679
lui:VERB,pp,spreekwoord:NOUN,obj,1,7681,7680
soos:SCONJ,pp,lui:VERB,dep,-3,7678,7681
lui:VERB,pp,landsgenoot:NOUN,dep,-2,7681,7683
ding:NOUN,pp,groot:ADJ,amod,1,7686,7685
begin:VERB,pp,ding:NOUN,nsubj,1,7687,7686
lui:VERB,pp,begin:VERB,dep,-6,7681,7687
tree:NOUN,pp,met:ADP,case,2,7690,7688
tree:NOUN,pp,klein:ADJ,amod,1,7690,7689
begin:VERB,pp,tree:NOUN,obl,-3,7687,7690
integreer:VERB,pp,ons:PRON,nsubj,7,7699,7692
integreer:VERB,pp,wil:AUX,aux,6,7699,7693
integreer:VERB,pp,ook:ADV,advmod,5,7699,7694
integreer:VERB,pp,grondhervornming:NOUN,obj,4,7699,7695
grondhervornming:NOUN,pp,en:CCONJ,cc,-1,7695,7696
grondhervornming:NOUN,pp,landbou-ondersteuningsprogram:NOUN,conj,-2,7695,7697
integreer:VERB,pp,goed:ADV,advmod,1,7699,7698
sukses:NOUN,pp,ons:PRON,det,1,7702,7701
meet:VERB,pp,sukses:NOUN,nsubj:pass,5,7707,7702
terrein:NOUN,pp,op:ADP,case,2,7705,7703
terrein:NOUN,pp,hierdie:DET,det,1,7705,7704
sukses:NOUN,pp,terrein:NOUN,nmod,-3,7702,7705
meet:VERB,pp,sal:AUX,aux,1,7707,7706
meet:VERB,pp,word:AUX,aux:pass,-1,7707,7708
toename:NOUN,pp,deur:ADP,case,2,7711,7709
toename:NOUN,pp,die:DET,det,1,7711,7710
meet:VERB,pp,toename:NOUN,obl,-4,7707,7711
aantal:NOUN,pp,in:ADP,case,2,7714,7712
aantal:NOUN,pp,die:DET,det,1,7714,7713
toename:NOUN,pp,aantal:NOUN,nmod,-3,7711,7714
boer:NOUN,pp,kleinskaals:ADJ,amod,1,7716,7715
aantal:NOUN,pp,boer:NOUN,nmod,-2,7714,7716
boer:NOUN,pp,wat:PRON,amod,-1,7716,7717
word:AUX,pp,ekonomies:ADV,advmod,2,7720,7718
wat:PRON,pp,lewensvatbaar:ADJ,obj,-2,7717,7719
lewensvatbaar:ADJ,pp,word:AUX,cop,-1,7719,7720
land:NOUN,pp,ons:PRON,nsubj,5,7727,7722
land:NOUN,pp,is:AUX,cop,4,7727,7723
is:AUX,pp,nie:ADV,advmod,-1,7723,7724
land:NOUN,pp,'n:DET,det,2,7727,7725
land:NOUN,pp,waterryk:ADJ,amod,1,7727,7726
is:AUX,pp,nie:PART,mark,-5,7723,7728
verloor:VERB,pp,maar:CCONJ,amod,2,7732,7730
verloor:VERB,pp,steeds:ADV,advmod,1,7732,7731
verloor:VERB,pp,ons:PRON,nsubj,-1,7732,7733
water:NOUN,pp,baie:DET,nummod,1,7735,7734
verloor:VERB,pp,water:NOUN,obj,-3,7732,7735
pyp:NOUN,pp,deur:ADP,case,2,7738,7736
pyp:NOUN,pp,lek:ADJ,amod,1,7738,7737
water:NOUN,pp,pyp:NOUN,nmod,-3,7735,7738
pyp:NOUN,pp,en:CCONJ,cc,-1,7738,7739
infrastruktuur:NOUN,pp,onvoldoende:ADJ,amod,1,7741,7740
pyp:NOUN,pp,infrastruktuur:NOUN,conj,-3,7738,7741
instel:VERB,pp,ons:PRON,nsubj,3,7746,7743
instel:VERB,pp,sal:AUX,aux,2,7746,7744
instel:VERB,pp,maatreël:NOUN,obj,1,7746,7745
verminder:VERB,pp,om:ADP,case,9,7756,7747
waterverlies:NOUN,pp,ons:PRON,det,1,7749,7748
verminder:VERB,pp,waterverlies:NOUN,obj,7,7756,7749
2014:SYM,pp,teen:ADP,case,1,7751,7750
verminder:VERB,pp,2014:SYM,obl,5,7756,7751
helfte:NOUN,pp,met:ADP,case,2,7754,7752
helfte:NOUN,pp,die:DET,det,1,7754,7753
verminder:VERB,pp,helfte:NOUN,obl,2,7756,7754
verminder:VERB,pp,te:PART,mark,1,7756,7755
instel:VERB,pp,verminder:VERB,obl,-10,7746,7756
doen:VERB,pp,as:SCONJ,amod,13,7771,7758
as:SCONJ,pp,deel:NOUN,dep,-1,7758,7759
poging:NOUN,pp,van:ADP,case,2,7762,7760
poging:NOUN,pp,ons:PRON,det,1,7762,7761
deel:NOUN,pp,poging:NOUN,nmod,-3,7759,7762
moedig:VERB,pp,om:ADP,case,6,7769,7763
groei:NOUN,pp,groot:ADV,advmod,2,7766,7764
groei:NOUN,pp,ekonomies:ADJ,amod,1,7766,7765
moedig:VERB,pp,groei:NOUN,obj,3,7769,7766
moedig:VERB,pp,aan:ADV,compound:prt,2,7769,7767
moedig:VERB,pp,te:PART,mark,1,7769,7768
poging:NOUN,pp,moedig:VERB,xcomp,-7,7762,7769
doen:VERB,pp,ons:PRON,nsubj,-1,7771,7772
doen:VERB,pp,stap:NOUN,obj,-2,7771,7773
besnoei:VERB,pp,om:ADP,case,7,7781,7774
koste:NOUN,pp,die:DET,det,1,7776,7775
besnoei:VERB,pp,koste:NOUN,obj,5,7781,7776
besnoei:VERB,pp,verbind:ADJ,amod,4,7781,7777
kommunikasie:NOUN,pp,aan:ADP,case,1,7779,7778
verbind:ADJ,pp,kommunikasie:NOUN,obl,-2,7777,7779
besnoei:VERB,pp,te:PART,mark,1,7781,7780
stap:NOUN,pp,besnoei:VERB,xcomp,-8,7773,7781
publiek:NOUN,pp,die:DET,det,2,7785,7783
publiek:NOUN,pp,Suid-Afrikaans:ADJ,amod,1,7785,7784
uitsien:VERB,pp,publiek:NOUN,nsubj,2,7787,7785
uitsien:VERB,pp,kan:AUX,aux,1,7787,7786
verlaging:NOUN,pp,na:ADP,case,4,7792,7788
verlaging:NOUN,pp,'n:DET,det,3,7792,7789
verlaging:NOUN,pp,selfs:ADV,advmod,2,7792,7790
verlaging:NOUN,pp,verder:ADJ,amod,1,7792,7791
uitsien:VERB,pp,verlaging:NOUN,obl,-5,7787,7792
breëband-:X,pp,in:ADP,case,1,7794,7793
verlaging:NOUN,pp,breëband-:X,nmod,-2,7792,7794
breëband-:X,pp,selfoon-:X,conj,-2,7794,7796
selfoon-:X,pp,landlyn-:X,conj,-2,7796,7798
landlyn-:X,pp,en:CCONJ,cc,-1,7798,7799
landlyn-:X,pp,openbaretelefoon-tarief:NOUN,conj,-2,7798,7800
doen:VERB,pp,ons:PRON,nsubj,3,7805,7802
doen:VERB,pp,sal:AUX,aux,2,7805,7803
doen:VERB,pp,stap:NOUN,obj,1,7805,7804
verhoog:VERB,pp,om:ADP,case,3,7809,7806
verhoog:VERB,pp,breëbandspoed:NOUN,obj,2,7809,7807
verhoog:VERB,pp,te:PART,mark,1,7809,7808
doen:VERB,pp,verhoog:VERB,obl,-4,7805,7809
verhoog:VERB,pp,en:CCONJ,cc,-1,7809,7810
standaard:NOUN,pp,'n:DET,det,2,7813,7811
standaard:NOUN,pp,hoog:ADJ,amod,1,7813,7812
verseker:VERB,pp,standaard:NOUN,obj,4,7817,7813
internet-diens:NOUN,pp,van:ADP,case,1,7815,7814
standaard:NOUN,pp,internet-diens:NOUN,nmod,-2,7813,7815
verseker:VERB,pp,te:PART,mark,1,7817,7816
verhoog:VERB,pp,verseker:VERB,xcomp,-8,7809,7817
verseker:VERB,pp,wat:PRON,amod,-1,7817,7818
ooreenstemming:NOUN,pp,in:ADP,case,1,7820,7819
wat:PRON,pp,ooreenstemming:NOUN,obj,-2,7818,7820
norm:NOUN,pp,met:ADP,case,2,7823,7821
norm:NOUN,pp,internasionaal:ADJ,amod,1,7823,7822
ooreenstemming:NOUN,pp,norm:NOUN,nmod,-3,7820,7823
ooreenstemming:NOUN,pp,is:AUX,cop,-4,7820,7824
regering:NOUN,pp,hierdie:DET,det,1,7827,7826
verseker:VERB,pp,regering:NOUN,nsubj,2,7829,7827
verseker:VERB,pp,sal:AUX,aux,1,7829,7828
verseker:VERB,pp,dat:SCONJ,amod,-1,7829,7830
omgewingsbate:NOUN,pp,ons:PRON,det,1,7832,7831
beskerm:VERB,pp,omgewingsbate:NOUN,nsubj,5,7837,7832
omgewingsbate:NOUN,pp,en:CCONJ,cc,-1,7832,7833
hulpbron:NOUN,pp,natuurlik:ADJ,amod,1,7835,7834
omgewingsbate:NOUN,pp,hulpbron:NOUN,conj,-3,7832,7835
beskerm:VERB,pp,goed:ADV,advmod,1,7837,7836
dat:SCONJ,pp,beskerm:VERB,dep,-7,7830,7837
beskerm:VERB,pp,en:CCONJ,cc,-1,7837,7838
verbeter:VERB,pp,deurentyd:ADV,advmod,1,7840,7839
beskerm:VERB,pp,verbeter:VERB,conj,-3,7837,7840
verbeter:VERB,pp,word:AUX,aux:pass,-1,7840,7841
lewer:VERB,pp,saam:ADV,advmod,27,7870,7843
Brasilië:PROPN,pp,met:ADP,case,1,7845,7844
lewer:VERB,pp,Brasilië:PROPN,obl,25,7870,7845
Brasilië:PROPN,pp,Indië:PROPN,flat,-2,7845,7847
Indië:PROPN,pp,en:CCONJ,cc,-1,7847,7848
Indië:PROPN,pp,China:PROPN,flat,-2,7847,7849
met:ADP,pp,en:CCONJ,cc,-7,7844,7851
samewerking:NOUN,pp,in:ADP,case,1,7853,7852
met:ADP,pp,samewerking:NOUN,obl,-9,7844,7853
staat:NOUN,pp,met:ADP,case,3,7857,7854
staat:NOUN,pp,die:DET,det,2,7857,7855
staat:NOUN,pp,verenig:ADJ,amod,1,7857,7856
samewerking:NOUN,pp,staat:NOUN,nmod,-4,7853,7857
verteenwoordig:VERB,pp,wat:PRON,nsubj,4,7863,7859
wêreld:NOUN,pp,die:DET,det,2,7862,7860
wêreld:NOUN,pp,ontwikkel:ADJ,amod,1,7862,7861
verteenwoordig:VERB,pp,wêreld:NOUN,obj,1,7863,7862
staat:NOUN,pp,verteenwoordig:VERB,ccomp,-6,7857,7863
lewer:VERB,pp,het:AUX,aux,5,7870,7865
lewer:VERB,pp,ons:PRON,nsubj,4,7870,7866
bydrae:NOUN,pp,'n:DET,det,2,7869,7867
bydrae:NOUN,pp,wesenlik:ADJ,amod,1,7869,7868
lewer:VERB,pp,bydrae:NOUN,obj,1,7870,7869
ooreenkoms:NOUN,pp,tot:ADP,case,2,7873,7871
ooreenkoms:NOUN,pp,die:DET,det,1,7873,7872
lewer:VERB,pp,ooreenkoms:NOUN,obl,-3,7870,7873
aanvaar:VERB,pp,wat:PRON,nsubj:pass,10,7884,7874
Desember:PROPN,pp,in:ADP,case,1,7876,7875
aanvaar:VERB,pp,Desember:PROPN,obl,8,7884,7876
jaar:NOUN,pp,verlede:ADJ,amod,1,7878,7877
Desember:PROPN,pp,jaar:NOUN,nmod,-2,7876,7878
Klimaatberaad:NOUN,pp,by:ADP,case,2,7881,7879
Klimaatberaad:NOUN,pp,die:DET,det,1,7881,7880
aanvaar:VERB,pp,Klimaatberaad:NOUN,obl,3,7884,7881
Kopenhagen:PROPN,pp,in:ADP,case,1,7883,7882
aanvaar:VERB,pp,Kopenhagen:PROPN,obl,1,7884,7883
ooreenkoms:NOUN,pp,aanvaar:VERB,ccomp,-11,7873,7884
aanvaar:VERB,pp,is:AUX,aux:pass,-1,7884,7885
is:AUX,pp,alhoewel:SCONJ,amod,8,7895,7887
gaan:VERB,pp,dit:PRON,nsubj,4,7892,7888
gaan:VERB,pp,nie:ADV,advmod,3,7892,7889
gaan:VERB,pp,ver:ADV,advmod,2,7892,7890
gaan:VERB,pp,genoeg:ADV,advmod,1,7892,7891
alhoewel:SCONJ,pp,gaan:VERB,dep,-5,7887,7892
gaan:VERB,pp,nie:PART,advmod,-1,7892,7893
stap:NOUN,pp,is:AUX,cop,5,7900,7895
stap:NOUN,pp,dit:PRON,nsubj,4,7900,7896
is:AUX,pp,tog:ADV,advmod,-2,7895,7897
stap:NOUN,pp,'n:DET,det,2,7900,7898
stap:NOUN,pp,belangrik:ADJ,amod,1,7900,7899
rigting:NOUN,pp,in:ADP,case,3,7904,7901
rigting:NOUN,pp,die:DET,det,2,7904,7902
rigting:NOUN,pp,reg:ADJ,amod,1,7904,7903
stap:NOUN,pp,rigting:NOUN,nmod,-4,7900,7904
is:AUX,pp,aangesien:SCONJ,amod,-11,7895,7906
verbind:VERB,pp,dit:PRON,nsubj,4,7911,7907
land:NOUN,pp,al:DET,nummod,1,7909,7908
verbind:VERB,pp,land:NOUN,obj,2,7911,7909
verbind:VERB,pp,daartoe:PRON,amod,1,7911,7910
aangesien:SCONJ,pp,verbind:VERB,dep,-5,7906,7911
reageer:VERB,pp,om:ADP,case,4,7916,7912
klimaatsverandering:NOUN,pp,op:ADP,case,1,7914,7913
reageer:VERB,pp,klimaatsverandering:NOUN,obl,2,7916,7914
reageer:VERB,pp,te:PART,mark,1,7916,7915
verbind:VERB,pp,reageer:VERB,obl,-5,7911,7916
saamwerk:VERB,pp,ons:PRON,nsubj,8,7926,7918
saamwerk:VERB,pp,sal:AUX,aux,7,7926,7919
saamwerk:VERB,pp,hard:ADV,advmod,6,7926,7920
