SourceNode,InteractionType,TargetNode,DEPREL,SententialDistance,SourceNodeIndex,TargetNodeIndex
beskrive:VERB,pp,her:ADV,advmod,1.0,15507,15506
beskrive:VERB,pp,han:PRON,nsubj,-1.0,15507,15508
arbejde:NOUN,pp,sin:DET,det,1.0,15510,15509
beskrive:VERB,pp,arbejde:NOUN,obj,-3.0,15507,15510
op:ADV,pp,helt:ADV,advmod,1.0,15512,15511
arbejde:NOUN,pp,op:ADV,advmod,-2.0,15510,15512
1989:NUM,pp,til:ADP,case,1.0,15514,15513
op:ADV,pp,1989:NUM,nummod,-2.0,15512,15514
hadefuld:ADJ,pp,og:CCONJ,cc,12.0,15528,15516
negativ:ADJ,pp,bog:NOUN,nsubj,9.0,15526,15517
negativ:ADJ,pp,være:AUX,cop,8.0,15526,15518
negativ:ADJ,pp,ikke:ADV,advmod,7.0,15526,15519
tro:VERB,pp,som:PRON,obj,3.0,15524,15521
tro:VERB,pp,man:PRON,nsubj,2.0,15524,15522
tro:VERB,pp,kunne:AUX,aux,1.0,15524,15523
negativ:ADJ,pp,tro:VERB,acl:relcl,2.0,15526,15524
hadefuld:ADJ,pp,og:CCONJ,cc,1.0,15528,15527
negativ:ADJ,pp,hadefuld:ADJ,conj,-2.0,15526,15528
skrive:VERB,pp,som:ADP,obj,4.0,15534,15530
skrive:VERB,pp,forfatter:NOUN,nsubj,3.0,15534,15531
skrive:VERB,pp,blandt:ADP,advmod,2.0,15534,15532
blandt:ADP,pp,anden:PRON,fixed,-1.0,15532,15533
forord:NOUN,pp,i:ADP,case,2.0,15537,15535
forord:NOUN,pp,sin:DET,det,1.0,15537,15536
skrive:VERB,pp,forord:NOUN,obl,-3.0,15534,15537
optimist:NOUN,pp,jeg:PRON,nsubj,4.0,15544,15540
optimist:NOUN,pp,være:AUX,cop,3.0,15544,15541
optimist:NOUN,pp,nu:ADV,advmod,2.0,15544,15542
nu:ADV,pp,engang:ADV,advmod,-1.0,15542,15543
tro:VERB,pp,og:CCONJ,cc,2.0,15548,15546
tro:VERB,pp,jeg:PRON,nsubj,1.0,15548,15547
optimist:NOUN,pp,tro:VERB,conj,-4.0,15544,15548
være:VERB,pp,at:SCONJ,mark,5.0,15555,15550
være:VERB,pp,intolerance:NOUN,nsubj,4.0,15555,15551
periode:NOUN,pp,kun:ADV,advmod,2.0,15554,15552
kun:ADV,pp,i:ADP,case,-1.0,15552,15553
være:VERB,pp,periode:NOUN,obl,1.0,15555,15554
tro:VERB,pp,være:VERB,obj,-7.0,15548,15555
stand:NOUN,pp,i:ADP,case,1.0,15557,15556
være:VERB,pp,stand:NOUN,obl,-2.0,15555,15557
dominere:VERB,pp,til:ADP,mark,2.0,15560,15558
dominere:VERB,pp,at:PART,mark,1.0,15560,15559
stand:NOUN,pp,dominere:VERB,advcl,-3.0,15557,15560
liv:NOUN,pp,vores:DET,det,1.0,15562,15561
dominere:VERB,pp,liv:NOUN,obj,-2.0,15560,15562
ende:NOUN,pp,i:ADP,case,2.0,15566,15564
ende:NOUN,pp,sidste:ADJ,amod,1.0,15566,15565
sejre:VERB,pp,ende:NOUN,obl,3.0,15569,15566
sejre:VERB,pp,ville:AUX,aux,2.0,15569,15567
sejre:VERB,pp,tolerance:NOUN,nsubj,1.0,15569,15568
være:VERB,pp,sejre:VERB,conj,-14.0,15555,15569
overleve:VERB,pp,at:SCONJ,mark,2.0,15574,15572
overleve:VERB,pp,Wiesenthal:PROPN,nsubj,1.0,15574,15573
under:NOUN,pp,overleve:VERB,nsubj,5.0,15579,15574
overleve:VERB,pp,krig:NOUN,obj,-1.0,15574,15575
under:NOUN,pp,være:AUX,cop,2.0,15579,15577
under:NOUN,pp,en:DET,det,1.0,15579,15578
anbringe:VERB,pp,han:PRON,nsubj,2.0,15583,15581
anbringe:VERB,pp,være:AUX,aux,1.0,15583,15582
koncentrationslejr:NOUN,pp,i:ADP,case,3.0,15587,15584
koncentrationslejr:NOUN,pp,12:NUM,nummod,2.0,15587,15585
koncentrationslejr:NOUN,pp,forskellig:ADJ,amod,1.0,15587,15586
anbringe:VERB,pp,koncentrationslejr:NOUN,obl,-4.0,15583,15587
koncentrationslejr:NOUN,pp,i:ADP,advmod,-1.0,15587,15588
i:ADP,pp,alt:NOUN,fixed,-1.0,15588,15589
anbringe:VERB,pp,heriblandt:ADV,advmod,-8.0,15583,15591
heriblandt:ADV,pp,Lvov:PROPN,acl:relcl,-1.0,15591,15592
være:VERB,pp,hvor:ADV,advmod,6.0,15600,15594
jøde:NOUN,pp,kun:ADV,advmod,4.0,15599,15595
jøde:NOUN,pp,34:NUM,nummod,3.0,15599,15596
149.000:NUM,pp,af:ADP,case,1.0,15598,15597
jøde:NOUN,pp,149.000:NUM,nummod,1.0,15599,15598
være:VERB,pp,jøde:NOUN,nsubj,1.0,15600,15599
Lvov:PROPN,pp,være:VERB,acl:relcl,-8.0,15592,15600
live:ADJ,pp,i:ADP,case,1.0,15602,15601
være:VERB,pp,live:ADJ,obl,-2.0,15600,15602
krig:NOUN,pp,efter:ADP,case,1.0,15604,15603
være:VERB,pp,krig:NOUN,obl,-4.0,15600,15604
skyldes:VERB,pp,og:CCONJ,cc,6.0,15612,15606
det:PRON,pp,når:SCONJ,mark,3.0,15610,15607
det:PRON,pp,de:PRON,nsubj,2.0,15610,15608
det:PRON,pp,være:AUX,cop,1.0,15610,15609
skyldes:VERB,pp,det:PRON,advmod,2.0,15612,15610
skyldes:VERB,pp,det:PRON,nsubj,-1.0,15612,15613
enkelt:ADV,pp,ganske:ADV,advmod,1.0,15615,15614
skyldes:VERB,pp,enkelt:ADV,advmod,-3.0,15612,15615
bruge:VERB,pp,at:SCONJ,mark,2.0,15619,15617
bruge:VERB,pp,fangevogter:NOUN,nsubj,1.0,15619,15618
skyldes:VERB,pp,bruge:VERB,obj,-7.0,15612,15619
bruge:VERB,pp,de:PRON,obj,-1.0,15619,15620
undskyldning:NOUN,pp,som:ADP,case,1.0,15622,15621
bruge:VERB,pp,undskyldning:NOUN,obl,-3.0,15619,15622
sende:VERB,pp,for:ADP,mark,4.0,15627,15623
at:PART,pp,ikke:ADV,advmod,1.0,15625,15624
sende:VERB,pp,at:PART,mark,2.0,15627,15625
sende:VERB,pp,blive:AUX,aux,1.0,15627,15626
undskyldning:NOUN,pp,sende:VERB,advcl,-5.0,15622,15627
front:NOUN,pp,til:ADP,case,1.0,15629,15628
sende:VERB,pp,front:NOUN,obl,-2.0,15627,15629
ville:VERB,pp,når:SCONJ,mark,3.0,15635,15632
ville:VERB,pp,boligminister:NOUN,nsubj,2.0,15635,15633
ville:VERB,pp,ikke:ADV,advmod,1.0,15635,15634
gøre:VERB,pp,ville:VERB,mark,5.0,15640,15635
gøre:VERB,pp,så:ADV,advmod,3.0,15640,15637
gøre:VERB,pp,måtte:AUX,aux,2.0,15640,15638
gøre:VERB,pp,jeg:PRON,nsubj,1.0,15640,15639
sige:VERB,pp,gøre:VERB,advmod,4.0,15644,15640
gøre:VERB,pp,det:PRON,obj,-1.0,15640,15641
sige:VERB,pp,Kirsten:PROPN,nsubj,-1.0,15644,15645
Kirsten:PROPN,pp,Jacobsen:PROPN,flat,-1.0,15645,15646
henvisning:NOUN,pp,med:ADP,case,1.0,15648,15647
sige:VERB,pp,henvisning:NOUN,obl,-4.0,15644,15648
afvise:VERB,pp,til:ADP,mark,11.0,15660,15649
afvise:VERB,pp,at:SCONJ,mark,9.0,15660,15651
Svend:PROPN,pp,boligminister:NOUN,nmod,1.0,15653,15652
afvise:VERB,pp,Svend:PROPN,nsubj,7.0,15660,15653
Svend:PROPN,pp,Erik:PROPN,flat,-1.0,15653,15654
Svend:PROPN,pp,Hovmand:PROPN,flat,-2.0,15653,15655
Svend:PROPN,pp,V:PROPN,flat,-4.0,15653,15657
afvise:VERB,pp,have:AUX,aux,1.0,15660,15659
henvisning:NOUN,pp,afvise:VERB,advcl,-12.0,15648,15660
foretage:VERB,pp,at:PART,mark,1.0,15662,15661
afvise:VERB,pp,foretage:VERB,obj,-2.0,15660,15662
foretage:VERB,pp,sig:PRON,iobj,-1.0,15662,15663
foretage:VERB,pp,nogen:PRON,obj,-2.0,15662,15664
vurdere:VERB,pp,før:SCONJ,mark,3.0,15669,15666
vurdere:VERB,pp,kammeradvokat:NOUN,nsubj,2.0,15669,15667
vurdere:VERB,pp,have:AUX,aux,1.0,15669,15668
foretage:VERB,pp,vurdere:VERB,advmod,-7.0,15662,15669
vurdere:VERB,pp,sag:NOUN,obj,-1.0,15669,15670
tage:VERB,pp,dermed:ADV,advmod,1.0,15673,15672
tage:VERB,pp,hun:PRON,nsubj,-1.0,15673,15674
tale:VERB,pp,bogstavelig:ADV,advmod,1.0,15676,15675
tage:VERB,pp,tale:VERB,xcomp,-3.0,15673,15676
formand:NOUN,pp,Ungbo:PROPN,nmod:poss,2.0,15679,15677
formand:NOUN,pp,tidlig:ADJ,amod,1.0,15679,15678
tage:VERB,pp,formand:NOUN,obj,-6.0,15673,15679
formand:NOUN,pp,Torben:PROPN,appos,-2.0,15679,15681
Torben:PROPN,pp,Lund:PROPN,flat,-1.0,15681,15682
ord:NOUN,pp,på:ADP,case,1.0,15684,15683
tage:VERB,pp,ord:NOUN,obl,-11.0,15673,15684
udtale:VERB,pp,idet:SCONJ,mark,8.0,15694,15686
udtale:VERB,pp,næstformand:NOUN,nsubj,7.0,15694,15687
gruppe:NOUN,pp,i:ADP,case,3.0,15691,15688
gruppe:NOUN,pp,den:DET,det,2.0,15691,15689
gruppe:NOUN,pp,socialdemokratisk:ADJ,amod,1.0,15691,15690
næstformand:NOUN,pp,gruppe:NOUN,nmod,-4.0,15687,15691
udtale:VERB,pp,i:ADP,advmod,2.0,15694,15692
i:ADP,pp,aften:NOUN,fixed,-1.0,15692,15693
tage:VERB,pp,udtale:VERB,advmod,-21.0,15673,15694
TV-2-nyhed:NOUN,pp,til:ADP,case,1.0,15696,15695
udtale:VERB,pp,TV-2-nyhed:NOUN,obl,-2.0,15694,15696
op:ADV,pp,at:SCONJ,mark,4.0,15702,15698
op:ADV,pp,det:PRON,nsubj,2.0,15702,15700
op:ADV,pp,være:AUX,cop,1.0,15702,15701
udtale:VERB,pp,op:ADV,compound:prt,-8.0,15694,15702
dommer:NOUN,pp,til:ADP,case,2.0,15705,15703
dommer:NOUN,pp,en:DET,det,1.0,15705,15704
op:ADV,pp,dommer:NOUN,obl,-3.0,15702,15705
afgøre:VERB,pp,at:PART,mark,1.0,15707,15706
det:PRON,pp,afgøre:VERB,acl:relcl,-7.0,15700,15707
foregå:VERB,pp,om:SCONJ,mark,3.0,15712,15709
foregå:VERB,pp,der:ADV,expl,2.0,15712,15710
foregå:VERB,pp,være:AUX,aux,1.0,15712,15711
afgøre:VERB,pp,foregå:VERB,ccomp,-5.0,15707,15712
foregå:VERB,pp,ulovlighed:NOUN,obj,-1.0,15712,15713
Ungbo:PROPN,pp,i:ADP,case,1.0,15715,15714
foregå:VERB,pp,Ungbo:PROPN,obl,-3.0,15712,15715
Ungbo:PROPN,pp,administration:NOUN,nmod:poss,-1.0,15715,15716
bede:VERB,pp,Kirsten:PROPN,nsubj,5.0,15724,15719
Kirsten:PROPN,pp,Jacobsen:PROPN,flat,-1.0,15719,15720
bede:VERB,pp,ville:AUX,aux,3.0,15724,15721
anmeldelse:NOUN,pp,i:ADP,case,1.0,15723,15722
bede:VERB,pp,anmeldelse:NOUN,obl,1.0,15724,15723
bede:VERB,pp,politidirektør:NOUN,obj,-1.0,15724,15725
bede:VERB,pp,undersøge:VERB,xcomp,-2.0,15724,15726
begå:VERB,pp,om:SCONJ,mark,4.0,15732,15728
begå:VERB,pp,landsforening:NOUN,nsubj,3.0,15732,15729
landsforening:NOUN,pp,Ungbo:PROPN,appos,-1.0,15729,15730
begå:VERB,pp,have:AUX,aux,1.0,15732,15731
undersøge:VERB,pp,begå:VERB,ccomp,-6.0,15726,15732
begå:VERB,pp,mandatsvig:NOUN,obj,-1.0,15732,15733
mandatsvig:NOUN,pp,underslæb:NOUN,conj,-2.0,15733,15735
bedrageri:NOUN,pp,og:CCONJ,cc,1.0,15737,15736
mandatsvig:NOUN,pp,bedrageri:NOUN,conj,-4.0,15733,15737
forbindelse:NOUN,pp,i:ADP,case,1.0,15739,15738
begå:VERB,pp,forbindelse:NOUN,obl,-7.0,15732,15739
milliontilskud:NOUN,pp,med:ADP,case,2.0,15742,15740
milliontilskud:NOUN,pp,stat:NOUN,nmod:poss,1.0,15742,15741
forbindelse:NOUN,pp,milliontilskud:NOUN,nmod,-3.0,15739,15742
Ungbo:PROPN,pp,til:ADP,case,1.0,15744,15743
milliontilskud:NOUN,pp,Ungbo:PROPN,nmod,-2.0,15742,15744
Ungbo:PROPN,pp,virksomhed:NOUN,nmod:poss,-1.0,15744,15745
gå:VERB,pp,siden:SCONJ,mark,6.0,15753,15747
gå:VERB,pp,Ungbo:PROPN,nsubj,5.0,15753,15748
siden:ADV,pp,for:ADP,case,3.0,15752,15749
uge:NOUN,pp,tre:NUM,nummod,1.0,15751,15750
gå:VERB,pp,uge:NOUN,obl,2.0,15753,15751
uge:NOUN,pp,siden:ADV,compound:prt,-1.0,15751,15752
dukke:VERB,pp,gå:VERB,advmod,29.0,15782,15753
gå:VERB,pp,konkurs:ADJ,amod,-1.0,15753,15754
underskud:NOUN,pp,med:ADP,case,2.0,15757,15755
underskud:NOUN,pp,en:DET,det,1.0,15757,15756
gå:VERB,pp,underskud:NOUN,obl,-4.0,15753,15757
million:NOUN,pp,på:ADP,case,2.0,15760,15758
million:NOUN,pp,"44,1:NUM",nummod,1.0,15760,15759
underskud:NOUN,pp,million:NOUN,nmod,-3.0,15757,15760
million:NOUN,pp,krone:NOUN,nmod,-1.0,15760,15761
dukke:VERB,pp,være:AUX,aux,19.0,15782,15763
dukke:VERB,pp,der:ADV,expl,18.0,15782,15764
dukke:VERB,pp,næppe:ADV,advmod,17.0,15782,15765
dukke:VERB,pp,gå:VERB,xcomp,16.0,15782,15766
dag:NOUN,pp,en:DET,det,1.0,15768,15767
dukke:VERB,pp,dag:NOUN,obj,14.0,15782,15768
dukke:VERB,pp,uden:ADP,mark,13.0,15782,15769
afsløring:NOUN,pp,ny:ADJ,amod,2.0,15772,15770
afsløring:NOUN,pp,belaste:VERB,amod,1.0,15772,15771
dukke:VERB,pp,afsløring:NOUN,nsubj,10.0,15782,15772
måde:NOUN,pp,af:ADP,case,2.0,15775,15773
måde:NOUN,pp,Ungbo:PROPN,nmod:poss,1.0,15775,15774
afsløring:NOUN,pp,måde:NOUN,nmod,-3.0,15772,15775
drive:VERB,pp,at:PART,mark,1.0,15777,15776
måde:NOUN,pp,drive:VERB,nmod,-2.0,15775,15777
udlejningsvirksomhed:NOUN,pp,almennyttig:ADJ,amod,1.0,15779,15778
drive:VERB,pp,udlejningsvirksomhed:NOUN,obj,-2.0,15777,15779
drive:VERB,pp,på:ADP,mark,-3.0,15777,15780
dukke:VERB,pp,være:AUX,aux,1.0,15782,15781
dukke:VERB,pp,op:ADV,advmod,-1.0,15782,15783
del:NOUN,pp,en:DET,det,2.0,15787,15785
del:NOUN,pp,stor:ADJ,amod,1.0,15787,15786
true:VERB,pp,del:NOUN,nsubj,9.0,15796,15787
Ungbo:PROPN,pp,af:ADP,case,1.0,15789,15788
del:NOUN,pp,Ungbo:PROPN,nmod,-2.0,15787,15789
ungdomsbolig:NOUN,pp,1.600:NUM,nummod,1.0,15791,15790
Ungbo:PROPN,pp,ungdomsbolig:NOUN,nmod:poss,-2.0,15789,15791
ungdomsbolig:NOUN,pp,og:CCONJ,dep,-1.0,15791,15792
hybel:NOUN,pp,2.200:NUM,nummod,1.0,15794,15793
ungdomsbolig:NOUN,pp,hybel:NOUN,conj,-3.0,15791,15794
true:VERB,pp,være:AUX,aux,1.0,15796,15795
tvangsauktion:NOUN,pp,af:ADP,case,1.0,15798,15797
true:VERB,pp,tvangsauktion:NOUN,obl,-2.0,15796,15798
risikere:VERB,pp,150:NUM,nsubj,4.0,15804,15800
150:NUM,pp,ansætte:VERB,acl:relcl,-1.0,15800,15801
hovedkontor:NOUN,pp,på:ADP,case,1.0,15803,15802
150:NUM,pp,hovedkontor:NOUN,nmod,-3.0,15800,15803
fyreseddel:NOUN,pp,en:DET,det,1.0,15806,15805
risikere:VERB,pp,fyreseddel:NOUN,obj,-2.0,15804,15806
have:VERB,pp,og:CCONJ,cc,13.0,15821,15808
bank:NOUN,pp,mange:ADJ,amod,9.0,15818,15809
bank:NOUN,pp,lejer:NOUN,nmod,8.0,15818,15810
kommune:NOUN,pp,mange:ADJ,amod,1.0,15813,15812
bank:NOUN,pp,kommune:NOUN,amod,5.0,15818,15813
bank:NOUN,pp,fagbevægelse:NOUN,nmod,3.0,15818,15815
bank:NOUN,pp,en:DET,det,1.0,15818,15817
have:VERB,pp,bank:NOUN,nsubj,3.0,15821,15818
bank:NOUN,pp,og:CCONJ,dep,-1.0,15818,15819
bank:NOUN,pp,stat:NOUN,conj,-2.0,15818,15820
risikere:VERB,pp,have:VERB,conj,-17.0,15804,15821
have:VERB,pp,al:ADJ,amod,-1.0,15821,15822
have:VERB,pp,penge:NOUN,obj,-2.0,15821,15823
have:VERB,pp,til:ADP,compound:prt,-3.0,15821,15824
til:ADP,pp,gode:NOUN,fixed,-1.0,15824,15825
hævde:VERB,pp,i:ADP,advmod,2.0,15829,15827
i:ADP,pp,går:NOUN,fixed,-1.0,15827,15828
hævde:VERB,pp,den:PRON,nsubj,-1.0,15829,15830
den:PRON,pp,to:NUM,nummod,-1.0,15830,15831
to:NUM,pp,tiltale:VERB,acl:relcl,-1.0,15831,15832
ringe:VERB,pp,at:SCONJ,mark,3.0,15837,15834
ringe:VERB,pp,computermand:NOUN,nsubj,2.0,15837,15835
ringe:VERB,pp,blot:ADV,advmod,1.0,15837,15836
hævde:VERB,pp,ringe:VERB,obj,-8.0,15829,15837
fortælle:VERB,pp,for:ADP,mark,2.0,15840,15838
fortælle:VERB,pp,at:PART,mark,1.0,15840,15839
ringe:VERB,pp,fortælle:VERB,advcl,-3.0,15837,15840
skulle:VERB,pp,at:SCONJ,mark,2.0,15844,15842
skulle:VERB,pp,han:PRON,nsubj,1.0,15844,15843
fortælle:VERB,pp,skulle:VERB,obj,-4.0,15840,15844
lag:NOUN,pp,i:ADP,case,1.0,15846,15845
skulle:VERB,pp,lag:NOUN,obl,-2.0,15844,15846
dame:NOUN,pp,med:ADP,case,2.0,15849,15847
dame:NOUN,pp,nogen:DET,det,1.0,15849,15848
lag:NOUN,pp,dame:NOUN,nmod,-3.0,15846,15849
være:VERB,pp,det:PRON,nsubj,1.0,15852,15851
mene:VERB,pp,hvad:PRON,mark,3.0,15856,15853
mene:VERB,pp,der:PRON,nsubj,1.0,15856,15855
være:VERB,pp,mene:VERB,acl:relcl,-4.0,15852,15856
kunde:NOUN,pp,med:ADP,case,2.0,15859,15857
mene:VERB,pp,kunde:NOUN,obl,-3.0,15856,15859
dag:NOUN,pp,klokke:NOUN,nmod,3.0,15865,15862
klokke:NOUN,pp,17.05:NUM,nmod,-1.0,15862,15863
dag:NOUN,pp,samme:ADJ,amod,1.0,15865,15864
ringe:VERB,pp,dag:NOUN,obl,1.0,15866,15865
ringe:VERB,pp,han:PRON,nsubj,-1.0,15866,15867
ringe:VERB,pp,igen:ADV,advmod,-2.0,15866,15868
regne:VERB,pp,jeg:PRON,nsubj,1.0,15872,15871
ringe:VERB,pp,regne:VERB,ccomp,-6.0,15866,15872
tage:VERB,pp,med:ADP,mark,4.0,15877,15873
tage:VERB,pp,at:SCONJ,mark,2.0,15877,15875
tage:VERB,pp,du:PRON,nsubj,1.0,15877,15876
regne:VERB,pp,tage:VERB,advcl,-5.0,15872,15877
telefonboks:NOUN,pp,en:DET,det,1.0,15879,15878
tage:VERB,pp,telefonboks:NOUN,obj,-2.0,15877,15879
telefon:NOUN,pp,det:PRON,nsubj,4.0,15885,15881
telefon:NOUN,pp,være:AUX,cop,3.0,15885,15882
telefon:NOUN,pp,en:DET,det,2.0,15885,15883
telefon:NOUN,pp,dum:ADJ,amod,1.0,15885,15884
sige:VERB,pp,telefon:NOUN,dep,3.0,15888,15885
sige:VERB,pp,Mercedesmand:NOUN,nsubj,-2.0,15888,15890
enig:ADJ,pp,og:CCONJ,cc,10.0,15903,15893
opringning:NOUN,pp,efter:ADP,case,3.0,15897,15894
opringning:NOUN,pp,en:DET,det,2.0,15897,15895
opringning:NOUN,pp,hurtig:ADJ,amod,1.0,15897,15896
enig:ADJ,pp,opringning:NOUN,obl,6.0,15903,15897
hotel:NOUN,pp,til:ADP,case,2.0,15900,15898
hotel:NOUN,pp,ven:NOUN,nmod:poss,1.0,15900,15899
opringning:NOUN,pp,hotel:NOUN,nmod,-3.0,15897,15900
enig:ADJ,pp,blive:AUX,cop,2.0,15903,15901
enig:ADJ,pp,de:PRON,nsubj,1.0,15903,15902
finde:VERB,pp,om:ADP,mark,6.0,15910,15904
finde:VERB,pp,at:SCONJ,mark,4.0,15910,15906
24-årig:ADJ,pp,den:DET,det,1.0,15908,15907
finde:VERB,pp,24-årig:ADJ,nsubj,2.0,15910,15908
finde:VERB,pp,skulle:AUX,aux,1.0,15910,15909
enig:ADJ,pp,finde:VERB,acl:relcl,-7.0,15903,15910
telefonboks:NOUN,pp,en:DET,det,1.0,15912,15911
finde:VERB,pp,telefonboks:NOUN,obj,-2.0,15910,15912
ringe:VERB,pp,og:CCONJ,cc,1.0,15914,15913
finde:VERB,pp,ringe:VERB,conj,-4.0,15910,15914
time:NOUN,pp,en:DET,det,2.0,15917,15915
time:NOUN,pp,halv:ADJ,amod,1.0,15917,15916
senere:ADV,pp,time:NOUN,obl:tmod,1.0,15918,15917
ringe:VERB,pp,senere:ADV,advmod,-4.0,15914,15918
spørge:VERB,pp,have:VERB,ccomp,11.0,15932,15921
have:VERB,pp,I:PRON,nsubj,-1.0,15921,15922
have:VERB,pp,mistanke:NOUN,obj,-2.0,15921,15923
blive:VERB,pp,om:ADP,mark,4.0,15928,15924
blive:VERB,pp,at:SCONJ,mark,2.0,15928,15926
blive:VERB,pp,telefon:NOUN,nsubj,1.0,15928,15927
mistanke:NOUN,pp,blive:VERB,advcl,-5.0,15923,15928
blive:VERB,pp,aflytte:VERB,xcomp,-1.0,15928,15929
Annette:PROPN,pp,anklager:NOUN,nmod,1.0,15934,15933
spørge:VERB,pp,Annette:PROPN,nsubj,-2.0,15932,15934
Annette:PROPN,pp,Vester:PROPN,flat,-1.0,15934,15935
skulle:VERB,pp,hvorfor:ADV,advmod,1.0,15941,15940
computermand:NOUN,pp,skulle:VERB,ccomp,-4.0,15937,15941
skulle:VERB,pp,den:PRON,nsubj,-1.0,15941,15942
skulle:VERB,pp,det:PRON,obj,-2.0,15941,15943
snakke:VERB,pp,jeg:PRON,nsubj,4.0,15949,15945
snakke:VERB,pp,ville:AUX,aux,3.0,15949,15946
snakke:VERB,pp,bare:ADV,advmod,2.0,15949,15947
snakke:VERB,pp,ikke:ADV,advmod,1.0,15949,15948
han:PRON,pp,med:ADP,case,1.0,15951,15950
snakke:VERB,pp,han:PRON,obl,-2.0,15949,15951
være:VERB,pp,hvis:SCONJ,mark,2.0,15955,15953
være:VERB,pp,der:ADV,expl,1.0,15955,15954
snakke:VERB,pp,være:VERB,advmod,-6.0,15949,15955
være:VERB,pp,anden:PRON,obj,-1.0,15955,15956
nærhed:NOUN,pp,i:ADP,case,1.0,15958,15957
være:VERB,pp,nærhed:NOUN,obl,-3.0,15955,15958
få:VERB,pp,så:ADV,advmod,5.0,15965,15960
få:VERB,pp,kunne:AUX,aux,4.0,15965,15961
kone:NOUN,pp,min:DET,det,1.0,15963,15962
få:VERB,pp,kone:NOUN,nsubj,2.0,15965,15963
få:VERB,pp,måske:ADV,advmod,1.0,15965,15964
få:VERB,pp,mistanke:NOUN,obj,-1.0,15965,15966
rage:VERB,pp,og:CCONJ,cc,2.0,15970,15968
rage:VERB,pp,det:PRON,nsubj,1.0,15970,15969
få:VERB,pp,rage:VERB,conj,-5.0,15965,15970
rage:VERB,pp,ikke:ADV,advmod,-1.0,15970,15971
rage:VERB,pp,anden:PRON,obj,-2.0,15970,15972
være:VERB,pp,at:SCONJ,mark,2.0,15976,15974
være:VERB,pp,jeg:PRON,nsubj,1.0,15976,15975
det:PRON,pp,være:VERB,acl:relcl,-7.0,15969,15976
bordel:NOUN,pp,på:ADP,case,1.0,15978,15977
være:VERB,pp,bordel:NOUN,obl,-2.0,15976,15978
Holland:PROPN,pp,i:ADP,case,1.0,15980,15979
være:VERB,pp,Holland:PROPN,obl,-4.0,15976,15980
fortælle:VERB,pp,jeg:PRON,nsubj,11.0,15999,15988
fortælle:VERB,pp,skulle:AUX,aux,10.0,15999,15989
fortælle:VERB,pp,gå:VERB,xcomp,9.0,15999,15990
telefon:NOUN,pp,til:ADP,case,3.0,15994,15991
telefon:NOUN,pp,en:DET,det,2.0,15994,15992
telefon:NOUN,pp,anden:DET,det,1.0,15994,15993
gå:VERB,pp,telefon:NOUN,obl,-4.0,15990,15994
fortælle:VERB,pp,fordi:SCONJ,mark,3.0,15999,15996
fortælle:VERB,pp,han:PRON,nsubj,2.0,15999,15997
fortælle:VERB,pp,skulle:AUX,aux,1.0,15999,15998
Mercedes-mand:NOUN,pp,fortælle:VERB,advmod,-15.0,15984,15999
udskejelse:NOUN,pp,om:ADP,case,2.0,16002,16000
udskejelse:NOUN,pp,sin:DET,det,1.0,16002,16001
fortælle:VERB,pp,udskejelse:NOUN,obl,-3.0,15999,16002
Holland:PROPN,pp,i:ADP,case,1.0,16004,16003
udskejelse:NOUN,pp,Holland:PROPN,nmod,-2.0,16002,16004
køre:VERB,pp,inden:SCONJ,mark,2.0,16009,16007
køre:VERB,pp,computermand:NOUN,nsubj,1.0,16009,16008
lytte:VERB,pp,køre:VERB,advmod,4.0,16013,16009
Holland:PROPN,pp,mod:ADP,case,1.0,16011,16010
køre:VERB,pp,Holland:PROPN,obl,-2.0,16009,16011
lytte:VERB,pp,politi:NOUN,nsubj,-1.0,16013,16014
lytte:VERB,pp,også:ADV,advmod,-2.0,16013,16015
samtale:NOUN,pp,på:ADP,case,2.0,16018,16016
samtale:NOUN,pp,en:DET,det,1.0,16018,16017
lytte:VERB,pp,samtale:NOUN,obl,-5.0,16013,16018
en:PRON,pp,fra:ADP,case,5.0,16024,16019
samtale:NOUN,pp,Mercedes-mand:NOUN,nmod,-3.0,16018,16021
en:PRON,pp,til:ADP,case,1.0,16024,16023
Mercedes-mand:NOUN,pp,en:PRON,nmod,-3.0,16021,16024
ven:NOUN,pp,af:ADP,case,2.0,16027,16025
ven:NOUN,pp,hans:DET,det,1.0,16027,16026
en:PRON,pp,ven:NOUN,nmod,-3.0,16024,16027
komme:VERB,pp,han:PRON,nsubj,2.0,16031,16029
komme:VERB,pp,skulle:AUX,aux,1.0,16031,16030
komme:VERB,pp,ud:ADV,obl:loc,-1.0,16031,16032
adresse:NOUN,pp,til:ADP,case,2.0,16035,16033
adresse:NOUN,pp,en:DET,det,1.0,16035,16034
ud:ADV,pp,adresse:NOUN,obl,-3.0,16032,16035
hente:VERB,pp,for:ADP,mark,2.0,16038,16036
hente:VERB,pp,at:PART,mark,1.0,16038,16037
komme:VERB,pp,hente:VERB,advcl,-7.0,16031,16038
hente:VERB,pp,nogen:PRON,obj,-1.0,16038,16039
mørk:ADJ,pp,inden:SCONJ,mark,3.0,16044,16041
mørk:ADJ,pp,det:PRON,nsubj,2.0,16044,16042
mørk:ADJ,pp,blive:AUX,cop,1.0,16044,16043
komme:VERB,pp,mørk:ADJ,amod,-13.0,16031,16044
få:VERB,pp,jeg:PRON,nsubj,1.0,16048,16047
