SourceNode,InteractionType,TargetNode,DEPREL,SententialDistance,SourceNodeIndex,TargetNodeIndex
prenášať:VERB,pp,duša:NOUN,nsubj,1.0,17320,17319
prenášať:VERB,pp,naopak:PART,advmod,-1.0,17320,17321
frekvencia:NOUN,pp,vysoký:ADJ,amod,1.0,17323,17322
prenášať:VERB,pp,frekvencia:NOUN,obj,-3.0,17320,17323
doska:NOUN,pp,z:ADP,case,2.0,17326,17324
doska:NOUN,pp,vrchný:ADJ,amod,1.0,17326,17325
prenášať:VERB,pp,doska:NOUN,obl,-6.0,17320,17326
spodný:ADJ,pp,na:ADP,case,1.0,17328,17327
prenášať:VERB,pp,spodný:ADJ,dep,-8.0,17320,17328
malý:ADJ,pp,aj:PART,advmod:emph,1.0,17331,17330
odchýlka:NOUN,pp,malý:ADJ,amod,1.0,17332,17331
spôsobovať:VERB,pp,odchýlka:NOUN,nsubj,4.0,17336,17332
umiestnenie:NOUN,pp,v:ADP,case,2.0,17335,17333
umiestnenie:NOUN,pp,jej:DET,det,1.0,17335,17334
odchýlka:NOUN,pp,umiestnenie:NOUN,nmod,-3.0,17332,17335
zmena:NOUN,pp,výrazný:ADJ,amod,1.0,17338,17337
spôsobovať:VERB,pp,zmena:NOUN,obj,-2.0,17336,17338
zmena:NOUN,pp,farba:NOUN,nmod,-1.0,17338,17339
intenzita:NOUN,pp,a:CCONJ,cc,1.0,17341,17340
farba:NOUN,pp,intenzita:NOUN,conj,-2.0,17339,17341
farba:NOUN,pp,tón:NOUN,nmod,-3.0,17339,17342
tón:NOUN,pp,husle:NOUN,nmod,-1.0,17342,17343
časť:NOUN,pp,z:ADP,case,2.0,17347,17345
časť:NOUN,pp,spodný:ADJ,amod,1.0,17347,17346
viesť:VERB,pp,časť:NOUN,obl,2.0,17349,17347
časť:NOUN,pp,strunníka:NOUN,nmod,-1.0,17347,17348
viesť:VERB,pp,vlákno:NOUN,nsubj,-1.0,17349,17350
pripevnený:ADJ,pp,ktorý:DET,nsubj,2.0,17354,17352
pripevnený:ADJ,pp,byť:AUX,cop,1.0,17354,17353
vlákno:NOUN,pp,pripevnený:ADJ,acl,-4.0,17350,17354
žaluď:NOUN,pp,k:ADP,case,3.0,17358,17355
žaluď:NOUN,pp,tzv:X,nmod,2.0,17358,17356
pripevnený:ADJ,pp,žaluď:NOUN,obl,-4.0,17354,17358
zabezpečiť:VERB,pp,to:DET,nsubj,1.0,17361,17360
dotýkať:VERB,pp,že:SCONJ,mark,3.0,17366,17363
dotýkať:VERB,pp,sa:PRON,expl:pv,2.0,17366,17364
dotýkať:VERB,pp,strunník:NOUN,nsubj,1.0,17366,17365
zabezpečiť:VERB,pp,dotýkať:VERB,ccomp,-5.0,17361,17366
doska:NOUN,pp,horný:ADJ,amod,1.0,17368,17367
dotýkať:VERB,pp,doska:NOUN,obj,-2.0,17366,17368
doska:NOUN,pp,husle:NOUN,nmod,-1.0,17368,17369
súčasť:NOUN,pp,hlavný:ADJ,amod,1.0,17372,17371
súčasť:NOUN,pp,sláčik:NOUN,nmod,-1.0,17372,17373
súčasť:NOUN,pp,byť:AUX,cop,-2.0,17372,17374
súčasť:NOUN,pp,žinka:NOUN,nsubj,-3.0,17372,17375
žinka:NOUN,pp,napnutý:ADJ,amod,-1.0,17375,17376
špička:NOUN,pp,medzi:ADP,case,1.0,17378,17377
napnutý:ADJ,pp,špička:NOUN,obl,-2.0,17376,17378
špička:NOUN,pp,sláčik:NOUN,nmod,-1.0,17378,17379
žabka:NOUN,pp,a:CCONJ,cc,3.0,17383,17380
žabka:NOUN,pp,tzv:X,nmod,2.0,17383,17381
špička:NOUN,pp,žabka:NOUN,conj,-5.0,17378,17383
struna:NOUN,pp,husľový:ADJ,amod,1.0,17386,17385
vyrábať:VERB,pp,struna:NOUN,nsubj:pass,3.0,17389,17386
vyrábať:VERB,pp,sa:PRON,expl:pass,2.0,17389,17387
vyrábať:VERB,pp,pôvodne:ADV,advmod,1.0,17389,17388
črevo:NOUN,pp,z:ADP,case,2.0,17392,17390
črevo:NOUN,pp,ovčí:ADJ,amod,1.0,17392,17391
vyrábať:VERB,pp,črevo:NOUN,obl,-3.0,17389,17392
existovať:VERB,pp,množstvo:NOUN,nsubj,-1.0,17394,17395
množstvo:NOUN,pp,receptúra:NOUN,nmod,-1.0,17395,17396
súčasť:NOUN,pp,ktorý:DET,amod,2.0,17400,17398
súčasť:NOUN,pp,hlavný:ADJ,amod,1.0,17400,17399
receptúra:NOUN,pp,súčasť:NOUN,acl,-4.0,17396,17400
súčasť:NOUN,pp,byť:AUX,cop,-1.0,17400,17401
živica:NOUN,pp,prírodný:ADJ,amod,1.0,17403,17402
súčasť:NOUN,pp,živica:NOUN,nsubj,-3.0,17400,17403
živica:NOUN,pp,naložený:ADJ,amod,-1.0,17403,17404
olej:NOUN,pp,v:ADP,case,1.0,17406,17405
naložený:ADJ,pp,olej:NOUN,obl,-2.0,17404,17406
etanol:NOUN,pp,alebo:CCONJ,cc,1.0,17408,17407
olej:NOUN,pp,etanol:NOUN,conj,-2.0,17406,17408
môcť:VERB,pp,lak:NOUN,nsubj,2.0,17412,17410
môcť:VERB,pp,však:PART,advmod,1.0,17412,17411
môcť:VERB,pp,vylepšiť:VERB,xcomp,-1.0,17412,17413
vlastnosť:NOUN,pp,akustický:ADJ,amod,1.0,17415,17414
vylepšiť:VERB,pp,vlastnosť:NOUN,obj,-2.0,17413,17415
vlastnosť:NOUN,pp,husle:NOUN,nmod,-1.0,17415,17416
prstoklad:NOUN,pp,husľový:ADJ,amod,1.0,17419,17418
poloha:NOUN,pp,v:ADP,case,2.0,17422,17420
poloha:NOUN,pp,prvý:ADJ,amod,1.0,17422,17421
prstoklad:NOUN,pp,poloha:NOUN,nmod,-3.0,17419,17422
skladateľ:NOUN,pp,hudobný:ADJ,amod,1.0,17424,17423
využívať:VERB,pp,skladateľ:NOUN,nsubj,4.0,17428,17424
využívať:VERB,pp,často:ADV,advmod,3.0,17428,17425
efekt:NOUN,pp,tento:DET,det,1.0,17427,17426
využívať:VERB,pp,efekt:NOUN,obj,1.0,17428,17427
znamenať:VERB,pp,dvojhmat:NOUN,nsubj,1.0,17431,17430
znamenať:VERB,pp,rozozvučanie:NOUN,obj,-1.0,17431,17432
struna:NOUN,pp,dva:NUM,nummod,1.0,17434,17433
rozozvučanie:NOUN,pp,struna:NOUN,nmod,-2.0,17432,17434
rozozvučanie:NOUN,pp,naraz:ADV,advmod,-3.0,17432,17435
zaoblený:ADJ,pp,kobylka:NOUN,nsubj,3.0,17440,17437
zaoblený:ADJ,pp,byť:AUX,cop,2.0,17440,17438
zaoblený:ADJ,pp,navrchu:ADV,advmod,1.0,17440,17439
môcť:VERB,pp,takže:CCONJ,mark,3.0,17445,17442
dotýkať:VERB,pp,sa:PRON,expl:pv,3.0,17446,17443
môcť:VERB,pp,sláčik:NOUN,nsubj,1.0,17445,17444
zaoblený:ADJ,pp,môcť:VERB,advcl,-5.0,17440,17445
môcť:VERB,pp,dotýkať:VERB,xcomp,-1.0,17445,17446
dva:NUM,pp,len:PART,advmod:emph,1.0,17448,17447
struna:NOUN,pp,dva:NUM,nummod,1.0,17449,17448
dotýkať:VERB,pp,struna:NOUN,obj,-3.0,17446,17449
dotýkať:VERB,pp,súčasne:ADV,advmod,-4.0,17446,17450
jeden:NUM,pp,hranie:NOUN,nsubj,3.0,17455,17452
hranie:NOUN,pp,flažolet:NOUN,nmod,-1.0,17452,17453
jeden:NUM,pp,byť:AUX,cop,1.0,17455,17454
technika:NOUN,pp,z:ADP,case,3.0,17459,17456
technika:NOUN,pp,náročný:ADJ,amod,2.0,17459,17457
technika:NOUN,pp,husľový:ADJ,amod,1.0,17459,17458
jeden:NUM,pp,technika:NOUN,nmod,-4.0,17455,17459
slúžiť:VERB,pp,lieh:NOUN,nsubj,1.0,17462,17461
rozpúšťadlo:NOUN,pp,ako:SCONJ,mark,3.0,17466,17463
dobrý:ADJ,pp,veľmi:ADV,advmod,1.0,17465,17464
rozpúšťadlo:NOUN,pp,dobrý:ADJ,amod,1.0,17466,17465
lieh:NOUN,pp,rozpúšťadlo:NOUN,xcomp,-5.0,17461,17466
rozpúšťadlo:NOUN,pp,kolofónia:NOUN,nmod,-1.0,17466,17467
smieť:VERB,pp,ale:CCONJ,cc,1.0,17470,17469
slúžiť:VERB,pp,smieť:VERB,conj,-8.0,17462,17470
dostať:VERB,pp,sa:PRON,expl:pv,1.0,17472,17471
smieť:VERB,pp,dostať:VERB,xcomp,-2.0,17470,17472
kontakt:NOUN,pp,do:ADP,case,1.0,17474,17473
dostať:VERB,pp,kontakt:NOUN,obl,-2.0,17472,17474
lak:NOUN,pp,s:ADP,case,1.0,17476,17475
kontakt:NOUN,pp,lak:NOUN,nmod,-2.0,17474,17476
struna:NOUN,pp,starý:ADJ,amod,3.0,17481,17478
opotrebovaný:ADJ,pp,a:CCONJ,cc,1.0,17480,17479
starý:ADJ,pp,opotrebovaný:ADJ,conj,-2.0,17478,17480
mať:VERB,pp,struna:NOUN,nsubj,10.0,17491,17481
mať:VERB,pp,musieť:VERB,parataxis,8.0,17491,17483
musieť:VERB,pp,to:DET,nsubj,-1.0,17483,17484
viditeľný:ADJ,pp,byť:AUX,cop,4.0,17489,17485
ona:PRON,pp,na:ADP,case,1.0,17487,17486
viditeľný:ADJ,pp,ona:PRON,obl,2.0,17489,17487
viditeľný:ADJ,pp,priamo:ADV,advmod,1.0,17489,17488
musieť:VERB,pp,viditeľný:ADJ,xcomp,-6.0,17483,17489
negatívny:ADJ,pp,veľmi:ADV,advmod,1.0,17493,17492
vplyv:NOUN,pp,negatívny:ADJ,amod,1.0,17494,17493
mať:VERB,pp,vplyv:NOUN,obj,-3.0,17491,17494
kvalita:NOUN,pp,na:ADP,case,1.0,17496,17495
vplyv:NOUN,pp,kvalita:NOUN,nmod,-2.0,17494,17496
kvalita:NOUN,pp,zvuk:NOUN,nmod,-1.0,17496,17497
koncert:NOUN,pp,prvý:ADJ,amod,3.0,17502,17499
koncert:NOUN,pp,naozajstný:ADJ,amod,2.0,17502,17500
koncert:NOUN,pp,husľový:ADJ,amod,1.0,17502,17501
zložiť:VERB,pp,koncert:NOUN,obj,1.0,17503,17502
zložiť:VERB,pp,vivaldi:PROPN,nsubj,-1.0,17503,17504
bach:PROPN,pp,a:CCONJ,cc,1.0,17506,17505
vivaldi:PROPN,pp,bach:PROPN,conj,-2.0,17504,17506
rodina:NOUN,pp,jeho:DET,det,1.0,17509,17508
presťahovať:VERB,pp,rodina:NOUN,nsubj,5.0,17514,17509
presťahovať:VERB,pp,sa:PRON,expl:pv,4.0,17514,17510
rok:NOUN,pp,v:ADP,case,1.0,17512,17511
presťahovať:VERB,pp,rok:NOUN,obl,2.0,17514,17512
rok:NOUN,pp,1880:NUM,nummod,-1.0,17512,17513
mníchov:PROPN,pp,do:ADP,case,1.0,17516,17515
presťahovať:VERB,pp,mníchov:PROPN,obl,-2.0,17514,17516
otvoriť:VERB,pp,kde:ADV,advmod,6.0,17524,17518
otec:NOUN,pp,jeho:DET,det,1.0,17520,17519
otvoriť:VERB,pp,otec:NOUN,nsubj,4.0,17524,17520
strýko:NOUN,pp,a:CCONJ,cc,2.0,17523,17521
strýko:NOUN,pp,jeho:DET,det,1.0,17523,17522
otec:NOUN,pp,strýko:NOUN,conj,-3.0,17520,17523
mníchov:PROPN,pp,otvoriť:VERB,acl,-8.0,17516,17524
továreň:NOUN,pp,vlastný:ADJ,amod,1.0,17526,17525
otvoriť:VERB,pp,továreň:NOUN,obj,-2.0,17524,17526
škola:NOUN,pp,v:ADP,case,1.0,17529,17528
žiak:NOUN,pp,škola:NOUN,obl,5.0,17534,17529
žiak:NOUN,pp,byť:AUX,cop,4.0,17534,17530
žiak:NOUN,pp,einstein:PROPN,nsubj,3.0,17534,17531
zlý:ADJ,pp,skôr:PART,advmod:emph,1.0,17533,17532
žiak:NOUN,pp,zlý:ADJ,amod,1.0,17534,17533
zoznámiť:VERB,pp,tam:ADV,advmod,2.0,17538,17536
zoznámiť:VERB,pp,sa:PRON,expl:pv,1.0,17538,17537
saponaro:PROPN,pp,s:ADP,case,6.0,17545,17539
priateľ:NOUN,pp,svoj:DET,det,3.0,17543,17540
blízky:ADJ,pp,veľmi:ADV,advmod,1.0,17542,17541
priateľ:NOUN,pp,blízky:ADJ,amod,1.0,17543,17542
saponaro:PROPN,pp,priateľ:NOUN,nmod,2.0,17545,17543
saponaro:PROPN,pp,pietro:PROPN,nmod,1.0,17545,17544
zoznámiť:VERB,pp,saponaro:PROPN,obl:arg,-7.0,17538,17545
inšpirovať:VERB,pp,ktorý:DET,nsubj,3.0,17550,17547
inšpirovať:VERB,pp,on:PRON,obj,2.0,17550,17548
inšpirovať:VERB,pp,často:ADV,advmod,1.0,17550,17549
saponaro:PROPN,pp,inšpirovať:VERB,acl,-5.0,17545,17550
dostať:VERB,pp,1901:NUM,obl,4.0,17556,17552
žiadosť:NOUN,pp,na:ADP,case,2.0,17555,17553
žiadosť:NOUN,pp,svoj:DET,det,1.0,17555,17554
dostať:VERB,pp,žiadosť:NOUN,obl,1.0,17556,17555
občianstvo:NOUN,pp,švajčiarsky:ADJ,amod,1.0,17558,17557
dostať:VERB,pp,občianstvo:NOUN,obj,-2.0,17556,17558
opisovať:VERB,pp,a:CCONJ,cc,1.0,17562,17561
posudzovať:VERB,pp,opisovať:VERB,conj,-2.0,17560,17562
posudzovať:VERB,pp,návrh:NOUN,obj,-3.0,17560,17563
patent:NOUN,pp,na:ADP,case,1.0,17565,17564
návrh:NOUN,pp,patent:NOUN,nmod,-2.0,17563,17565
mať:VERB,pp,spolu:ADV,advmod,-1.0,17567,17568
dcéra:NOUN,pp,nemanželský:ADJ,amod,1.0,17570,17569
mať:VERB,pp,dcéra:NOUN,obj,-3.0,17567,17570
syn:NOUN,pp,a:CCONJ,cc,2.0,17573,17571
syn:NOUN,pp,dva:NUM,nummod,1.0,17573,17572
dcéra:NOUN,pp,syn:NOUN,conj,-3.0,17570,17573
práca:NOUN,pp,v:ADP,case,3.0,17578,17575
práca:NOUN,pp,svoj:DET,det,2.0,17578,17576
práca:NOUN,pp,prvý:ADJ,amod,1.0,17578,17577
vytvoriť:VERB,pp,práca:NOUN,obl,1.0,17579,17578
vytvoriť:VERB,pp,základ:NOUN,obj,-1.0,17579,17580
fyzika:NOUN,pp,moderný:ADJ,amod,2.0,17583,17581
fyzika:NOUN,pp,štatistický:ADJ,amod,1.0,17583,17582
základ:NOUN,pp,fyzika:NOUN,nmod,-3.0,17580,17583
rok:NOUN,pp,v:ADP,case,1.0,17586,17585
habilitovať:VERB,pp,rok:NOUN,obl,2.0,17588,17586
rok:NOUN,pp,1908:NUM,nummod,-1.0,17586,17587
univerzita:PROPN,pp,na:ADP,case,2.0,17591,17589
univerzita:PROPN,pp,bernský:ADJ,amod,1.0,17591,17590
habilitovať:VERB,pp,univerzita:PROPN,obl,-3.0,17588,17591
profesor:NOUN,pp,byť:AUX,cop,2.0,17595,17593
profesor:NOUN,pp,tiež:PART,advmod:emph,1.0,17595,17594
univerzita:NOUN,pp,na:ADP,case,2.0,17598,17596
univerzita:NOUN,pp,berlínsky:ADJ,amod,1.0,17598,17597
profesor:NOUN,pp,univerzita:NOUN,nmod,-3.0,17595,17598
mať:VERB,pp,spolu:ADV,advmod,-1.0,17600,17601
dcéra:NOUN,pp,dva:NUM,nummod,1.0,17603,17602
mať:VERB,pp,dcéra:NOUN,obj,-3.0,17600,17603
rok:NOUN,pp,v:ADP,case,1.0,17606,17605
navštíviť:VERB,pp,rok:NOUN,obl,4.0,17610,17606
rok:NOUN,pp,1922:NUM,nummod,-1.0,17606,17607
manželka:NOUN,pp,s:ADP,case,1.0,17609,17608
navštíviť:VERB,pp,manželka:NOUN,obl,1.0,17610,17609
navštíviť:VERB,pp,japonsko:PROPN,obj,-1.0,17610,17611
japonsko:PROPN,pp,singapur:PROPN,conj,-2.0,17611,17613
čína:PROPN,pp,a:CCONJ,cc,1.0,17615,17614
japonsko:PROPN,pp,čína:PROPN,conj,-4.0,17611,17615
profesor:NOUN,pp,einstein:PROPN,nsubj,6.0,17623,17617
profesor:NOUN,pp,byť:AUX,cop,5.0,17623,17618
profesor:NOUN,pp,typický:ADJ,amod,4.0,17623,17619
profesor:NOUN,pp,roztržitý:ADJ,amod,3.0,17623,17620
zábudlivý:ADJ,pp,a:CCONJ,cc,1.0,17622,17621
roztržitý:ADJ,pp,zábudlivý:ADJ,conj,-2.0,17620,17622
starať:VERB,pp,ktorý:DET,nsubj,3.0,17628,17625
starať:VERB,pp,sa:PRON,expl:pv,2.0,17628,17626
starať:VERB,pp,veľmi:ADV,advmod,1.0,17628,17627
profesor:NOUN,pp,starať:VERB,acl,-5.0,17623,17628
typ:NOUN,pp,o:ADP,case,1.0,17630,17629
starať:VERB,pp,typ:NOUN,obl:arg,-2.0,17628,17630
oblečenie:NOUN,pp,svoj:DET,det,1.0,17632,17631
typ:NOUN,pp,oblečenie:NOUN,nmod,-2.0,17630,17632
zmysel:NOUN,pp,tiež:PART,advmod:emph,1.0,17636,17635
mať:VERB,pp,zmysel:NOUN,obj,-2.0,17634,17636
humor:NOUN,pp,pre:ADP,case,1.0,17638,17637
zmysel:NOUN,pp,humor:NOUN,nmod,-2.0,17636,17638
začať:VERB,pp,neskôr:ADV,advmod,1.0,17641,17640
materialista:NOUN,pp,byť:AUX,cop,1.0,17643,17642
začať:VERB,pp,materialista:NOUN,xcomp,-2.0,17641,17643
racionalista:NOUN,pp,a:CCONJ,cc,1.0,17645,17644
materialista:NOUN,pp,racionalista:NOUN,conj,-2.0,17643,17645
začať:VERB,pp,odmietať:VERB,conj,-6.0,17641,17647
idealizmus:NOUN,pp,subjektívny:ADJ,amod,1.0,17649,17648
odmietať:VERB,pp,idealizmus:NOUN,obj,-2.0,17647,17649
byť:VERB,pp,a:CCONJ,cc,1.0,17651,17650
začať:VERB,pp,byť:VERB,conj,-10.0,17641,17651
indeterminizmus:NOUN,pp,proti:ADP,case,1.0,17653,17652
byť:VERB,pp,indeterminizmus:NOUN,obl:arg,-2.0,17651,17653
vznikať:VERB,pp,čaj:NOUN,nsubj,1.0,17656,17655
vznikať:VERB,pp,spracovanie:NOUN,obl,-1.0,17656,17657
spracovanie:NOUN,pp,list:NOUN,nmod,-1.0,17657,17658
list:NOUN,pp,čajovník:NOUN,nmod,-1.0,17658,17659
cenný:ADJ,pp,obvykle:ADV,advmod,2.0,17663,17661
cenný:ADJ,pp,byť:AUX,cop,1.0,17663,17662
lístok:NOUN,pp,mladý:ADJ,amod,3.0,17667,17664
malý:ADJ,pp,a:CCONJ,cc,1.0,17666,17665
mladý:ADJ,pp,malý:ADJ,conj,-2.0,17664,17666
cenný:ADJ,pp,lístok:NOUN,nsubj,-4.0,17663,17667
špička:NOUN,pp,u:ADP,case,1.0,17669,17668
lístok:NOUN,pp,špička:NOUN,nmod,-2.0,17667,17669
špička:NOUN,pp,výhonok:NOUN,nmod,-1.0,17669,17670
pupeň:NOUN,pp,a:CCONJ,cc,1.0,17672,17671
lístok:NOUN,pp,pupeň:NOUN,conj,-5.0,17667,17672
spracovanie:NOUN,pp,ďalší:ADJ,amod,1.0,17675,17674
diať:VERB,pp,spracovanie:NOUN,nsubj,2.0,17677,17675
diať:VERB,pp,sa:PRON,expl:pv,1.0,17677,17676
spôsob:NOUN,pp,rôzny:ADJ,amod,1.0,17679,17678
diať:VERB,pp,spôsob:NOUN,obl,-2.0,17677,17679
viesť:VERB,pp,ktorý:DET,nsubj,1.0,17682,17681
spôsob:NOUN,pp,viesť:VERB,acl,-3.0,17679,17682
druh:NOUN,pp,k:ADP,case,3.0,17686,17683
druh:NOUN,pp,rôzny:ADJ,amod,2.0,17686,17684
viesť:VERB,pp,druh:NOUN,obl,-4.0,17682,17686
druh:NOUN,pp,čaj:NOUN,nmod,-2.0,17686,17688
točiť:VERB,pp,a:CCONJ,cc,3.0,17693,17690
točiť:VERB,pp,predsa:CCONJ,cc,2.0,17693,17691
točiť:VERB,pp,sa:PRON,expl:pv,1.0,17693,17692
otáčať:VERB,pp,zem:PROPN,nsubj,2.0,17698,17696
otáčať:VERB,pp,sa:PRON,expl:pv,1.0,17698,17697
os:NOUN,pp,okolo:ADP,case,2.0,17701,17699
os:NOUN,pp,svoj:DET,det,1.0,17701,17700
otáčať:VERB,pp,os:NOUN,obl,-3.0,17698,17701
narodiť:VERB,pp,sa:PRON,expl:pv,-1.0,17704,17705
február:NOUN,pp,15:NUM,nummod,2.0,17708,17706
narodiť:VERB,pp,február:NOUN,obl,-4.0,17704,17708
február:NOUN,pp,1564:NUM,nummod,-1.0,17708,17709
pisa:PROPN,pp,v:ADP,case,1.0,17711,17710
narodiť:VERB,pp,pisa:PROPN,obl,-7.0,17704,17711
škola:NOUN,pp,v:ADP,case,2.0,17715,17713
škola:NOUN,pp,kláštorný:ADJ,amod,1.0,17715,17714
študovať:VERB,pp,škola:NOUN,obl,1.0,17716,17715
študovať:VERB,pp,medicína:NOUN,obj,-1.0,17716,17717
ktorý:DET,pp,do:ADP,case,1.0,17720,17719
nútiť:VERB,pp,ktorý:DET,obl:arg,3.0,17723,17720
nútiť:VERB,pp,on:PRON,obj,2.0,17723,17721
nútiť:VERB,pp,otec:NOUN,nsubj,1.0,17723,17722
medicína:NOUN,pp,nútiť:VERB,acl,-6.0,17717,17723
chcieť:VERB,pp,pretože:SCONJ,mark,1.0,17726,17725
nútiť:VERB,pp,chcieť:VERB,advcl,-3.0,17723,17726
žiť:VERB,pp,aby:SCONJ,mark,1.0,17729,17728
chcieť:VERB,pp,žiť:VERB,ccomp,-3.0,17726,17729
žiť:VERB,pp,dobre:ADV,advmod,-1.0,17729,17730
on:PRON,pp,ako:SCONJ,mark,1.0,17732,17731
dobre:ADV,pp,on:PRON,dep,-2.0,17730,17732
rok:NOUN,pp,v:ADP,case,2.0,17736,17734
rok:NOUN,pp,posledný:ADJ,amod,1.0,17736,17735
opustiť:VERB,pp,rok:NOUN,obl,1.0,17737,17736
opustiť:VERB,pp,štúdium:NOUN,obj,-1.0,17737,17738
štúdium:NOUN,pp,medicína:NOUN,nmod,-1.0,17738,17739
začať:VERB,pp,a:CCONJ,cc,1.0,17741,17740
opustiť:VERB,pp,začať:VERB,conj,-4.0,17737,17741
venovať:VERB,pp,sa:PRON,expl:pv,2.0,17744,17742
venovať:VERB,pp,naplno:ADV,advmod,1.0,17744,17743
začať:VERB,pp,venovať:VERB,xcomp,-3.0,17741,17744
venovať:VERB,pp,matematika:NOUN,obj,-1.0,17744,17745
matematika:NOUN,pp,astronómia:NOUN,conj,-2.0,17745,17747
fyzika:NOUN,pp,a:CCONJ,cc,1.0,17749,17748
matematika:NOUN,pp,fyzika:NOUN,conj,-4.0,17745,17749
dokončiť:VERB,pp,štúdium:NOUN,iobj,1.0,17752,17751
samouk:NOUN,pp,ako:SCONJ,mark,1.0,17754,17753
dokončiť:VERB,pp,samouk:NOUN,xcomp,-2.0,17752,17754
učiteľ:NOUN,pp,medzi:ADP,case,1.0,17757,17756
obľúbený:ADJ,pp,učiteľ:NOUN,obl,3.0,17760,17757
obľúbený:ADJ,pp,byť:AUX,cop,2.0,17760,17758
obľúbený:ADJ,pp,veľmi:ADV,advmod,1.0,17760,17759
september:NOUN,pp,26:NUM,nummod,2.0,17764,17762
prestúpiť:VERB,pp,september:NOUN,obl,2.0,17766,17764
september:NOUN,pp,1598:NUM,nummod,-1.0,17764,17765
padova:PROPN,pp,do:ADP,case,1.0,17768,17767
prestúpiť:VERB,pp,padova:PROPN,obl,-2.0,17766,17768
objaviť:VERB,pp,galileo:PROPN,nsubj,1.0,17771,17770
objaviť:VERB,pp,rozpor:NOUN,obj,-1.0,17771,17772
fyzika:NOUN,pp,aristotelov:ADJ,amod,1.0,17774,17773
rozpor:NOUN,pp,fyzika:NOUN,nmod,-2.0,17772,17774
podariť:VERB,pp,onedlho:ADV,advmod,3.0,17779,17776
podariť:VERB,pp,sa:PRON,expl:pv,2.0,17779,17777
podariť:VERB,pp,on:PRON,obj,1.0,17779,17778
podariť:VERB,pp,zostrojiť:VERB,csubj,-1.0,17779,17780
zostrojiť:VERB,pp,ďalekohľad:NOUN,obj,-1.0,17780,17781
účinný:ADJ,pp,oveľa:ADV,advmod,1.0,17783,17782
ďalekohľad:NOUN,pp,účinný:ADJ,amod,-2.0,17781,17783
zväčšovať:VERB,pp,ktorý:DET,nsubj,1.0,17786,17785
ďalekohľad:NOUN,pp,zväčšovať:VERB,acl,-5.0,17781,17786
zväčšovať:VERB,pp,viac:ADV,advmod,-1.0,17786,17787
šesťdesiatkrát:ADV,pp,než:SCONJ,mark,1.0,17789,17788
viac:ADV,pp,šesťdesiatkrát:ADV,obl,-2.0,17787,17789
rok:NOUN,pp,začiatkom:ADP,case,1.0,17792,17791
objaviť:VERB,pp,rok:NOUN,obl,2.0,17794,17792
rok:NOUN,pp,1610:NUM,nummod,-1.0,17792,17793
mesiac:NOUN,pp,štyri:NUM,nummod,2.0,17797,17795
mesiac:NOUN,pp,jupiterov:ADJ,amod,1.0,17797,17796
objaviť:VERB,pp,mesiac:NOUN,obj,-3.0,17794,17797
uverejniť:VERB,pp,galilei:PROPN,nsubj,5.0,17804,17799
objav:NOUN,pp,svoj:DET,det,3.0,17803,17800
objav:NOUN,pp,prvý:ADJ,amod,2.0,17803,17801
objav:NOUN,pp,astronomický:ADJ,amod,1.0,17803,17802
uverejniť:VERB,pp,objav:NOUN,obj,1.0,17804,17803
uverejniť:VERB,pp,r:X,advmod,-1.0,17804,17805
r:X,pp,1610:NUM,nummod,-2.0,17805,17807
latinsky:ADV,pp,po:X,case,1.0,17809,17808
uverejniť:VERB,pp,latinsky:ADV,advmod,-5.0,17804,17809
spis:NOUN,pp,v:ADP,case,1.0,17811,17810
uverejniť:VERB,pp,spis:NOUN,obl,-7.0,17804,17811
posol:NOUN,pp,hviezdny:ADJ,amod,1.0,17813,17812
spis:NOUN,pp,posol:NOUN,nmod,-2.0,17811,17813
posol:NOUN,pp,sidereus:X,appos,-2.0,17813,17815
sidereus:X,pp,nuntius:X,flat:foreign,-1.0,17815,17816
používať:VERB,pp,lebo:CCONJ,mark,5.0,17824,17819
používať:VERB,pp,latinčina:NOUN,obj,4.0,17824,17820
čas:NOUN,pp,v:ADP,case,2.0,17823,17821
čas:NOUN,pp,ten:DET,det,1.0,17823,17822
používať:VERB,pp,čas:NOUN,obl,1.0,17824,17823
uverejniť:VERB,pp,používať:VERB,advcl,-20.0,17804,17824
jazyk:NOUN,pp,ako:SCONJ,mark,2.0,17827,17825
jazyk:NOUN,pp,oficiálny:ADJ,amod,1.0,17827,17826
latinčina:NOUN,pp,jazyk:NOUN,xcomp,-7.0,17820,17827
veda:NOUN,pp,v:ADP,case,1.0,17829,17828
jazyk:NOUN,pp,veda:NOUN,nmod,-2.0,17827,17829
písať:VERB,pp,neskoro:ADV,advmod,5.0,17836,17831
dielo:NOUN,pp,hlavný:ADJ,amod,2.0,17834,17832
dielo:NOUN,pp,svoj:DET,det,1.0,17834,17833
písať:VERB,pp,dielo:NOUN,obj,2.0,17836,17834
písať:VERB,pp,galilei:PROPN,nsubj,1.0,17836,17835
taliansky:ADV,pp,po:X,case,1.0,17838,17837
písať:VERB,pp,taliansky:ADV,advmod,-2.0,17836,17838
pozorovať:VERB,pp,prvý:ADJ,xcomp,1.0,17841,17840
saturn:PROPN,pp,na:ADP,case,1.0,17843,17842
pozorovať:VERB,pp,saturn:PROPN,obl,-2.0,17841,17843
výstupok:NOUN,pp,záhadný:ADJ,amod,1.0,17845,17844
pozorovať:VERB,pp,výstupok:NOUN,iobj,-4.0,17841,17845
